datetime_utc,ALLSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,TS,WS2M
2025081605,-999.0,0.36,0.37,0.75,101.48,18.5,83.85,26.96,26.53,1.44
2025081606,-999.0,0.36,0.37,0.49,101.45,18.49,86.28,26.46,26.05,1.42
2025081607,-999.0,0.36,0.37,0.36,101.41,18.48,88.63,25.99,25.59,1.34
2025081608,-999.0,0.36,0.37,0.44,101.39,18.46,90.74,25.57,25.15,1.24
2025081609,-999.0,0.36,0.37,0.22,101.38,18.45,92.92,25.16,24.72,1.1
2025081610,-999.0,0.36,0.38,0.34,101.39,18.46,95.05,24.79,24.33,0.94
2025081611,-999.0,0.36,0.38,0.32,101.41,18.86,91.45,25.8,26.06,1.28
2025081612,-999.0,0.36,0.38,0.14,101.43,18.56,79.35,27.95,29.39,1.54
2025081613,-999.0,0.36,0.38,0.1,101.45,16.66,62.01,30.37,33.06,1.08
2025081614,-999.0,0.36,0.37,0.05,101.46,14.85,49.54,32.32,35.66,0.88
2025081615,-999.0,0.36,0.36,0.05,101.43,13.91,42.6,33.85,37.55,1.15
2025081616,-999.0,0.36,0.35,0.06,101.37,13.65,39.2,35.0,38.96,1.37
2025081617,-999.0,0.36,0.34,0.07,101.29,13.65,37.46,35.81,39.62,1.56
2025081618,-999.0,0.36,0.33,0.08,101.21,13.75,36.64,36.33,39.91,1.77
2025081619,-999.0,0.35,0.32,0.11,101.14,13.74,36.43,36.41,39.24,1.99
2025081620,-999.0,0.35,0.32,0.13,101.09,13.8,37.36,36.02,37.83,2.22
2025081621,-999.0,0.35,0.32,0.12,101.08,14.02,40.07,35.03,35.62,2.27
2025081622,-999.0,0.35,0.32,0.18,101.08,14.53,45.2,33.5,33.08,2.15
2025081623,-999.0,0.35,0.32,0.17,101.11,15.74,56.14,31.07,30.08,1.89
2025081700,-999.0,0.35,0.32,0.32,101.15,16.19,62.78,29.61,28.97,2.23
2025081701,-999.0,0.35,0.32,0.34,101.18,17.84,72.9,28.69,28.21,2.25
2025081702,-999.0,0.35,0.33,0.38,101.19,19.04,80.9,28.01,27.6,1.89
2025081703,-999.0,0.35,0.33,0.41,101.18,19.66,85.97,27.51,27.14,1.6
2025081704,-999.0,0.35,0.33,0.49,101.15,19.94,89.43,27.07,26.72,1.39
2025081705,-999.0,0.35,0.34,0.44,101.11,20.1,91.97,26.72,26.36,1.23
2025081706,-999.0,0.35,0.34,0.4,101.07,20.19,93.93,26.43,26.09,1.13
2025081707,-999.0,0.35,0.34,0.37,101.04,20.24,95.42,26.2,25.85,1.04
2025081708,-999.0,0.35,0.34,0.34,101.03,20.28,96.79,25.99,25.62,0.98
2025081709,-999.0,0.35,0.35,0.34,101.03,20.28,97.89,25.8,25.4,0.88
2025081710,-999.0,0.35,0.35,0.35,101.05,20.25,98.63,25.65,25.21,0.79
2025081711,-999.0,0.35,0.35,0.42,101.09,20.48,96.64,26.19,26.14,0.74
2025081712,-999.0,0.35,0.35,0.55,101.1,20.65,89.33,27.67,28.2,1.43
2025081713,-999.0,0.35,0.35,0.33,101.12,19.84,78.68,29.18,30.51,1.31
2025081714,-999.0,0.35,0.35,0.17,101.15,17.6,63.08,30.97,33.39,0.87
2025081715,-999.0,0.35,0.35,0.13,101.16,15.74,50.98,32.78,36.37,0.37
2025081716,-999.0,0.35,0.35,0.18,101.13,15.24,45.62,34.19,38.16,0.74
2025081717,-999.0,0.35,0.34,0.26,101.06,15.18,43.25,35.07,38.92,1.07
2025081718,-999.0,0.35,0.33,0.36,100.97,15.31,42.35,35.59,39.01,1.33
2025081719,-999.0,0.35,0.32,0.79,100.89,15.34,41.75,35.87,38.81,1.57
2025081720,-999.0,0.35,0.32,1.28,100.81,15.45,42.43,35.69,37.59,1.9
2025081721,-999.0,0.35,0.32,1.82,100.79,15.82,44.94,35.07,36.06,2.17
2025081722,-999.0,0.35,0.32,1.78,100.79,16.8,51.23,33.78,33.84,2.25
2025081723,-999.0,0.35,0.32,1.6,100.81,18.13,62.43,31.61,30.85,2.17
2025081800,-999.0,0.35,0.33,1.42,100.87,19.1,72.55,29.89,29.41,2.5
2025081801,-999.0,0.35,0.33,1.13,100.92,20.47,82.44,28.87,28.58,2.64
2025081802,-999.0,0.35,0.34,1.35,100.95,21.31,89.26,28.19,28.0,2.39
2025081803,-999.0,0.35,0.34,1.46,100.95,21.49,92.19,27.78,27.56,2.02
2025081804,-999.0,0.35,0.34,1.75,100.93,21.29,93.37,27.4,27.15,1.58
2025081805,-999.0,0.35,0.35,1.66,100.9,21.06,94.49,27.01,26.76,1.2
2025081806,-999.0,0.35,0.35,1.42,100.88,20.82,95.4,26.65,26.39,0.98
2025081807,-999.0,0.35,0.35,1.46,100.87,20.6,96.08,26.35,26.06,0.9
2025081808,-999.0,0.35,0.36,1.44,100.87,20.41,96.56,26.11,25.81,0.89
2025081809,-999.0,0.35,0.36,1.56,100.89,20.27,97.07,25.91,25.56,0.85
2025081810,-999.0,0.35,0.36,1.29,100.91,20.19,97.46,25.78,25.4,0.8
2025081811,-999.0,0.35,0.36,1.18,100.95,20.59,94.87,26.57,26.64,1.03
2025081812,-999.0,0.35,0.37,1.28,100.98,20.81,88.86,27.87,28.51,1.58
2025081813,-999.0,0.35,0.37,0.68,101.01,20.07,77.5,29.62,31.22,1.5
2025081814,-999.0,0.35,0.36,0.41,101.05,18.2,62.78,31.62,34.37,1.25
2025081815,-999.0,0.35,0.36,0.32,101.05,17.13,53.52,33.39,37.13,1.1
2025081816,-999.0,0.35,0.35,0.37,101.02,16.92,49.33,34.63,38.71,1.14
2025081817,-999.0,0.35,0.34,0.63,100.98,16.96,47.36,35.4,39.21,1.32
2025081818,-999.0,0.35,0.34,0.75,100.93,16.96,46.51,35.72,38.92,1.63
2025081819,-999.0,0.35,0.33,1.13,100.88,17.11,47.13,35.63,38.31,2.04
2025081820,-999.0,0.34,0.33,1.9,100.85,17.33,49.84,34.84,35.91,2.4
2025081821,-999.0,0.34,0.33,1.93,100.85,17.94,55.13,33.64,33.94,2.65
2025081822,-999.0,0.34,0.33,1.92,100.87,18.6,61.86,32.23,31.99,2.69
2025081823,-999.0,0.34,0.33,2.5,100.9,19.2,69.49,30.74,30.3,2.4
2025081900,-999.0,0.34,0.34,3.26,100.94,19.78,76.29,29.63,29.3,2.14
2025081901,-999.0,0.34,0.35,2.98,100.99,20.35,81.55,28.97,28.66,1.96
2025081902,-999.0,0.35,0.35,2.74,101.02,20.78,86.02,28.41,28.12,1.57
2025081903,-999.0,0.35,0.36,2.97,101.0,21.0,89.48,27.91,27.65,1.22
2025081904,-999.0,0.35,0.36,2.95,100.98,21.04,92.06,27.45,27.18,0.99
2025081905,-999.0,0.35,0.37,2.33,100.95,21.0,94.15,27.03,26.78,0.88
2025081906,-999.0,0.35,0.37,2.57,100.93,20.91,95.62,26.69,26.41,0.86
2025081907,-999.0,0.35,0.37,2.47,100.91,20.8,96.7,26.41,26.12,0.86
2025081908,-999.0,0.35,0.38,2.6,100.93,20.67,97.37,26.19,25.89,0.91
2025081909,-999.0,0.35,0.38,2.94,100.95,20.55,97.69,26.04,25.72,0.98
2025081910,-999.0,0.35,0.38,2.53,100.98,20.46,97.82,25.95,25.63,1.08
2025081911,-999.0,0.35,0.39,2.81,101.0,20.73,95.21,26.63,26.64,1.7
2025081912,-999.0,0.35,0.39,4.78,101.01,21.04,90.44,27.76,28.34,2.35
2025081913,-999.0,0.35,0.4,4.33,101.02,20.07,77.91,29.53,30.82,2.74
2025081914,-999.0,0.35,0.4,2.99,101.01,19.01,66.99,31.23,33.37,3.04
2025081915,-999.0,0.35,0.39,2.19,100.99,18.45,60.34,32.55,35.23,3.1
2025081916,-999.0,0.35,0.38,1.64,100.97,17.83,54.8,33.66,36.56,3.09
2025081917,-999.0,0.35,0.37,1.91,100.96,17.29,50.81,34.47,37.43,3.13
2025081918,-999.0,0.35,0.37,2.17,100.92,16.88,48.54,34.86,37.47,3.28
2025081919,-999.0,0.35,0.36,3.04,100.88,16.56,47.82,34.78,36.83,3.45
2025081920,-999.0,0.34,0.36,3.65,100.85,16.5,49.49,34.09,35.33,3.61
2025081921,-999.0,0.34,0.36,3.6,100.85,16.73,53.45,32.96,33.46,3.6
2025081922,-999.0,0.34,0.36,3.52,100.86,17.1,58.78,31.66,31.54,3.36
2025081923,-999.0,0.34,0.36,3.51,100.87,17.73,66.6,30.1,29.59,2.54
2025082000,-999.0,0.34,0.37,2.87,100.88,18.4,74.73,28.74,28.28,1.74
2025082001,-999.0,0.34,0.37,2.42,100.9,19.19,81.86,27.89,27.52,1.37
2025082002,-999.0,0.35,0.37,1.92,100.9,19.72,87.51,27.21,26.88,1.13
2025082003,-999.0,0.35,0.38,1.5,100.88,19.95,91.3,26.68,26.35,1.02
2025082004,-999.0,0.35,0.38,1.89,100.87,19.97,93.73,26.25,25.93,1.06
2025082005,-999.0,0.35,0.38,1.86,100.84,19.94,95.4,25.92,25.62,1.19
2025082006,-999.0,0.35,0.38,2.47,100.81,19.91,96.65,25.67,25.39,1.41
2025082007,-999.0,0.35,0.38,2.79,100.78,19.84,97.09,25.53,25.24,1.63
2025082008,-999.0,0.35,0.39,3.36,100.76,19.77,97.13,25.46,25.16,1.86
2025082009,-999.0,0.35,0.39,4.33,100.75,19.69,97.26,25.37,25.05,1.91
2025082010,-999.0,0.35,0.4,5.03,100.76,19.57,97.78,25.18,24.82,1.77
2025082011,-999.0,0.35,0.4,5.62,100.78,19.81,96.03,25.69,25.7,2.25
2025082012,-999.0,0.35,0.41,3.87,100.81,20.35,91.57,26.95,27.64,2.67
2025082013,-999.0,0.35,0.41,3.45,100.82,19.64,78.65,28.96,30.44,3.17
2025082014,-999.0,0.35,0.41,2.87,100.82,18.56,67.26,30.71,32.99,3.3
2025082015,-999.0,0.35,0.4,2.46,100.8,17.77,59.83,32.01,34.6,3.36
2025082016,-999.0,0.35,0.39,1.92,100.78,17.15,54.04,33.19,36.16,3.43
2025082017,-999.0,0.35,0.38,1.29,100.72,16.68,49.8,34.15,37.41,3.44
2025082018,-999.0,0.35,0.37,0.82,100.66,16.34,46.96,34.83,38.08,3.41
2025082019,-999.0,0.34,0.36,0.61,100.61,15.99,45.33,35.07,37.77,3.24
2025082020,-999.0,0.34,0.35,0.79,100.57,15.77,44.77,35.04,37.27,2.91
2025082021,-999.0,0.34,0.34,0.65,100.55,15.48,45.18,34.54,35.77,2.54
2025082022,-999.0,0.34,0.34,0.37,100.55,15.73,48.92,33.4,33.48,1.99
2025082023,-999.0,0.34,0.34,0.24,100.58,16.7,57.65,31.54,30.6,1.26
2025082100,-999.0,0.34,0.34,0.3,100.64,16.73,63.61,29.86,29.15,0.93
2025082101,-999.0,0.34,0.34,0.61,100.72,17.46,69.74,29.01,28.33,0.9
2025082102,-999.0,0.34,0.34,1.17,100.78,18.19,76.03,28.23,27.5,0.83
2025082103,-999.0,0.34,0.35,1.39,100.8,18.54,80.96,27.48,26.87,0.77
2025082104,-999.0,0.34,0.35,1.34,100.8,18.35,83.74,26.73,26.24,0.81
2025082105,-999.0,0.34,0.35,1.37,100.8,18.09,85.64,26.11,25.65,0.92
2025082106,-999.0,0.34,0.35,1.32,100.78,17.82,87.37,25.52,25.07,1.01
2025082107,-999.0,0.34,0.35,1.11,100.79,17.56,88.82,25.0,24.51,1.05
2025082108,-999.0,0.34,0.36,0.94,100.81,17.33,90.18,24.53,24.03,1.0
2025082109,-999.0,0.34,0.36,0.73,100.83,17.25,91.74,24.17,23.63,0.89
2025082110,-999.0,0.34,0.36,0.72,100.87,17.32,93.26,23.97,23.39,0.79
2025082111,-999.0,0.34,0.36,0.69,100.93,18.03,90.69,25.11,25.27,1.03
2025082112,-999.0,0.34,0.36,0.76,100.97,18.65,83.61,27.06,28.46,1.6
2025082113,-999.0,0.34,0.36,0.51,101.0,17.79,66.52,30.2,32.49,2.33
2025082114,-999.0,0.34,0.36,0.82,101.01,17.35,58.55,32.01,35.09,2.72
2025082115,-999.0,0.34,0.35,1.32,101.0,17.23,53.92,33.35,36.84,3.01
2025082116,-999.0,0.34,0.34,1.89,100.98,17.17,50.53,34.45,38.14,3.22
2025082117,-999.0,0.34,0.33,2.42,100.94,16.95,47.79,35.22,38.82,3.38
2025082118,-999.0,0.34,0.33,2.94,100.89,16.66,46.24,35.5,38.64,3.49
2025082119,-999.0,0.34,0.32,3.56,100.85,16.5,45.83,35.48,38.14,3.51
2025082120,-999.0,0.34,0.32,3.89,100.82,16.31,46.56,34.98,36.85,3.45
2025082121,-999.0,0.34,0.32,3.86,100.83,16.35,49.78,33.82,34.7,3.27
2025082122,-999.0,0.34,0.33,3.53,100.86,16.76,55.55,32.31,32.32,2.84
2025082123,-999.0,0.34,0.33,3.25,100.91,17.55,64.57,30.47,29.91,1.85
2025082200,-999.0,0.34,0.34,3.3,100.97,18.11,72.78,28.94,28.52,1.16
2025082201,-999.0,0.34,0.35,3.41,101.02,18.83,79.23,28.15,27.83,0.98
2025082202,-999.0,0.34,0.35,3.37,101.05,19.34,84.33,27.54,27.3,0.85
2025082203,-999.0,0.34,0.36,3.0,101.06,19.53,87.63,27.05,26.83,0.84
2025082204,-999.0,0.34,0.36,3.21,101.05,19.5,89.31,26.7,26.46,0.97
2025082205,-999.0,0.34,0.37,3.04,101.03,19.46,90.7,26.4,26.12,1.2
2025082206,-999.0,0.34,0.37,3.05,101.01,19.43,92.1,26.11,25.82,1.44
2025082207,-999.0,0.34,0.37,3.04,101.01,19.43,93.48,25.86,25.59,1.56
2025082208,-999.0,0.34,0.38,2.99,101.03,19.43,94.61,25.66,25.38,1.42
2025082209,-999.0,0.34,0.38,3.21,101.07,19.42,95.5,25.5,25.24,1.16
2025082210,-999.0,0.34,0.38,3.49,101.11,19.43,95.98,25.43,25.14,0.96
2025082211,-999.0,0.34,0.39,3.62,101.15,19.72,94.15,26.01,25.99,1.14
2025082212,-999.0,0.34,0.4,9.03,101.18,20.06,89.87,27.09,27.42,1.84
2025082213,-999.0,0.34,0.41,8.56,101.2,19.9,82.1,28.51,29.31,1.94
2025082214,-999.0,0.34,0.42,8.4,101.24,18.43,69.57,30.07,31.34,2.12
2025082215,-999.0,0.34,0.42,8.91,101.24,17.84,64.54,30.82,32.55,2.16
2025082216,-999.0,0.34,0.42,10.81,101.22,17.82,62.86,31.26,33.21,2.1
2025082217,-999.0,0.34,0.43,12.82,101.2,17.97,62.34,31.55,33.44,2.14
2025082218,-999.0,0.35,0.44,15.69,101.16,18.16,62.68,31.63,33.3,2.19
2025082219,-999.0,0.35,0.45,18.14,101.12,18.35,63.7,31.52,32.86,2.21
2025082220,-999.0,0.35,0.47,19.05,101.1,18.53,65.6,31.17,31.95,2.12
2025082221,-999.0,0.35,0.48,16.63,101.09,18.78,68.51,30.64,30.99,1.85
2025082222,-999.0,0.35,0.49,14.23,101.11,18.89,71.36,30.03,29.96,1.48
2025082223,-999.0,0.35,0.49,10.76,101.12,19.15,77.35,28.87,28.11,0.82
2025082300,-999.0,0.35,0.49,7.76,101.16,19.18,81.32,28.04,27.24,0.54
2025082301,-999.0,0.35,0.49,5.71,101.2,18.99,83.18,27.49,26.7,0.55
2025082302,-999.0,0.35,0.48,3.49,101.22,18.84,86.37,26.72,26.15,0.65
2025082303,-999.0,0.35,0.48,2.61,101.22,18.6,88.24,26.14,25.66,0.88
2025082304,-999.0,0.35,0.47,3.43,101.19,18.55,89.99,25.76,25.31,1.18
2025082305,-999.0,0.35,0.47,3.9,101.17,18.71,92.52,25.43,25.03,1.48
2025082306,-999.0,0.35,0.47,4.69,101.13,18.93,95.02,25.17,24.82,1.7
2025082307,-999.0,0.35,0.47,6.99,101.11,19.08,96.89,24.97,24.69,1.68
2025082308,-999.0,0.35,0.47,7.04,101.11,19.11,97.57,24.88,24.59,1.45
2025082309,-999.0,0.35,0.48,9.48,101.11,19.08,97.83,24.81,24.5,1.22
2025082310,-999.0,0.36,0.48,10.58,101.13,19.01,97.78,24.76,24.43,1.04
2025082311,-999.0,0.36,0.49,12.62,101.15,19.38,96.01,25.39,25.39,1.34
2025082312,-999.0,0.36,0.49,3.32,101.19,19.9,92.65,26.44,26.85,1.98
2025082313,-999.0,0.36,0.49,4.32,101.22,20.19,87.47,27.67,28.41,2.03
2025082314,-999.0,0.36,0.48,5.61,101.26,19.68,78.74,29.05,29.78,2.35
2025082315,-999.0,0.36,0.47,6.9,101.27,19.06,73.24,29.76,30.62,2.65
2025082316,-999.0,0.36,0.47,8.13,101.25,18.64,70.49,30.04,31.0,2.91
2025082317,-999.0,0.36,0.47,9.89,101.21,18.43,69.15,30.17,31.16,3.16
2025082318,-999.0,0.36,0.47,12.57,101.13,18.39,69.59,30.01,30.89,3.38
2025082319,-999.0,0.36,0.48,21.07,101.07,18.62,73.47,29.27,29.61,3.38
2025082320,-999.0,0.36,0.52,46.84,101.02,19.08,80.13,28.18,28.22,3.31
2025082321,-999.0,0.37,0.64,111.15,101.0,19.76,88.5,27.07,26.93,3.1
2025082322,-999.0,0.38,0.8,183.33,101.0,20.35,94.38,26.47,26.32,2.78
2025082323,-999.0,0.4,0.87,168.13,101.03,20.43,96.35,26.19,25.98,2.47
2025082400,-999.0,0.4,0.83,61.37,101.05,20.2,96.72,25.94,25.67,2.39
2025082401,-999.0,0.41,0.75,17.91,101.07,19.89,96.8,25.67,25.36,2.37
2025082402,-999.0,0.41,0.69,3.56,101.08,19.56,96.94,25.37,25.05,2.39
2025082403,-999.0,0.41,0.64,0.86,101.08,19.25,97.02,25.09,24.79,2.33
2025082404,-999.0,0.41,0.61,0.52,101.08,19.01,96.98,24.89,24.57,2.29
2025082405,-999.0,0.41,0.59,0.45,101.07,18.81,97.0,24.71,24.39,2.12
2025082406,-999.0,0.41,0.57,0.65,101.06,18.65,97.1,24.55,24.23,1.97
2025082407,-999.0,0.41,0.56,0.99,101.07,18.55,97.16,24.45,24.14,1.96
2025082408,-999.0,0.41,0.55,1.41,101.08,18.5,96.92,24.45,24.12,2.0
2025082409,-999.0,0.41,0.54,1.56,101.09,18.48,96.77,24.46,24.12,1.89
2025082410,-999.0,0.41,0.54,1.87,101.11,18.53,96.87,24.49,24.15,1.72
2025082411,-999.0,0.41,0.53,2.08,101.13,18.81,95.96,24.9,24.79,1.87
2025082412,-999.0,0.41,0.53,2.08,101.16,19.43,93.73,25.84,26.11,2.38
2025082413,-999.0,0.41,0.52,2.44,101.18,20.0,89.51,27.11,27.78,2.46
2025082414,-999.0,0.4,0.52,2.57,101.21,20.08,83.03,28.47,29.15,2.76
2025082415,-999.0,0.4,0.51,3.08,101.23,19.86,77.98,29.37,30.02,3.09
2025082416,-999.0,0.4,0.51,3.77,101.21,19.85,75.8,29.85,30.51,3.36
2025082417,-999.0,0.4,0.5,4.78,101.19,19.88,75.11,30.03,30.57,3.61
2025082418,-999.0,0.4,0.5,5.37,101.15,19.97,76.73,29.73,29.88,3.63
2025082419,-999.0,0.4,0.5,5.68,101.11,20.19,79.35,29.33,29.38,3.58
2025082420,-999.0,0.4,0.5,6.53,101.1,20.43,82.57,28.84,28.79,3.37
2025082421,-999.0,0.4,0.51,8.69,101.11,20.65,86.52,28.22,28.07,2.94
2025082422,-999.0,0.4,0.52,16.72,101.12,20.78,90.96,27.47,27.21,2.35
2025082423,-999.0,0.4,0.56,45.38,101.15,20.67,95.54,26.55,26.17,1.48
2025082500,-999.0,0.41,0.65,89.48,101.19,20.29,97.91,25.83,25.52,1.06
2025082501,-999.0,0.42,0.71,54.98,101.23,19.93,98.37,25.46,25.12,0.85
2025082502,-999.0,0.42,0.69,9.4,101.26,19.59,98.65,25.13,24.77,0.79
2025082503,-999.0,0.42,0.65,1.71,101.27,19.28,98.76,24.85,24.48,0.89
2025082504,-999.0,0.42,0.62,0.62,101.28,19.09,98.51,24.73,24.35,1.09
2025082505,-999.0,0.42,0.6,0.49,101.27,18.92,98.33,24.61,24.22,1.24
2025082506,-999.0,0.42,0.58,0.57,101.25,18.69,98.19,24.43,24.04,1.3
2025082507,-999.0,0.42,0.57,0.79,101.24,18.43,98.05,24.22,23.82,1.3
2025082508,-999.0,0.42,0.56,0.87,101.25,18.16,97.81,24.02,23.6,1.26
2025082509,-999.0,0.42,0.55,1.09,101.26,17.93,98.0,23.78,23.36,1.16
2025082510,-999.0,0.42,0.54,1.32,101.28,17.76,98.27,23.58,23.16,1.09
2025082511,-999.0,0.42,0.54,1.22,101.31,18.26,96.82,24.29,24.27,1.54
2025082512,-999.0,0.42,0.54,4.24,101.35,19.18,93.87,25.63,26.22,2.28
2025082513,-999.0,0.42,0.54,5.57,101.37,19.6,86.17,27.45,28.25,2.39
2025082514,-999.0,0.42,0.53,5.28,101.38,19.17,77.58,28.88,29.8,2.6
2025082515,-999.0,0.42,0.53,3.96,101.38,18.69,71.79,29.79,30.86,2.78
2025082516,-999.0,0.41,0.52,3.9,101.38,18.37,67.71,30.51,31.6,3.02
2025082517,-999.0,0.41,0.51,5.41,101.37,18.22,64.86,31.12,32.2,3.31
2025082518,-999.0,0.41,0.5,7.25,101.34,18.21,63.68,31.43,32.3,3.53
2025082519,-999.0,0.41,0.5,7.82,101.29,18.32,64.07,31.42,32.1,3.66
2025082520,-999.0,0.41,0.5,8.64,101.27,18.5,66.01,31.06,31.36,3.63
2025082521,-999.0,0.41,0.5,7.32,101.27,18.59,68.99,30.37,30.31,3.44
2025082522,-999.0,0.41,0.5,6.71,101.29,18.89,74.51,29.31,28.89,2.8
2025082523,-999.0,0.41,0.51,5.99,101.32,19.21,83.6,27.62,26.96,1.65
2025082600,-999.0,0.41,0.51,3.55,101.37,18.92,88.93,26.32,25.8,1.43
2025082601,-999.0,0.41,0.51,2.26,101.44,18.89,92.0,25.73,25.28,1.5
2025082602,-999.0,0.41,0.51,1.68,101.49,18.85,94.73,25.21,24.85,1.46
2025082603,-999.0,0.41,0.51,1.12,101.49,18.8,96.76,24.81,24.5,1.36
2025082604,-999.0,0.41,0.5,1.07,101.47,18.75,97.95,24.56,24.26,1.19
2025082605,-999.0,0.41,0.5,1.25,101.44,18.67,98.45,24.4,24.09,1.05
2025082606,-999.0,0.41,0.5,1.31,101.42,18.6,98.82,24.27,23.94,0.95
2025082607,-999.0,0.41,0.5,1.6,101.41,18.56,99.02,24.2,23.86,0.89
2025082608,-999.0,0.41,0.5,1.86,101.4,18.48,99.3,24.08,23.7,0.86
2025082609,-999.0,0.41,0.5,2.58,101.41,18.4,99.48,23.98,23.56,0.82
2025082610,-999.0,0.41,0.5,3.16,101.43,18.3,99.32,23.92,23.45,0.79
2025082611,-999.0,0.41,0.5,4.43,101.47,18.82,97.6,24.68,24.72,1.0
2025082612,-999.0,0.41,0.5,1.8,101.51,19.55,92.75,26.18,26.84,1.69
2025082613,-999.0,0.41,0.5,2.7,101.56,19.61,84.28,27.87,29.12,1.72
2025082614,-999.0,0.41,0.5,4.53,101.6,19.23,75.81,29.37,31.18,1.76
2025082615,-999.0,0.41,0.5,7.89,101.62,19.03,70.65,30.42,32.62,1.8
2025082616,-999.0,0.41,0.5,13.98,101.58,18.9,67.63,31.06,33.3,1.93
2025082617,-999.0,0.41,0.52,23.12,101.54,18.99,66.73,31.37,33.33,2.05
2025082618,-999.0,0.41,0.54,31.83,101.47,19.14,67.33,31.34,32.64,2.19
2025082619,-999.0,0.41,0.57,33.36,101.42,19.27,69.46,30.9,31.45,2.21
2025082620,-999.0,0.41,0.59,27.07,101.38,19.63,72.89,30.37,30.55,2.16
2025082621,-999.0,0.41,0.59,17.56,101.39,20.05,77.8,29.6,29.69,1.93
2025082622,-999.0,0.41,0.59,9.78,101.42,20.02,81.9,28.69,28.29,1.75
2025082623,-999.0,0.41,0.58,5.71,101.44,20.27,89.14,27.45,26.84,1.21
2025082700,-999.0,0.41,0.57,4.03,101.47,20.12,93.15,26.58,26.19,1.01
2025082701,-999.0,0.41,0.56,3.26,101.52,20.0,94.92,26.17,25.86,1.0
2025082702,-999.0,0.42,0.55,2.93,101.55,19.9,96.33,25.84,25.58,0.95
2025082703,-999.0,0.42,0.55,2.72,101.55,19.76,97.21,25.57,25.34,0.85
2025082704,-999.0,0.42,0.54,2.64,101.54,19.59,97.64,25.35,25.11,0.74
2025082705,-999.0,0.42,0.54,2.52,101.52,19.41,97.89,25.15,24.89,0.64
2025082706,-999.0,0.42,0.54,2.54,101.5,19.18,98.01,24.93,24.61,0.58
2025082707,-999.0,0.42,0.53,2.15,101.49,18.96,97.88,24.76,24.36,0.56
2025082708,-999.0,0.42,0.53,1.86,101.5,18.77,97.43,24.67,24.18,0.57
2025082709,-999.0,0.42,0.53,2.17,101.53,18.67,97.24,24.62,24.1,0.58
2025082710,-999.0,0.42,0.53,2.16,101.54,18.55,97.21,24.52,23.93,0.63
2025082711,-999.0,0.42,0.52,1.89,101.56,18.87,97.31,24.79,24.61,0.58
2025082712,-999.0,0.42,0.52,2.21,101.6,19.53,93.44,26.05,26.33,0.94
2025082713,-999.0,0.42,0.52,2.41,101.62,18.19,77.79,27.98,29.18,0.9
2025082714,-999.0,0.42,0.52,2.16,101.65,15.49,58.99,30.02,33.09,0.61
2025082715,-999.0,0.42,0.51,1.36,101.66,14.35,53.05,30.55,32.28,0.72
2025082716,-999.0,0.41,0.5,1.39,101.63,14.33,52.15,30.82,32.06,0.96
2025082717,-999.0,0.41,0.49,1.87,101.57,14.43,51.15,31.27,32.93,1.0
2025082718,-999.0,0.41,0.48,2.11,101.51,14.44,50.18,31.61,33.21,0.93
2025082719,-999.0,0.41,0.48,2.37,101.43,14.45,49.44,31.87,33.17,0.77
2025082720,-999.0,0.41,0.47,2.49,101.39,14.48,48.97,32.07,33.01,0.63
2025082721,-999.0,0.41,0.47,2.4,101.37,14.51,49.7,31.84,32.35,0.57
2025082722,-999.0,0.41,0.47,2.11,101.37,14.52,50.36,31.62,31.55,0.51
2025082723,-999.0,0.41,0.47,1.94,101.4,15.9,60.52,29.98,27.7,0.55
2025082800,-999.0,0.41,0.47,1.85,101.44,15.76,66.48,28.21,26.08,0.76
2025082801,-999.0,0.41,0.48,1.67,101.49,16.12,72.49,27.12,25.44,0.82
2025082802,-999.0,0.41,0.48,1.81,101.53,16.4,77.46,26.29,24.93,0.82
2025082803,-999.0,0.41,0.48,1.79,101.54,16.4,80.45,25.65,24.46,0.82
2025082804,-999.0,0.41,0.48,2.08,101.53,16.23,82.02,25.15,23.97,0.82
2025082805,-999.0,0.41,0.49,2.3,101.52,16.13,83.38,24.77,23.56,0.8
2025082806,-999.0,0.41,0.49,2.5,101.5,16.08,84.71,24.45,23.2,0.78
2025082807,-999.0,0.41,0.49,2.31,101.48,16.07,85.72,24.24,22.87,0.76
2025082808,-999.0,0.41,0.49,2.34,101.48,16.12,86.29,24.18,22.59,0.72
2025082809,-999.0,0.41,0.49,2.71,101.49,16.18,86.3,24.24,22.36,0.58
2025082810,-999.0,0.41,0.5,2.85,101.51,16.2,86.01,24.32,22.14,0.42
2025082811,-999.0,0.41,0.5,2.95,101.54,16.98,87.69,24.78,24.14,0.35
2025082812,-999.0,0.41,0.5,3.87,101.57,17.97,85.27,26.2,27.62,0.68
2025082813,-999.0,0.41,0.5,2.26,101.57,17.73,73.59,28.49,30.29,0.81
2025082814,-999.0,0.41,0.5,2.21,101.57,16.91,61.65,30.75,33.02,0.98
2025082815,-999.0,0.41,0.49,2.32,101.54,17.02,57.88,31.97,34.83,1.07
2025082816,-999.0,0.41,0.48,2.88,101.49,17.38,56.3,32.82,36.08,1.08
2025082817,-999.0,0.4,0.47,3.67,101.41,17.7,55.35,33.43,36.77,1.06
2025082818,-999.0,0.4,0.46,4.69,101.32,17.85,54.84,33.73,36.8,0.97
