datetime_utc,PRECTOTCORR,RH2M,T2M,WS2M
2024102819,0.28,64.83,26.5,3.83
2024102820,0.19,67.51,26.1,3.42
2024102821,0.15,72.03,25.51,2.93
2024102822,0.12,79.62,24.14,2.08
2024102823,0.2,85.28,22.93,1.96
2024102900,0.43,87.3,22.65,2.29
2024102901,0.86,89.7,22.32,2.42
2024102902,0.71,92.14,22.0,2.43
2024102903,0.72,93.86,21.74,2.48
2024102904,0.87,95.17,21.5,2.5
2024102905,0.6,96.06,21.28,2.53
2024102906,0.65,96.59,21.11,2.51
2024102907,0.84,97.08,20.96,2.43
2024102908,1.24,97.46,20.82,2.31
2024102909,1.3,97.33,20.78,2.26
2024102910,1.27,97.79,20.64,2.14
2024102911,1.15,97.86,20.58,2.09
2024102912,0.83,93.75,21.71,2.72
2024102913,0.96,88.31,23.61,3.08
2024102914,1.24,75.86,26.15,3.74
2024102915,0.9,67.21,27.68,4.29
2024102916,0.62,63.99,28.48,4.45
2024102917,0.69,62.74,28.92,4.55
2024102918,0.93,61.87,29.0,4.62
2024102919,1.07,62.45,28.82,4.66
2024102920,1.53,64.6,28.29,4.59
2024102921,1.43,68.79,27.36,4.24
2024102922,2.11,77.6,25.75,3.27
2024102923,1.4,85.33,24.29,2.97
2024103000,1.07,88.3,23.77,3.05
2024103001,1.15,90.11,23.35,3.0
2024103002,0.67,91.64,22.94,2.82
2024103003,0.87,92.18,22.71,2.54
2024103004,0.5,91.54,22.76,2.58
2024103005,0.58,91.18,22.74,2.67
2024103006,0.48,90.92,22.67,2.8
2024103007,1.03,91.09,22.48,2.87
2024103008,0.79,91.86,22.16,2.73
2024103009,0.41,91.75,22.04,2.71
2024103010,0.08,92.52,21.83,2.67
2024103011,0.07,93.01,21.78,2.67
2024103012,0.16,90.02,22.72,3.12
2024103013,0.16,83.36,24.79,3.64
2024103014,0.15,72.72,26.95,4.79
2024103015,0.2,66.55,28.09,5.32
2024103016,0.64,64.12,28.78,5.49
2024103017,1.14,63.93,29.06,5.62
2024103018,1.93,64.78,28.98,5.73
2024103019,3.75,65.67,28.8,5.75
2024103020,5.86,67.12,28.28,5.57
2024103021,5.87,72.23,27.11,5.0
2024103022,5.63,80.53,25.46,3.98
2024103023,4.11,87.15,24.06,3.29
2024103100,2.49,89.85,23.51,3.15
2024103101,1.4,89.89,23.27,3.37
2024103102,0.87,89.65,22.97,3.36
2024103103,0.36,88.84,22.68,3.37
2024103104,0.2,87.34,22.45,3.47
2024103105,0.2,85.87,22.19,3.54
2024103106,0.29,85.63,21.8,3.22
2024103107,0.36,85.72,21.46,2.88
2024103108,0.34,86.19,21.14,2.63
2024103109,0.22,86.62,20.91,2.49
2024103110,0.1,86.82,20.8,2.48
2024103111,0.06,87.46,20.61,2.43
2024103112,0.03,83.45,21.67,3.05
2024103113,0.01,75.52,23.96,3.84
2024103114,0.02,65.14,26.04,4.55
2024103115,0.04,57.93,27.28,5.15
2024103116,0.11,55.15,27.96,5.15
2024103117,0.76,54.85,27.91,4.91
2024103118,0.34,54.29,27.98,4.78
2024103119,0.36,54.59,27.86,4.56
2024103120,0.47,57.14,27.17,4.11
2024103121,0.31,62.05,26.29,3.51
2024103122,0.07,71.76,24.64,2.53
2024103123,0.03,80.65,22.75,2.09
2024110100,0.02,83.87,22.24,2.3
2024110101,0.02,87.78,21.59,2.01
2024110102,0.02,89.78,21.32,1.83
2024110103,0.01,91.09,21.1,1.62
2024110104,0.01,91.65,21.02,1.5
2024110105,0.0,92.18,20.98,1.49
2024110106,0.0,92.56,21.0,1.55
2024110107,0.0,93.78,20.86,1.53
2024110108,0.0,95.11,20.67,1.51
2024110109,0.0,95.51,20.61,1.48
2024110110,0.03,95.62,20.56,1.48
2024110111,0.03,95.67,20.51,1.51
2024110112,0.02,89.03,21.98,2.18
2024110113,0.04,79.04,24.41,3.07
2024110114,0.32,68.3,26.59,3.55
2024110115,0.69,63.6,27.84,3.68
2024110116,0.94,61.84,28.57,3.6
2024110117,1.4,61.18,28.87,3.48
2024110118,1.0,61.16,29.01,3.44
2024110119,1.53,61.72,28.83,3.46
2024110120,2.31,63.25,28.27,3.49
2024110121,2.95,67.08,27.21,3.32
2024110122,1.65,77.28,25.38,2.34
2024110123,0.5,85.44,23.67,2.01
2024110200,0.21,88.88,23.09,2.13
2024110201,0.06,91.76,22.56,2.08
2024110202,0.1,93.86,22.16,1.97
2024110203,0.1,94.82,21.93,1.95
2024110204,0.1,94.37,21.96,2.04
2024110205,0.12,94.4,21.97,1.96
2024110206,0.17,94.61,21.98,1.96
2024110207,0.42,95.14,21.99,2.0
2024110208,0.91,95.84,21.99,2.06
2024110209,1.22,96.68,21.87,2.07
2024110210,1.89,97.41,21.72,2.04
2024110211,2.67,97.67,21.65,2.1
2024110212,1.93,95.07,22.57,2.72
2024110213,3.7,91.11,24.23,3.16
2024110214,5.92,80.92,26.39,3.87
2024110215,7.9,72.68,27.87,4.17
2024110216,12.15,69.6,28.66,4.09
2024110217,14.81,67.52,29.22,3.97
2024110218,15.93,67.42,29.41,3.92
2024110219,17.1,72.0,28.56,4.02
2024110220,16.49,77.73,27.46,4.24
2024110221,13.89,83.38,26.26,4.1
2024110222,10.94,89.08,25.03,3.42
2024110223,7.92,93.26,23.91,3.02
2024110300,5.88,95.53,23.27,2.73
2024110301,5.56,96.54,22.86,2.49
2024110302,5.48,96.83,22.59,2.34
2024110303,5.36,96.96,22.42,2.18
2024110304,3.95,96.7,22.34,2.09
2024110305,3.73,96.02,22.29,2.06
2024110306,5.01,96.01,22.05,1.76
2024110307,3.27,95.85,21.83,1.63
2024110308,1.84,95.64,21.64,1.6
2024110309,0.95,95.66,21.44,1.6
2024110310,0.43,95.64,21.25,1.64
2024110311,0.19,95.33,21.09,1.71
2024110312,0.24,93.65,22.03,2.19
2024110313,1.43,89.82,23.78,2.98
2024110314,1.78,80.25,25.69,3.71
2024110315,1.83,68.07,27.36,4.41
2024110316,0.94,62.16,28.28,4.6
2024110317,0.52,59.96,28.75,4.65
2024110318,0.24,59.43,28.82,4.66
2024110319,0.41,60.49,28.52,4.66
2024110320,0.84,62.92,27.91,4.57
2024110321,0.94,67.23,26.87,4.28
2024110322,0.32,75.14,25.23,3.21
2024110323,0.17,84.36,23.46,2.27
2024110400,0.19,88.02,22.84,2.31
2024110401,0.2,90.39,22.31,2.24
2024110402,0.22,91.85,21.9,2.19
2024110403,0.25,92.78,21.55,2.11
2024110404,0.42,93.56,21.3,2.1
2024110405,0.6,94.03,21.15,2.13
2024110406,0.55,94.59,21.04,2.13
2024110407,0.26,95.33,20.92,2.06
2024110408,0.2,95.9,20.82,2.0
2024110409,0.08,96.21,20.69,1.92
2024110410,0.03,96.47,20.48,1.8
2024110411,0.01,96.5,20.31,1.71
2024110412,0.01,90.78,21.69,2.11
2024110413,0.01,81.67,24.2,2.95
2024110414,0.04,70.0,26.62,4.13
2024110415,0.3,65.64,28.05,4.59
2024110416,0.65,63.26,29.04,4.86
2024110417,1.19,60.11,29.4,4.98
2024110418,1.24,59.75,29.58,5.02
2024110419,1.49,61.15,29.36,5.09
2024110420,1.91,64.9,28.58,5.08
2024110421,1.17,70.13,27.34,4.95
2024110422,0.87,78.29,25.68,3.9
2024110423,0.81,85.76,24.22,3.26
2024110500,0.63,90.26,23.51,3.24
2024110501,0.32,92.1,23.19,3.26
2024110502,0.23,91.7,23.17,3.38
2024110503,0.16,90.62,23.23,3.36
2024110504,0.16,90.29,23.2,3.14
2024110505,0.31,90.37,23.2,3.17
2024110506,0.22,91.4,23.14,3.23
2024110507,0.25,92.84,23.05,3.01
2024110508,0.26,92.98,23.22,3.18
2024110509,0.41,93.93,23.24,3.18
2024110510,0.76,95.07,23.14,3.1
2024110511,1.44,94.69,23.33,3.35
2024110512,1.78,93.69,23.85,3.61
2024110513,3.13,89.57,25.33,4.18
2024110514,4.71,81.54,27.08,5.33
2024110515,4.73,74.01,28.57,6.05
2024110516,7.81,71.07,29.35,6.16
2024110517,9.77,70.75,29.54,6.11
2024110518,10.11,71.55,29.35,5.98
2024110519,11.34,73.22,28.95,5.75
2024110520,11.8,76.49,28.26,5.43
2024110521,10.4,82.32,27.17,4.8
2024110522,8.63,88.91,26.0,4.15
2024110523,8.12,92.78,25.21,4.09
2024110600,7.32,94.44,24.93,4.11
2024110601,6.95,95.08,24.85,3.93
2024110602,6.98,95.3,24.9,4.04
2024110603,6.45,96.16,24.86,3.53
2024110604,5.75,96.57,24.88,3.07
2024110605,5.65,97.16,24.79,2.4
2024110606,6.54,97.38,24.73,2.19
2024110607,7.44,97.55,24.68,2.1
2024110608,8.49,97.52,24.71,2.17
2024110609,8.47,97.4,24.75,2.18
2024110610,7.15,97.22,24.83,2.33
2024110611,5.82,97.18,24.87,2.45
2024110612,5.56,96.89,25.12,2.68
2024110613,5.58,95.89,25.85,3.32
2024110614,5.29,94.21,26.66,3.71
2024110615,3.93,90.55,27.41,4.33
2024110616,3.14,86.2,28.03,4.57
2024110617,2.68,82.01,28.45,4.63
2024110618,3.03,79.82,28.6,4.42
2024110619,3.01,79.04,28.59,4.1
2024110620,3.14,80.13,28.38,3.72
2024110621,2.84,82.58,27.87,3.37
2024110622,2.43,86.37,26.95,3.08
2024110623,2.5,90.54,26.14,2.92
2024110700,1.66,93.04,25.76,2.96
2024110701,1.98,93.92,25.59,3.07
2024110702,2.45,94.31,25.47,3.13
2024110703,2.1,94.66,25.37,3.18
2024110704,2.74,95.28,25.24,3.12
2024110705,3.05,95.94,25.12,3.04
2024110706,3.19,96.17,25.05,3.05
2024110707,3.07,96.3,24.97,3.12
2024110708,3.17,96.72,24.84,2.97
2024110709,2.31,96.72,24.76,2.76
2024110710,2.0,96.62,24.72,2.84
2024110711,1.63,96.48,24.69,2.94
2024110712,0.04,95.72,24.87,3.19
2024110713,0.03,94.0,25.51,3.46
2024110714,0.02,90.08,26.49,3.8
2024110715,0.01,80.75,27.73,4.72
2024110716,0.0,73.75,28.67,4.87
2024110717,0.01,70.89,29.08,4.67
2024110718,0.01,70.15,29.17,4.47
2024110719,0.0,70.69,28.92,4.34
2024110720,0.0,72.4,28.31,4.12
2024110721,0.0,75.18,27.46,3.82
2024110722,0.0,80.18,26.28,3.07
2024110723,0.0,85.16,25.19,2.6
2024110800,0.0,88.05,24.63,2.55
2024110801,0.0,90.6,24.16,2.47
2024110802,0.0,93.04,23.69,2.43
2024110803,0.0,94.79,23.38,2.5
2024110804,0.01,95.68,23.26,2.7
2024110805,0.02,96.91,23.06,2.75
2024110806,0.05,98.19,22.83,2.68
2024110807,0.09,98.91,22.57,2.5
2024110808,0.05,97.5,22.42,2.46
2024110809,0.02,97.13,21.96,2.1
2024110810,0.02,96.98,21.48,1.81
2024110811,0.01,97.34,21.14,1.66
2024110812,0.01,91.54,22.42,2.04
2024110813,0.02,80.81,25.12,3.03
2024110814,0.01,71.61,27.0,3.5
2024110815,0.0,67.41,28.08,3.6
2024110816,0.02,65.07,28.99,3.52
2024110817,0.05,62.39,29.78,3.4
2024110818,0.1,60.35,30.29,3.3
2024110819,0.32,59.71,30.43,3.3
2024110820,0.41,61.3,30.0,3.39
2024110821,0.29,67.06,28.74,3.32
2024110822,0.08,76.5,26.91,2.97
2024110823,0.07,84.43,25.36,2.78
2024110900,0.13,90.03,24.43,2.48
2024110901,0.07,94.32,23.67,2.02
2024110902,0.06,97.31,23.05,1.71
2024110903,0.29,99.37,22.6,1.62
2024110904,0.38,100.0,22.28,1.54
2024110905,0.57,100.0,21.98,1.43
2024110906,0.41,100.0,21.74,1.33
2024110907,0.21,100.0,21.63,1.26
2024110908,0.19,100.0,21.54,1.21
2024110909,0.33,100.0,21.45,1.19
2024110910,0.35,100.0,21.35,1.17
2024110911,0.25,100.0,21.16,1.15
2024110912,0.2,97.44,22.33,1.59
2024110913,0.37,89.07,24.51,2.52
2024110914,0.39,76.63,26.52,3.31
2024110915,0.19,68.03,27.86,3.75
2024110916,0.21,63.01,28.78,3.99
2024110917,0.34,60.3,29.17,4.14
2024110918,0.26,58.83,29.3,4.28
2024110919,0.15,58.3,29.16,4.4
2024110920,0.3,60.73,28.43,4.44
2024110921,0.3,66.03,27.28,4.29
2024110922,0.16,74.27,25.63,3.4
2024110923,0.1,83.07,24.09,2.35
2024111000,0.08,87.63,23.41,2.1
2024111001,0.03,90.26,22.98,2.03
2024111002,0.02,91.95,22.73,2.07
2024111003,0.06,93.24,22.58,2.14
2024111004,0.08,94.78,22.42,2.08
2024111005,0.12,95.62,22.32,2.05
2024111006,0.05,96.54,22.17,2.02
2024111007,0.16,97.65,21.99,1.95
2024111008,0.2,98.72,21.84,1.87
2024111009,0.13,99.69,21.69,1.75
2024111010,0.14,100.0,21.53,1.68
2024111011,0.31,100.0,21.43,1.73
2024111012,0.27,95.88,22.51,2.45
2024111013,0.17,87.3,24.62,3.31
2024111014,0.19,74.46,26.78,4.65
2024111015,0.36,67.49,28.04,4.79
2024111016,0.56,63.93,28.79,4.5
2024111017,0.67,62.17,29.3,4.37
2024111018,0.45,61.46,29.46,4.24
2024111019,0.41,61.8,29.31,4.17
2024111020,0.33,64.43,28.61,4.12
2024111021,0.14,68.85,27.53,3.92
2024111022,0.13,76.57,25.89,3.07
2024111023,0.08,84.18,24.41,2.51
2024111100,0.05,88.64,23.68,2.42
2024111101,0.05,92.1,23.12,2.31
2024111102,0.07,94.58,22.74,2.26
2024111103,0.1,96.64,22.43,2.11
2024111104,0.09,98.6,22.13,1.82
2024111105,0.1,100.0,21.85,1.47
2024111106,0.13,100.0,21.64,1.12
2024111107,0.13,100.0,21.56,0.92
2024111108,0.12,100.0,21.48,0.85
2024111109,0.09,100.0,21.47,0.82
2024111110,0.23,100.0,21.39,0.83
2024111111,0.14,100.0,21.11,0.86
2024111112,0.0,98.68,22.19,0.92
2024111113,0.01,86.32,24.9,1.52
2024111114,0.0,73.32,27.17,1.27
2024111115,0.01,65.11,28.68,1.07
2024111116,0.12,59.9,29.72,0.94
2024111117,0.09,56.5,30.44,0.83
2024111118,0.16,54.32,30.8,0.74
2024111119,0.17,53.09,30.92,0.72
2024111120,0.18,53.41,30.62,0.78
2024111121,0.14,56.07,29.96,0.92
2024111122,0.02,67.36,27.95,0.81
2024111123,0.01,72.18,26.02,1.06
2024111200,0.0,79.88,24.93,1.48
2024111201,0.0,88.32,24.21,1.92
2024111202,0.0,95.43,23.53,1.91
2024111203,0.01,99.57,22.94,1.49
2024111204,0.0,100.0,22.51,1.22
2024111205,0.0,100.0,22.14,1.03
2024111206,0.0,100.0,21.85,0.9
2024111207,0.0,100.0,21.65,0.85
2024111208,0.0,100.0,21.52,0.84
2024111209,0.01,100.0,21.46,0.84
2024111210,0.01,100.0,21.41,0.85
2024111211,0.0,100.0,21.22,0.86
2024111212,0.54,98.78,22.11,0.97
2024111213,0.7,87.36,24.69,1.83
2024111214,0.52,73.73,27.16,1.93
2024111215,0.08,63.73,28.87,2.23
2024111216,0.24,58.35,29.98,2.49
2024111217,0.72,55.69,30.62,2.68
2024111218,1.59,55.04,30.81,2.89
2024111219,1.61,56.03,30.63,3.11
2024111220,2.84,58.43,30.01,3.28
2024111221,3.13,65.1,28.56,3.2
2024111222,2.61,77.25,26.45,2.71
2024111223,1.18,86.23,24.91,2.56
2024111300,0.22,90.72,24.23,2.32
2024111301,0.07,93.26,23.74,2.03
2024111302,0.1,95.06,23.32,1.81
2024111303,0.16,96.14,22.95,1.64
2024111304,0.21,96.57,22.64,1.52
2024111305,0.26,96.67,22.43,1.47
2024111306,0.46,96.24,22.36,1.57
2024111307,0.48,94.83,22.48,1.8
2024111308,0.75,93.57,22.63,2.05
2024111309,0.58,93.48,22.62,2.2
2024111310,0.4,93.8,22.56,2.32
2024111311,0.31,93.73,22.54,2.47
2024111312,0.01,91.55,23.08,2.94
2024111313,0.0,85.05,24.76,3.7
2024111314,0.0,71.52,26.8,4.9
2024111315,0.0,64.47,28.0,5.36
2024111316,0.0,61.0,28.66,5.53
2024111317,0.0,58.81,28.92,5.68
2024111318,0.0,57.02,28.82,5.79
2024111319,0.0,56.67,28.11,5.82
2024111320,0.0,57.65,27.05,5.65
2024111321,0.0,60.38,25.8,5.25
2024111322,0.0,65.08,24.41,4.41
2024111323,0.0,69.24,23.55,3.96
2024111400,0.0,71.59,23.1,3.82
2024111401,0.01,73.13,22.74,3.61
2024111402,0.03,73.97,22.54,3.43
2024111403,0.04,74.66,22.41,3.23
2024111404,0.05,75.63,22.23,2.82
2024111405,0.05,77.39,21.91,2.35
2024111406,0.01,78.84,21.64,2.12
2024111407,0.01,79.97,21.4,2.05
2024111408,0.01,80.47,21.33,2.04
2024111409,0.03,81.51,21.18,1.84
2024111410,0.02,83.95,20.7,1.58
2024111411,0.01,85.52,20.4,1.52
2024111412,0.01,83.12,21.13,1.77
2024111413,0.01,71.81,23.6,2.75
2024111414,0.01,59.46,25.81,3.03
2024111415,0.0,55.27,27.13,2.89
2024111416,0.01,53.13,28.01,2.74
2024111417,0.04,51.5,28.57,2.64
2024111418,0.06,50.53,28.93,2.6
2024111419,0.07,50.59,28.95,2.48
2024111420,0.01,51.17,28.73,2.25
2024111421,0.01,54.24,27.88,1.86
2024111422,0.0,67.55,25.39,0.99
2024111423,0.0,71.58,23.58,0.96
2024111500,0.0,75.6,22.96,1.01
2024111501,0.0,79.89,22.4,1.01
2024111502,0.0,84.02,21.91,1.0
2024111503,0.0,87.97,21.45,1.03
2024111504,0.0,91.52,21.02,1.07
2024111505,0.0,94.88,20.6,1.08
2024111506,0.0,97.91,20.21,1.07
2024111507,0.05,100.0,19.86,1.06
2024111508,0.08,100.0,19.54,1.06
2024111509,0.07,100.0,19.29,1.0
2024111510,0.07,100.0,19.11,0.93
2024111511,0.07,100.0,19.07,0.9
2024111512,0.1,100.0,20.33,0.89
2024111513,0.56,86.81,23.5,1.73
2024111514,1.07,77.23,25.72,2.1
2024111515,0.9,70.93,27.1,2.45
2024111516,0.33,63.95,28.53,2.95
2024111517,0.1,58.91,29.26,3.28
2024111518,0.03,55.59,29.49,3.47
2024111519,0.0,53.8,29.11,3.59
2024111520,0.0,53.08,28.11,3.74
2024111521,0.0,55.03,26.22,3.94
2024111522,0.0,59.58,23.35,3.99
2024111523,0.0,64.51,20.85,3.89
2024111600,0.0,69.55,19.32,3.59
2024111601,0.0,74.24,18.32,3.4
2024111602,0.01,79.77,17.41,3.04
2024111603,0.01,85.56,16.53,2.47
2024111604,0.01,89.93,15.87,2.04
2024111605,0.02,92.41,15.52,1.9
2024111606,0.01,93.08,15.42,1.96
2024111607,0.01,93.24,15.39,2.02
2024111608,0.0,93.43,15.34,2.0
2024111609,0.0,93.04,15.36,2.03
2024111610,0.01,93.73,15.14,1.99
2024111611,0.01,94.29,14.93,1.98
2024111612,0.0,88.81,15.87,2.6
2024111613,0.0,76.63,18.55,3.19
2024111614,0.0,60.37,22.32,3.24
2024111615,0.0,53.16,24.61,3.17
2024111616,0.0,50.53,25.85,3.08
2024111617,0.02,48.96,26.68,3.07
2024111618,0.01,48.43,27.11,3.1
2024111619,0.01,48.84,27.15,3.13
2024111620,0.01,49.81,26.74,3.14
2024111621,0.0,53.06,25.57,3.03
2024111622,0.0,62.92,23.1,2.01
2024111623,0.0,71.29,21.06,1.84
2024111700,0.0,76.04,20.21,1.9
2024111701,0.0,80.74,19.31,1.69
2024111702,0.0,84.32,18.59,1.47
2024111703,0.0,86.58,18.04,1.3
2024111704,0.0,87.76,17.65,1.19
2024111705,0.0,87.87,17.56,1.09
2024111706,0.0,86.09,17.9,1.02
2024111707,0.0,85.85,17.93,1.0
2024111708,0.0,87.05,17.65,1.02
2024111709,0.0,88.61,17.28,1.07
2024111710,0.0,90.21,16.91,1.12
2024111711,0.0,91.63,16.55,1.16
2024111712,0.0,86.77,17.68,1.18
2024111713,0.0,69.99,21.54,2.41
2024111714,0.0,53.6,24.75,2.69
2024111715,0.0,48.66,26.2,2.91
2024111716,0.0,47.27,27.05,3.02
2024111717,0.01,46.17,27.65,3.04
2024111718,0.01,45.54,27.92,3.11
2024111719,0.01,45.8,27.72,3.22
2024111720,0.01,47.29,27.01,3.34
2024111721,0.0,50.8,25.64,3.23
2024111722,0.0,59.93,23.11,2.16
2024111723,0.0,67.93,21.05,1.82
2024111800,0.0,73.23,20.07,1.71
2024111801,0.0,77.9,19.23,1.5
2024111802,0.0,81.5,18.57,1.33
2024111803,0.0,84.09,18.04,1.21
2024111804,0.0,85.83,17.65,1.13
2024111805,0.0,86.94,17.38,1.08
2024111806,0.0,86.95,17.34,1.07
2024111807,0.0,85.46,17.58,1.03
2024111808,0.0,84.39,17.76,0.95
2024111809,0.0,85.8,17.45,0.86
2024111810,0.0,87.15,17.17,0.94
2024111811,0.0,89.51,16.72,1.04
2024111812,0.0,89.1,17.12,0.93
2024111813,0.0,74.11,20.64,1.79
2024111814,0.0,57.85,23.96,2.13
2024111815,0.0,49.63,26.07,2.42
2024111816,0.0,48.16,27.04,2.36
2024111817,0.01,47.04,27.7,2.3
2024111818,0.01,46.81,28.05,2.32
2024111819,0.01,47.42,28.02,2.42
2024111820,0.01,48.5,27.63,2.47
2024111821,0.0,51.75,26.51,2.34
2024111822,0.0,64.35,23.52,1.36
2024111823,0.0,70.44,21.58,1.48
2024111900,0.0,74.24,20.96,1.68
2024111901,0.0,78.06,20.25,1.67
2024111902,0.0,81.62,19.52,1.53
2024111903,0.0,84.47,18.83,1.37
2024111904,0.0,85.88,18.38,1.27
2024111905,0.0,87.22,18.0,1.22
2024111906,0.0,88.64,17.68,1.19
2024111907,0.0,90.57,17.39,1.17
2024111908,0.0,92.8,17.14,1.16
2024111909,0.0,94.86,17.0,1.16
2024111910,0.0,96.89,16.9,1.2
2024111911,0.0,98.8,16.88,1.24
2024111912,0.0,94.84,17.93,1.31
2024111913,0.0,79.97,21.33,2.52
2024111914,0.0,61.85,24.76,3.14
2024111915,0.0,51.87,26.88,3.58
2024111916,0.0,48.86,27.98,3.45
2024111917,0.0,47.08,28.72,3.3
2024111918,0.01,46.44,28.92,3.22
2024111919,0.05,47.17,28.59,3.22
2024111920,0.15,49.3,27.98,3.2
2024111921,0.14,54.91,26.83,2.5
2024111922,0.03,65.1,24.65,1.44
2024111923,0.0,69.02,23.5,1.61
2024112000,0.0,72.15,23.06,2.39
2024112001,0.0,74.84,22.79,3.16
2024112002,0.0,78.59,22.24,3.15
2024112003,0.0,82.85,21.49,2.82
2024112004,0.0,85.87,20.96,2.67
2024112005,0.0,87.35,20.74,2.63
2024112006,0.0,88.13,20.66,2.64
2024112007,0.0,86.95,20.93,2.91
2024112008,0.03,87.04,21.08,3.04
2024112009,0.05,88.05,21.06,2.98
2024112010,0.05,89.33,20.95,2.85
2024112011,0.1,89.46,21.01,3.08
2024112012,0.23,87.22,21.49,3.31
2024112013,0.37,82.3,22.68,3.7
2024112014,0.55,77.74,24.25,4.15
2024112015,1.0,76.39,25.64,4.46
2024112016,1.71,75.81,26.85,4.56
2024112017,2.98,74.38,28.0,4.44
2024112018,3.72,72.29,28.79,4.19
2024112019,3.59,68.73,29.42,3.83
2024112020,3.48,68.01,29.28,3.22
2024112021,2.82,72.52,28.3,2.32
2024112022,2.14,83.75,26.28,1.0
2024112023,1.99,89.18,24.94,0.85
2024112100,2.19,91.88,24.33,0.98
2024112101,1.9,93.55,23.82,1.5
2024112102,1.43,94.65,23.24,2.33
2024112103,0.7,96.56,22.32,2.7
2024112104,0.34,97.45,21.37,2.78
2024112105,0.21,98.47,20.45,2.55
2024112106,0.16,98.77,19.87,2.58
2024112107,0.13,98.01,19.44,2.84
2024112108,0.09,95.93,18.79,3.52
2024112109,0.08,93.37,17.62,3.79
2024112110,0.1,90.54,16.16,3.7
2024112111,0.05,88.19,14.78,3.45
2024112112,0.0,83.84,14.06,3.69
2024112113,0.0,68.68,15.12,4.62
2024112114,0.0,45.86,16.97,5.0
2024112115,0.0,35.87,18.67,4.68
2024112116,0.0,31.13,20.07,4.43
2024112117,0.0,28.42,21.17,4.27
2024112118,0.0,26.72,21.94,4.08
2024112119,0.0,25.91,22.21,3.93
2024112120,0.0,26.5,21.76,3.83
2024112121,0.0,29.86,20.42,3.5
2024112122,0.0,40.14,17.11,2.18
2024112123,0.0,45.89,14.8,2.07
2024112200,0.0,50.06,13.82,2.2
2024112201,0.0,55.28,12.86,2.1
2024112202,0.0,60.43,12.01,1.95
2024112203,0.0,65.13,11.36,1.95
2024112204,0.0,69.38,10.82,1.98
2024112205,0.0,73.08,10.28,1.91
2024112206,0.0,75.75,9.77,1.79
2024112207,0.0,76.95,9.43,1.71
2024112208,0.0,76.99,9.26,1.73
2024112209,0.0,74.8,9.36,1.87
2024112210,0.0,75.12,9.08,1.78
2024112211,0.0,76.73,8.58,1.62
2024112212,0.0,71.54,9.46,1.85
2024112213,0.0,56.49,12.94,2.97
2024112214,0.0,41.38,16.03,4.33
2024112215,0.0,37.03,18.05,4.7
2024112216,0.0,34.38,19.66,4.9
2024112217,0.0,32.44,20.82,5.15
2024112218,0.0,31.17,21.49,5.35
2024112219,0.0,30.86,21.64,5.28
2024112220,0.0,31.7,21.2,4.84
2024112221,0.0,34.92,20.02,3.84
2024112222,0.0,45.58,16.55,1.97
2024112223,0.0,52.78,14.16,1.67
2024112300,0.0,58.18,13.22,1.61
2024112301,0.0,64.1,12.35,1.53
2024112302,0.0,69.81,11.59,1.47
2024112303,0.0,74.52,10.89,1.42
2024112304,0.0,77.97,10.29,1.43
2024112305,0.0,80.26,9.81,1.54
2024112306,0.0,81.07,9.46,1.77
2024112307,0.0,80.47,9.14,2.12
2024112308,0.0,79.6,8.67,2.32
2024112309,0.0,79.11,7.94,2.16
2024112310,0.0,78.55,7.21,2.01
2024112311,0.0,78.2,6.59,1.89
2024112312,0.0,72.41,7.15,2.35
2024112313,0.0,59.28,9.88,2.86
2024112314,0.0,40.53,13.48,3.66
2024112315,0.0,33.77,15.86,3.68
2024112316,0.0,32.21,17.77,3.45
2024112317,0.0,31.06,19.52,3.17
2024112318,0.0,30.29,20.82,2.92
2024112319,0.0,29.67,21.67,2.71
2024112320,0.0,28.81,21.87,2.53
2024112321,0.0,34.52,20.74,1.79
2024112322,0.0,44.93,16.96,1.01
2024112323,0.0,43.98,15.51,1.08
2024112400,0.0,45.83,14.91,0.99
2024112401,0.0,48.55,14.22,0.93
2024112402,0.0,52.53,13.33,0.93
2024112403,0.0,57.42,12.31,0.99
2024112404,0.0,62.8,11.28,1.08
2024112405,0.0,69.2,10.11,1.12
2024112406,0.0,75.31,9.13,1.11
2024112407,0.0,80.39,8.41,1.1
2024112408,0.0,84.97,7.86,1.09
2024112409,0.0,88.75,7.46,1.09
2024112410,0.0,91.89,7.16,1.08
2024112411,0.0,94.66,6.91,1.09
2024112412,0.0,91.52,7.66,0.97
2024112413,0.0,72.11,11.59,1.82
2024112414,0.0,61.28,14.83,1.38
2024112415,0.0,37.02,20.13,0.26
2024112416,0.0,29.28,22.65,0.44
2024112417,0.0,27.66,23.78,0.37
2024112418,0.0,26.66,24.54,0.22
2024112419,0.0,26.47,24.85,0.27
2024112420,0.0,27.32,24.67,0.65
2024112421,0.0,32.16,23.56,0.78
2024112422,0.0,44.83,19.83,0.94
2024112423,0.0,49.22,17.34,1.15
2024112500,0.0,61.54,15.83,1.16
2024112501,0.0,75.18,14.81,1.17
2024112502,0.0,87.44,14.06,1.15
2024112503,0.0,95.96,13.56,1.15
2024112504,0.0,99.59,13.35,1.14
2024112505,0.0,99.59,13.49,1.12
2024112506,0.0,98.42,13.78,1.02
2024112507,0.0,99.25,13.68,0.83
2024112508,0.0,100.0,13.41,0.83
2024112509,0.0,100.0,12.76,0.92
2024112510,0.0,100.0,12.28,1.09
2024112511,0.0,100.0,11.31,1.18
