datetime_utc,ALLSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,TS,WS2M
2023101502,0.0,0.47,0.53,0.0,100.79,14.03,87.01,21.66,20.94,1.7
2023101503,0.0,0.47,0.53,0.0,100.79,14.19,91.4,21.04,20.39,1.75
2023101504,0.0,0.47,0.54,0.08,100.78,14.54,96.3,20.58,20.0,1.82
2023101505,0.0,0.47,0.54,0.11,100.74,14.92,100.0,20.23,19.71,1.77
2023101506,0.0,0.47,0.54,0.11,100.7,15.16,100.0,20.22,19.73,1.64
2023101507,0.0,0.47,0.54,0.09,100.66,15.39,100.0,20.65,20.25,1.59
2023101508,0.0,0.47,0.54,0.08,100.63,15.53,100.0,20.84,20.39,1.54
2023101509,0.0,0.47,0.54,0.07,100.61,15.64,100.0,20.99,20.56,1.42
2023101510,0.0,0.47,0.54,0.08,100.6,15.8,99.93,21.29,20.86,1.48
2023101511,11.15,0.47,0.54,0.15,100.61,15.96,100.0,21.41,21.03,1.5
2023101512,148.73,0.47,0.55,0.45,100.63,16.49,94.24,22.95,23.21,2.42
2023101513,337.8,0.47,0.54,0.25,100.65,16.84,86.99,24.63,25.34,3.16
2023101514,515.72,0.47,0.54,0.02,100.65,16.37,79.04,25.77,26.82,4.11
2023101515,700.33,0.47,0.53,0.02,100.65,15.72,72.55,26.54,27.92,4.6
2023101516,756.83,0.47,0.53,0.01,100.6,15.0,67.58,26.95,28.36,4.86
2023101517,739.97,0.47,0.52,0.0,100.53,14.3,63.06,27.31,28.66,4.97
2023101518,664.42,0.46,0.51,0.0,100.46,13.71,60.05,27.42,28.48,4.9
2023101519,554.05,0.46,0.5,0.0,100.4,13.37,59.16,27.24,27.88,4.74
2023101520,407.85,0.46,0.5,0.0,100.38,13.09,60.03,26.63,26.7,4.48
2023101521,226.4,0.46,0.5,0.0,100.41,12.83,63.27,25.41,24.88,4.03
2023101522,48.22,0.46,0.5,0.0,100.47,12.51,68.76,23.61,22.77,3.29
2023101523,0.0,0.46,0.5,0.0,100.55,11.77,73.09,21.62,20.79,2.66
2023101600,0.0,0.46,0.5,0.0,100.63,11.16,75.44,20.26,19.48,2.5
2023101601,0.0,0.46,0.51,0.0,100.69,10.77,76.85,19.4,18.71,2.4
2023101602,0.0,0.46,0.51,0.0,100.74,10.72,79.4,18.81,18.2,2.29
2023101603,0.0,0.46,0.51,0.0,100.75,10.81,82.1,18.41,17.85,2.22
2023101604,0.0,0.46,0.52,0.01,100.73,10.95,84.3,18.19,17.71,2.31
2023101605,0.0,0.46,0.52,0.04,100.7,11.08,84.9,18.26,17.85,2.55
2023101606,0.0,0.46,0.52,0.05,100.68,11.11,86.24,18.05,17.6,2.42
2023101607,0.0,0.46,0.52,0.05,100.67,11.07,87.61,17.74,17.26,2.33
2023101608,0.0,0.46,0.53,0.03,100.67,10.99,87.37,17.67,17.3,2.53
2023101609,0.0,0.46,0.53,0.01,100.7,10.85,85.85,17.75,17.43,2.64
2023101610,0.0,0.46,0.53,0.01,100.74,10.58,84.72,17.57,17.22,2.65
2023101611,7.6,0.46,0.53,0.02,100.79,10.13,83.69,17.09,16.72,2.71
2023101612,142.25,0.46,0.53,0.01,100.86,9.81,80.04,17.3,17.5,3.3
2023101613,347.88,0.46,0.53,0.0,100.93,9.42,72.59,18.22,19.22,3.84
2023101614,571.12,0.46,0.52,0.01,100.96,9.42,67.58,19.37,21.03,4.12
2023101615,717.3,0.46,0.52,0.04,100.96,9.63,64.24,20.54,22.76,4.44
2023101616,755.55,0.46,0.51,0.04,100.91,9.73,61.28,21.47,23.84,4.69
2023101617,687.47,0.46,0.5,0.03,100.85,9.72,58.76,22.13,24.26,4.81
2023101618,560.95,0.45,0.5,0.03,100.79,9.63,57.06,22.45,24.26,4.8
2023101619,529.47,0.45,0.49,0.01,100.75,9.44,55.92,22.45,23.75,4.7
2023101620,389.05,0.45,0.49,0.0,100.76,9.07,55.84,21.82,22.25,4.42
2023101621,220.7,0.45,0.49,0.0,100.79,8.75,56.4,21.08,20.98,3.99
2023101622,48.6,0.45,0.49,0.0,100.85,8.75,62.07,19.54,18.64,2.8
2023101623,0.0,0.45,0.49,0.0,100.93,8.36,69.76,16.97,15.93,1.95
2023101700,0.0,0.45,0.49,0.0,101.01,8.02,71.16,16.02,15.08,2.0
2023101701,0.0,0.45,0.5,0.0,101.08,7.78,72.82,15.2,14.32,1.99
2023101702,0.0,0.45,0.5,0.0,101.15,7.6,74.39,14.52,13.69,2.02
2023101703,0.0,0.45,0.5,0.0,101.21,7.47,75.71,13.99,13.22,2.15
2023101704,0.0,0.45,0.51,0.0,101.23,7.41,77.46,13.52,12.79,2.24
2023101705,0.0,0.45,0.51,0.0,101.25,7.38,79.57,13.05,12.34,2.22
2023101706,0.0,0.45,0.51,0.0,101.25,7.36,81.68,12.61,11.92,2.15
2023101707,0.0,0.45,0.51,0.0,101.25,7.35,84.01,12.16,11.44,1.99
2023101708,0.0,0.45,0.52,0.0,101.25,7.33,86.14,11.74,11.0,1.85
2023101709,0.0,0.45,0.52,0.0,101.27,7.34,88.53,11.35,10.62,1.8
2023101710,0.0,0.45,0.52,0.0,101.32,7.35,90.24,11.09,10.39,1.9
2023101711,11.9,0.45,0.52,0.0,101.36,7.36,91.54,10.9,10.33,2.07
2023101712,177.52,0.45,0.52,0.0,101.42,7.5,82.17,12.83,13.33,3.26
2023101713,401.58,0.45,0.52,0.0,101.47,7.59,70.32,15.42,16.7,3.51
2023101714,600.22,0.45,0.51,0.0,101.49,7.15,56.97,17.8,19.44,3.63
2023101715,748.72,0.45,0.51,0.0,101.5,7.06,50.9,19.4,21.53,3.54
2023101716,832.5,0.45,0.5,0.0,101.48,7.3,49.23,20.47,22.99,3.45
2023101717,849.38,0.45,0.49,0.0,101.44,7.51,48.16,21.28,23.83,3.37
2023101718,790.83,0.45,0.48,0.0,101.39,7.62,47.34,21.79,24.06,3.24
2023101719,665.85,0.45,0.48,0.0,101.34,7.65,46.9,22.0,23.67,3.05
2023101720,484.4,0.44,0.48,0.0,101.31,7.67,47.52,21.82,22.76,2.76
2023101721,265.98,0.44,0.47,0.0,101.32,7.6,48.77,21.25,21.29,2.33
2023101722,51.42,0.44,0.48,0.0,101.35,8.76,63.75,19.21,18.09,1.17
2023101723,0.0,0.44,0.48,0.0,101.41,7.62,66.91,16.25,14.53,1.07
2023101800,0.0,0.44,0.49,0.0,101.47,7.38,68.79,15.33,13.75,1.11
2023101801,0.0,0.44,0.49,0.0,101.54,7.25,71.07,14.56,13.11,1.16
2023101802,0.0,0.44,0.49,0.0,101.58,7.2,73.74,13.89,12.52,1.2
2023101803,0.0,0.44,0.5,0.0,101.6,7.28,77.65,13.27,11.99,1.23
2023101804,0.0,0.44,0.5,0.0,101.58,7.51,82.89,12.74,11.55,1.28
2023101805,0.0,0.44,0.5,0.0,101.57,7.75,87.91,12.32,11.21,1.35
2023101806,0.0,0.44,0.5,0.0,101.56,7.95,92.08,12.0,10.96,1.44
2023101807,0.0,0.44,0.51,0.0,101.54,8.08,95.12,11.75,10.76,1.52
2023101808,0.0,0.44,0.51,0.0,101.53,8.17,97.44,11.55,10.63,1.63
2023101809,0.0,0.44,0.51,0.0,101.54,8.2,98.2,11.49,10.64,1.83
2023101810,0.0,0.45,0.51,0.0,101.58,8.18,97.87,11.51,10.73,2.05
2023101811,12.9,0.45,0.51,0.0,101.62,8.15,97.04,11.59,10.93,2.27
2023101812,184.43,0.45,0.51,1.07,101.67,8.31,86.46,13.65,14.1,3.45
2023101813,407.17,0.45,0.51,0.02,101.71,9.01,79.18,16.27,17.84,3.27
2023101814,601.1,0.44,0.51,0.0,101.72,9.96,69.2,20.0,21.88,3.27
2023101815,744.6,0.44,0.5,0.0,101.72,10.6,61.79,22.86,24.91,2.9
2023101816,803.65,0.44,0.5,0.01,101.68,11.09,59.02,24.36,26.78,2.5
2023101817,782.0,0.44,0.49,0.03,101.61,11.43,57.43,25.31,27.79,2.36
2023101818,688.03,0.44,0.48,0.05,101.52,11.66,56.41,25.93,28.02,2.36
2023101819,620.0,0.44,0.48,0.2,101.44,11.77,56.19,26.14,27.54,2.39
2023101820,448.42,0.44,0.48,0.39,101.4,11.76,57.06,25.86,26.55,2.4
2023101821,245.35,0.44,0.48,0.13,101.38,11.78,60.43,24.92,24.5,2.05
2023101822,46.38,0.44,0.48,0.11,101.4,12.5,71.47,23.11,22.11,1.41
2023101823,0.0,0.44,0.48,0.03,101.43,11.47,76.56,20.59,19.46,1.4
2023101900,0.0,0.44,0.48,0.01,101.5,11.36,80.93,19.55,18.47,1.66
2023101901,0.0,0.44,0.49,0.01,101.57,11.36,84.7,18.83,17.84,1.77
2023101902,0.0,0.44,0.49,0.01,101.62,11.35,87.85,18.24,17.27,1.72
2023101903,0.0,0.44,0.49,0.0,101.63,11.25,89.7,17.77,16.78,1.61
2023101904,0.0,0.44,0.49,0.0,101.6,11.09,90.5,17.4,16.35,1.52
2023101905,0.0,0.44,0.5,0.0,101.57,10.97,91.28,17.09,16.01,1.49
2023101906,0.0,0.44,0.5,0.01,101.53,10.91,92.2,16.84,15.74,1.5
2023101907,0.0,0.44,0.5,0.0,101.5,10.87,92.89,16.66,15.55,1.56
2023101908,0.0,0.44,0.5,0.01,101.49,10.83,93.43,16.51,15.39,1.63
2023101909,0.0,0.44,0.5,0.03,101.49,10.8,94.0,16.37,15.25,1.7
2023101910,0.0,0.44,0.5,0.03,101.5,10.79,94.77,16.23,15.12,1.76
2023101911,11.48,0.44,0.51,0.03,101.53,10.78,95.38,16.12,15.1,1.8
2023101912,172.55,0.44,0.51,0.01,101.56,11.19,84.69,18.59,18.63,2.64
2023101913,388.6,0.44,0.51,0.0,101.58,11.97,77.09,21.19,22.09,3.22
2023101914,578.85,0.44,0.5,0.0,101.58,12.0,64.85,24.08,25.16,3.11
2023101915,683.12,0.44,0.49,0.0,101.56,11.69,56.84,25.85,27.31,2.92
2023101916,710.55,0.44,0.49,0.0,101.47,11.71,53.88,26.77,28.46,2.76
2023101917,730.38,0.43,0.48,0.0,101.36,11.77,52.38,27.32,29.04,2.6
2023101918,628.7,0.43,0.47,0.0,101.26,11.71,52.34,27.23,28.38,2.31
2023101919,490.77,0.43,0.47,0.0,101.21,11.44,52.08,26.91,27.23,1.99
2023101920,325.58,0.43,0.47,0.0,101.17,11.6,54.21,26.46,26.53,1.72
2023101921,162.52,0.43,0.47,0.0,101.15,11.77,57.37,25.74,25.4,1.47
2023101922,26.95,0.43,0.47,0.0,101.18,12.94,71.3,23.68,22.47,0.99
2023101923,0.0,0.43,0.48,0.0,101.21,11.49,72.01,21.58,20.38,1.04
2023102000,0.0,0.43,0.48,0.0,101.25,11.37,74.55,20.85,19.82,1.17
2023102001,0.0,0.43,0.48,0.0,101.28,11.47,77.73,20.32,19.41,1.22
2023102002,0.0,0.43,0.48,0.0,101.29,11.67,81.47,19.84,18.98,1.22
2023102003,0.0,0.43,0.49,0.0,101.25,11.78,84.48,19.4,18.55,1.17
2023102004,0.0,0.43,0.49,0.0,101.2,11.74,86.05,19.04,18.18,1.13
2023102005,0.0,0.43,0.49,0.0,101.15,11.69,87.21,18.75,17.87,1.11
2023102006,0.0,0.43,0.49,0.0,101.11,11.66,88.33,18.5,17.6,1.08
2023102007,0.0,0.43,0.49,0.0,101.07,11.61,89.36,18.24,17.34,1.07
2023102008,0.0,0.43,0.49,0.0,101.04,11.55,91.09,17.85,16.91,1.09
2023102009,0.0,0.43,0.5,0.0,101.04,11.45,94.93,17.06,15.88,1.09
2023102010,0.0,0.43,0.5,0.0,101.06,11.45,98.19,16.53,15.39,1.06
2023102011,9.9,0.43,0.5,0.0,101.06,11.47,100.0,16.14,15.09,1.01
2023102012,161.35,0.43,0.5,0.0,101.06,11.95,91.44,18.33,18.75,1.47
2023102013,372.15,0.43,0.5,0.0,101.07,12.56,83.02,20.68,22.49,1.68
2023102014,574.45,0.43,0.5,0.0,101.07,12.2,65.16,24.19,26.14,1.01
2023102015,717.85,0.43,0.49,0.0,101.05,11.8,55.95,26.19,28.05,1.6
2023102016,728.92,0.43,0.48,0.0,101.01,11.98,54.1,27.01,29.2,1.78
2023102017,733.3,0.43,0.48,0.0,100.95,12.09,52.86,27.55,29.71,1.95
2023102018,687.58,0.43,0.47,0.0,100.87,12.08,51.95,27.82,29.52,2.2
2023102019,574.35,0.43,0.46,0.0,100.79,12.0,51.72,27.77,28.82,2.36
2023102020,409.02,0.43,0.46,0.0,100.74,11.87,51.86,27.53,28.14,2.36
2023102021,211.85,0.42,0.46,0.0,100.7,12.13,55.64,26.69,26.38,2.04
2023102022,36.28,0.42,0.46,0.0,100.7,13.3,69.47,24.49,23.19,1.26
2023102023,0.0,0.42,0.46,0.0,100.72,11.7,72.3,21.73,20.38,1.19
2023102100,0.0,0.42,0.47,0.0,100.77,11.62,75.31,20.96,19.8,1.38
2023102101,0.0,0.42,0.47,0.0,100.83,11.79,79.38,20.35,19.3,1.63
2023102102,0.0,0.42,0.47,0.0,100.87,12.12,84.44,19.8,18.86,1.86
2023102103,0.0,0.42,0.47,0.0,100.88,12.56,90.03,19.34,18.49,2.09
2023102104,0.0,0.43,0.48,0.0,100.87,12.91,95.03,18.91,18.11,2.2
2023102105,0.0,0.43,0.48,0.01,100.86,13.09,99.09,18.46,17.65,2.06
2023102106,0.0,0.43,0.48,0.03,100.85,13.18,100.0,18.17,17.37,1.86
2023102107,0.0,0.43,0.48,0.03,100.83,13.26,100.0,18.18,17.4,1.81
2023102108,0.0,0.43,0.48,0.04,100.84,13.4,100.0,18.41,17.66,1.83
2023102109,0.0,0.43,0.48,0.03,100.88,13.58,100.0,18.56,17.78,1.81
2023102110,0.0,0.43,0.49,0.03,100.94,13.76,100.0,18.49,17.66,1.65
2023102111,9.48,0.43,0.49,0.02,100.99,13.91,100.0,18.31,17.49,1.47
2023102112,164.02,0.43,0.49,0.02,101.03,14.43,95.52,20.63,20.89,2.06
2023102113,376.85,0.43,0.49,0.01,101.06,15.06,84.3,23.38,24.52,2.56
2023102114,572.4,0.43,0.49,0.0,101.07,14.69,71.51,25.72,26.98,3.04
2023102115,714.4,0.42,0.48,0.0,101.04,14.06,63.29,27.05,28.67,2.83
2023102116,796.72,0.42,0.47,0.0,101.0,13.16,55.65,28.12,29.81,2.59
2023102117,802.95,0.42,0.46,0.0,100.94,12.55,50.94,28.82,30.37,2.52
2023102118,715.08,0.42,0.46,0.0,100.87,12.31,48.8,29.22,30.41,2.46
2023102119,601.0,0.42,0.45,0.0,100.82,12.26,48.05,29.41,30.31,2.34
2023102120,421.67,0.42,0.45,0.0,100.81,12.05,47.48,29.32,29.58,2.17
2023102121,222.85,0.42,0.45,0.0,100.83,12.5,51.25,28.63,28.71,1.75
2023102122,36.38,0.42,0.45,0.0,100.89,14.03,66.41,26.17,24.46,1.13
2023102123,0.0,0.42,0.45,0.0,100.94,12.05,67.33,23.42,21.44,1.14
2023102200,0.0,0.42,0.45,0.0,101.01,12.16,72.45,22.37,20.87,1.26
2023102201,0.0,0.42,0.46,0.0,101.08,12.72,79.6,21.57,20.39,1.44
2023102202,0.0,0.42,0.46,0.0,101.13,13.53,88.29,20.89,19.94,1.58
2023102203,0.0,0.42,0.46,0.0,101.14,14.17,96.51,20.19,19.38,1.57
2023102204,0.0,0.42,0.46,0.0,101.13,14.38,100.0,19.58,18.86,1.51
2023102205,0.0,0.42,0.47,0.0,101.13,14.23,100.0,19.04,18.32,1.41
2023102206,0.0,0.42,0.47,0.0,101.13,13.81,100.0,18.42,17.65,1.35
2023102207,0.0,0.42,0.47,0.0,101.12,13.28,100.0,17.82,17.06,1.3
2023102208,0.0,0.42,0.47,0.0,101.12,12.62,100.0,17.2,16.46,1.28
2023102209,0.0,0.42,0.47,0.0,101.16,11.84,100.0,16.66,15.97,1.33
2023102210,0.0,0.42,0.48,0.0,101.21,11.04,97.67,16.07,15.39,1.32
2023102211,7.88,0.42,0.48,0.01,101.24,10.31,94.91,15.46,14.84,1.19
2023102212,132.05,0.42,0.48,0.0,101.28,10.01,84.37,16.85,17.07,1.69
2023102213,321.83,0.42,0.48,0.0,101.33,9.93,75.85,18.42,19.48,1.91
2023102214,490.77,0.42,0.48,0.0,101.36,10.48,71.69,20.19,22.11,1.36
2023102215,664.3,0.42,0.47,0.0,101.36,9.9,55.75,23.38,25.4,1.42
2023102216,760.7,0.42,0.47,0.0,101.32,8.7,42.16,25.9,28.15,1.43
2023102217,743.58,0.42,0.46,0.0,101.25,8.58,38.96,26.99,29.17,1.22
2023102218,728.72,0.41,0.45,0.0,101.17,8.66,38.11,27.51,29.28,1.0
2023102219,604.92,0.41,0.45,0.0,101.12,8.7,38.72,27.31,28.14,0.78
2023102220,422.38,0.41,0.45,0.0,101.09,8.64,38.6,27.24,28.55,0.65
2023102221,217.85,0.41,0.45,0.0,101.08,8.25,36.65,27.34,27.96,0.79
2023102222,33.08,0.41,0.45,0.0,101.12,10.0,49.72,25.42,22.42,0.65
2023102223,0.0,0.41,0.45,0.0,101.17,8.12,43.99,24.01,18.43,0.63
2023102300,0.0,0.41,0.45,0.0,101.23,8.19,46.19,23.35,17.82,0.53
2023102301,0.0,0.41,0.46,0.0,101.3,8.37,48.51,22.91,17.34,0.38
2023102302,0.0,0.41,0.46,0.0,101.35,8.55,51.0,22.44,16.5,0.16
2023102303,0.0,0.41,0.46,0.0,101.34,8.76,55.06,21.58,15.68,0.34
2023102304,0.0,0.41,0.46,0.0,101.32,9.14,63.17,20.03,15.3,0.67
2023102305,0.0,0.41,0.46,0.0,101.31,9.63,72.41,18.67,15.28,0.95
2023102306,0.0,0.41,0.47,0.0,101.31,10.37,81.44,17.97,16.29,1.0
2023102307,0.0,0.41,0.47,0.0,101.31,11.21,90.01,17.61,16.58,1.03
2023102308,0.0,0.41,0.47,0.08,101.31,12.08,98.06,17.43,16.58,1.09
2023102309,0.0,0.41,0.47,0.11,101.32,12.67,100.0,17.14,16.27,1.11
2023102310,0.0,0.41,0.47,0.09,101.34,12.79,100.0,16.58,15.48,1.11
2023102311,7.88,0.41,0.47,0.08,101.38,12.73,100.0,16.09,14.93,1.1
2023102312,147.5,0.41,0.47,0.06,101.42,12.92,98.9,18.37,18.67,1.43
2023102313,357.05,0.41,0.47,0.01,101.46,13.52,88.45,20.9,22.36,2.0
2023102314,546.9,0.41,0.47,0.0,101.49,13.59,74.78,23.75,25.54,1.95
2023102315,688.42,0.41,0.47,0.0,101.52,12.89,60.36,26.47,28.28,2.28
2023102316,770.62,0.41,0.46,0.0,101.5,12.77,55.14,27.85,29.74,2.31
2023102317,761.85,0.41,0.45,0.0,101.45,13.0,53.61,28.63,30.55,2.27
2023102318,705.5,0.41,0.45,0.0,101.38,13.26,53.41,29.02,30.69,2.32
2023102319,582.5,0.41,0.44,0.0,101.32,13.47,54.16,29.04,30.13,2.45
2023102320,404.48,0.41,0.44,0.0,101.31,13.58,55.55,28.74,29.33,2.64
2023102321,205.45,0.41,0.44,0.0,101.32,13.82,59.92,27.74,27.3,2.63
2023102322,28.23,0.41,0.44,0.0,101.36,14.39,70.68,25.62,24.56,2.01
2023102323,0.0,0.41,0.44,0.0,101.42,13.86,75.87,23.82,22.94,2.22
2023102400,0.0,0.41,0.44,0.0,101.5,13.92,79.21,23.19,22.35,2.62
2023102401,0.0,0.41,0.45,0.0,101.55,13.85,83.28,22.29,21.44,2.6
2023102402,0.0,0.41,0.45,0.0,101.59,13.67,86.51,21.46,20.64,2.36
2023102403,0.0,0.41,0.45,0.01,101.6,13.35,88.01,20.8,19.98,2.17
2023102404,0.0,0.41,0.45,0.01,101.57,12.96,88.05,20.31,19.44,2.01
2023102405,0.0,0.41,0.45,0.02,101.55,12.64,87.54,20.0,19.07,1.98
2023102406,0.0,0.41,0.46,0.01,101.54,12.45,87.09,19.84,18.89,1.99
2023102407,0.0,0.41,0.46,0.02,101.55,12.37,87.02,19.75,18.79,1.97
2023102408,0.0,0.41,0.46,0.01,101.56,12.42,87.21,19.78,18.85,2.02
2023102409,0.0,0.41,0.46,0.01,101.59,12.67,87.72,20.01,19.17,2.03
2023102410,0.0,0.41,0.46,0.0,101.63,12.98,91.29,19.76,18.8,1.93
2023102411,7.88,0.41,0.46,0.01,101.67,13.21,92.88,19.77,18.9,2.01
2023102412,153.98,0.41,0.46,0.03,101.72,13.64,84.65,21.8,21.78,2.93
2023102413,363.7,0.41,0.46,0.03,101.76,14.25,75.94,24.32,25.04,3.54
2023102414,554.38,0.41,0.46,0.04,101.8,14.02,65.78,26.47,27.25,4.43
2023102415,677.03,0.41,0.45,0.02,101.81,13.7,60.39,27.54,28.59,4.85
2023102416,738.12,0.41,0.45,0.01,101.79,13.54,57.79,28.09,29.41,4.96
2023102417,703.1,0.4,0.44,0.02,101.73,13.36,56.11,28.36,29.77,4.99
2023102418,644.25,0.4,0.43,0.03,101.66,13.11,54.93,28.39,29.66,5.0
2023102419,537.15,0.4,0.43,0.07,101.62,12.88,54.9,28.09,28.95,5.0
2023102420,376.05,0.4,0.42,0.07,101.61,12.7,56.3,27.42,27.71,4.93
2023102421,187.95,0.4,0.42,0.03,101.62,12.62,59.83,26.28,25.95,4.58
2023102422,28.17,0.4,0.42,0.01,101.66,12.75,66.09,24.78,24.05,3.74
2023102423,0.0,0.4,0.43,0.01,101.7,12.84,72.16,23.44,22.65,3.29
2023102500,0.0,0.4,0.43,0.03,101.76,12.98,75.86,22.8,22.09,3.4
2023102501,0.0,0.4,0.43,0.01,101.79,12.94,77.61,22.38,21.66,3.42
2023102502,0.0,0.4,0.43,0.02,101.82,12.8,78.3,22.06,21.3,3.48
2023102503,0.0,0.4,0.44,0.03,101.81,12.63,78.65,21.77,21.01,3.42
2023102504,0.0,0.4,0.44,0.02,101.8,12.44,79.24,21.4,20.59,3.15
2023102505,0.0,0.4,0.44,0.03,101.79,12.36,81.13,20.91,20.09,2.76
2023102506,0.0,0.4,0.44,0.02,101.77,12.34,82.7,20.57,19.73,2.54
2023102507,0.0,0.4,0.44,0.03,101.74,12.37,84.11,20.33,19.49,2.38
2023102508,0.0,0.4,0.45,0.02,101.71,12.4,83.87,20.41,19.6,2.38
2023102509,0.0,0.4,0.45,0.01,101.71,12.53,83.61,20.63,19.87,2.31
2023102510,0.0,0.4,0.45,0.01,101.72,12.73,85.62,20.5,19.66,2.16
2023102511,7.53,0.4,0.45,0.01,101.75,12.93,87.9,20.33,19.47,2.08
2023102512,145.7,0.4,0.45,0.03,101.78,13.44,82.61,21.97,21.9,2.89
2023102513,349.52,0.4,0.45,0.03,101.8,14.14,75.16,24.37,25.03,3.66
2023102514,529.85,0.4,0.45,0.05,101.81,13.96,65.55,26.46,27.32,4.42
2023102515,579.35,0.4,0.44,0.57,101.81,13.67,61.08,27.31,28.08,4.87
2023102516,554.1,0.4,0.44,0.57,101.78,13.55,57.83,28.09,29.29,5.13
2023102517,521.88,0.4,0.43,0.82,101.71,13.37,55.62,28.52,29.71,5.23
2023102518,514.72,0.4,0.43,1.35,101.65,13.37,55.84,28.44,29.36,5.16
2023102519,377.0,0.4,0.42,0.52,101.6,13.5,57.08,28.22,28.92,5.01
2023102520,262.2,0.39,0.42,0.53,101.58,13.58,59.07,27.73,27.98,4.88
2023102521,131.12,0.39,0.42,0.42,101.58,13.62,62.56,26.8,26.46,4.47
2023102522,19.83,0.39,0.42,0.04,101.62,13.68,68.32,25.39,24.59,3.69
2023102523,0.0,0.39,0.42,0.02,101.67,13.67,75.16,23.79,22.94,3.08
2023102600,0.0,0.39,0.42,0.07,101.73,13.87,80.46,22.91,22.16,2.84
2023102601,0.0,0.39,0.43,0.02,101.77,13.91,83.56,22.34,21.63,2.79
2023102602,0.0,0.39,0.43,0.01,101.77,13.84,84.99,21.98,21.25,2.74
2023102603,0.0,0.39,0.43,0.02,101.75,13.73,85.86,21.68,20.91,2.62
2023102604,0.0,0.39,0.43,0.03,101.72,13.61,86.56,21.4,20.59,2.45
2023102605,0.0,0.39,0.43,0.05,101.68,13.52,87.45,21.12,20.28,2.26
2023102606,0.0,0.4,0.44,0.06,101.67,13.5,88.28,20.94,20.08,2.16
2023102607,0.0,0.4,0.44,0.07,101.64,13.6,88.64,20.99,20.19,2.14
2023102608,0.0,0.4,0.44,0.08,101.62,13.72,90.39,20.81,19.93,2.04
2023102609,0.0,0.4,0.44,0.04,101.62,13.81,92.73,20.5,19.63,1.89
2023102610,0.0,0.4,0.44,0.01,101.63,13.82,93.85,20.32,19.47,1.85
2023102611,7.7,0.4,0.44,0.01,101.65,13.78,93.77,20.29,19.49,1.93
2023102612,155.23,0.4,0.44,0.0,101.68,14.0,85.73,22.01,21.99,2.87
2023102613,368.25,0.4,0.44,0.01,101.71,14.32,75.68,24.45,25.13,3.73
2023102614,557.45,0.4,0.44,0.01,101.74,13.7,64.37,26.44,27.31,4.63
2023102615,701.15,0.39,0.43,0.01,101.75,13.28,58.72,27.48,28.7,4.76
2023102616,740.4,0.39,0.43,0.01,101.73,13.0,54.96,28.25,29.73,4.69
2023102617,728.2,0.39,0.42,0.0,101.66,12.94,52.95,28.8,30.4,4.71
2023102618,664.03,0.39,0.41,0.0,101.58,12.93,52.26,29.0,30.43,4.75
2023102619,510.6,0.39,0.41,0.0,101.53,12.89,52.74,28.78,29.78,4.76
2023102620,369.15,0.39,0.4,0.0,101.51,12.8,54.25,28.17,28.57,4.63
2023102621,192.7,0.39,0.4,0.0,101.52,12.81,57.8,27.1,26.82,4.19
2023102622,28.9,0.39,0.4,0.0,101.56,13.04,64.61,25.52,24.73,3.17
2023102623,0.0,0.39,0.4,0.0,101.62,13.12,70.24,24.23,23.51,2.74
2023102700,0.0,0.39,0.41,0.0,101.67,13.4,74.0,23.72,23.06,2.87
2023102701,0.0,0.39,0.41,0.0,101.71,13.57,77.25,23.22,22.56,2.75
2023102702,0.0,0.39,0.41,0.0,101.72,13.6,79.52,22.78,22.09,2.49
2023102703,0.0,0.39,0.41,0.0,101.72,13.47,81.1,22.3,21.53,2.21
2023102704,0.0,0.39,0.42,0.0,101.7,13.26,82.35,21.79,20.93,2.05
2023102705,0.0,0.39,0.42,0.0,101.69,13.08,83.4,21.36,20.47,1.94
2023102706,0.0,0.39,0.42,0.0,101.67,12.94,84.23,21.02,20.12,1.86
2023102707,0.0,0.39,0.42,0.0,101.64,12.85,85.61,20.64,19.71,1.74
2023102708,0.0,0.39,0.42,0.0,101.62,12.79,87.71,20.17,19.19,1.57
2023102709,0.0,0.39,0.43,0.0,101.63,12.74,89.79,19.73,18.69,1.43
2023102710,0.0,0.39,0.43,0.0,101.65,12.74,91.9,19.36,18.28,1.34
2023102711,7.03,0.39,0.43,0.0,101.7,12.76,93.58,19.1,18.01,1.27
2023102712,151.35,0.39,0.43,0.0,101.75,13.38,86.14,21.21,21.27,1.59
2023102713,362.48,0.39,0.43,0.0,101.79,13.69,72.7,24.39,25.28,2.65
2023102714,557.0,0.39,0.43,0.0,101.81,12.98,60.06,26.72,27.77,3.12
2023102715,695.45,0.39,0.42,0.0,101.8,12.92,55.11,28.11,29.82,3.55
2023102716,711.17,0.39,0.41,0.0,101.76,13.13,53.34,28.94,30.84,3.82
2023102717,665.28,0.39,0.41,0.0,101.68,13.31,52.43,29.46,31.38,4.04
2023102718,572.55,0.38,0.4,0.0,101.6,13.31,51.84,29.64,31.31,4.21
2023102719,527.17,0.38,0.39,0.0,101.54,13.2,52.13,29.39,30.58,4.34
2023102720,369.75,0.38,0.39,0.01,101.52,13.12,54.07,28.65,29.19,4.41
2023102721,187.55,0.38,0.39,0.03,101.52,13.17,58.17,27.46,27.29,4.23
2023102722,25.73,0.38,0.39,0.03,101.55,13.57,66.46,25.71,25.01,3.51
