datetime_utc,PRECTOTCORR,RH2M,T2M,WS2M
2023100121,63.69,90.54,26.86,3.41
2023100122,74.3,94.01,26.03,3.16
2023100123,48.1,95.69,25.36,3.07
2023100200,16.16,96.09,25.06,3.22
2023100201,3.65,96.15,24.86,3.3
2023100202,1.67,96.24,24.67,3.21
2023100203,2.23,96.18,24.51,3.16
2023100204,1.64,96.05,24.35,3.03
2023100205,1.44,95.66,24.17,2.96
2023100206,1.07,95.07,24.02,3.03
2023100207,0.7,94.6,23.92,3.12
2023100208,0.59,94.5,23.81,3.07
2023100209,0.6,94.67,23.63,2.83
2023100210,0.53,94.78,23.46,2.69
2023100211,0.42,94.88,23.39,2.56
2023100212,0.47,92.16,24.49,3.2
2023100213,1.47,86.91,26.16,3.75
2023100214,1.19,78.13,27.68,4.91
2023100215,1.63,72.55,28.63,5.39
2023100216,1.71,69.19,29.3,5.56
2023100217,1.38,67.39,29.66,5.63
2023100218,1.17,66.9,29.67,5.54
2023100219,0.49,67.13,29.32,5.4
2023100220,0.29,67.71,28.68,5.14
2023100221,0.06,69.71,27.7,4.5
2023100222,0.01,74.57,26.41,3.6
2023100223,0.0,80.58,24.72,2.73
2023100300,0.03,83.79,23.87,2.75
2023100301,0.07,86.25,23.31,2.75
2023100302,0.09,88.38,22.92,2.71
2023100303,0.08,90.01,22.7,2.62
2023100304,0.06,91.1,22.57,2.41
2023100305,0.03,91.51,22.49,2.3
2023100306,0.03,90.12,22.6,2.48
2023100307,0.05,88.49,22.63,2.67
2023100308,0.05,88.04,22.45,2.75
2023100309,0.02,88.34,22.22,2.69
2023100310,0.01,88.67,22.04,2.62
2023100311,0.01,88.83,21.95,2.55
2023100312,0.01,85.15,23.25,3.14
2023100313,0.0,80.88,24.99,3.52
2023100314,0.0,71.53,26.88,4.01
2023100315,0.01,66.11,27.9,4.31
2023100316,0.06,63.78,28.7,4.36
2023100317,0.14,62.48,29.21,4.37
2023100318,0.21,62.3,29.39,4.4
2023100319,0.12,63.04,29.26,4.4
2023100320,0.25,64.72,28.81,4.29
2023100321,0.56,68.89,27.98,3.88
2023100322,0.77,76.67,26.58,3.03
2023100323,0.9,84.87,24.74,2.1
2023100400,1.26,88.95,24.09,2.2
2023100401,3.53,92.35,23.66,2.05
2023100402,4.46,94.76,23.39,1.9
2023100403,4.62,95.12,23.45,2.13
2023100404,4.52,94.82,23.6,2.41
2023100405,4.11,94.84,23.58,2.52
2023100406,2.05,95.41,23.4,2.26
2023100407,1.91,95.94,23.2,2.05
2023100408,2.11,96.19,23.1,2.0
2023100409,1.77,96.52,22.98,1.8
2023100410,1.99,96.58,22.87,1.7
2023100411,2.1,96.56,22.86,1.61
2023100412,2.27,93.67,24.37,2.47
2023100413,5.72,89.15,25.93,2.95
2023100414,5.85,81.19,27.43,3.62
2023100415,5.27,75.81,28.4,4.0
2023100416,6.79,72.69,29.08,4.17
2023100417,7.87,70.62,29.55,4.32
2023100418,8.6,69.6,29.78,4.44
2023100419,7.37,70.82,29.44,4.48
2023100420,6.02,73.17,28.85,4.43
2023100421,4.72,76.74,28.03,4.08
2023100422,4.56,82.63,26.94,3.27
2023100423,3.7,89.31,25.46,2.38
2023100500,2.86,92.37,24.82,2.52
2023100501,2.58,94.02,24.45,2.66
2023100502,2.78,95.02,24.15,2.6
2023100503,2.21,95.3,23.96,2.51
2023100504,1.76,94.61,23.97,2.58
2023100505,1.58,94.65,23.93,2.38
2023100506,1.16,95.04,23.81,2.04
2023100507,0.78,95.5,23.68,1.83
2023100508,1.04,95.57,23.6,1.76
2023100509,0.92,95.78,23.51,1.7
2023100510,0.8,96.16,23.4,1.65
2023100511,0.96,96.48,23.31,1.54
2023100512,0.41,92.38,24.96,2.43
2023100513,0.87,86.81,26.56,2.82
2023100514,0.54,77.26,28.18,3.16
2023100515,0.74,71.54,29.38,3.2
2023100516,0.84,68.6,30.18,3.03
2023100517,0.87,67.08,30.64,2.87
2023100518,0.79,66.48,30.79,2.87
2023100519,0.63,66.58,30.69,3.03
2023100520,0.61,67.65,30.26,3.19
2023100521,0.8,70.39,29.51,3.11
2023100522,0.71,76.97,28.23,2.36
2023100523,0.68,83.73,26.44,1.67
2023100600,0.65,87.52,25.62,1.65
2023100601,0.38,90.79,25.04,1.65
2023100602,0.16,93.58,24.53,1.63
2023100603,0.1,96.43,24.0,1.42
2023100604,0.15,98.52,23.52,1.18
2023100605,0.19,99.75,23.18,1.09
2023100606,0.2,100.0,22.86,1.02
2023100607,0.17,100.0,22.57,0.98
2023100608,0.1,100.0,22.33,0.98
2023100609,0.09,100.0,22.13,0.97
2023100610,0.09,100.0,21.96,0.98
2023100611,0.11,100.0,21.97,1.01
2023100612,0.08,94.36,24.24,2.03
2023100613,0.16,84.94,26.35,1.88
2023100614,0.09,76.19,28.03,1.54
2023100615,0.22,69.69,29.26,1.15
2023100616,0.28,64.96,30.26,0.88
2023100617,0.27,62.44,30.9,0.78
2023100618,0.38,60.71,31.24,0.89
2023100619,0.45,59.88,31.27,1.1
2023100620,0.53,60.44,30.92,1.3
2023100621,0.41,63.04,30.51,1.15
2023100622,0.35,66.75,29.32,1.2
2023100623,0.53,79.35,26.82,0.81
2023100700,0.28,81.86,25.84,1.01
2023100701,0.1,85.98,25.3,1.27
2023100702,0.02,91.0,24.94,1.42
2023100703,0.01,95.32,24.43,1.31
2023100704,0.01,97.88,23.92,1.12
2023100705,0.01,99.0,23.62,0.99
2023100706,0.02,99.77,23.33,0.9
2023100707,0.03,100.0,23.1,0.8
2023100708,0.03,99.59,22.96,0.74
2023100709,0.02,98.17,23.03,0.72
2023100710,0.01,96.88,23.13,0.65
2023100711,0.02,96.17,23.21,0.55
2023100712,0.49,92.8,24.63,0.63
2023100713,0.28,80.85,26.61,0.76
2023100714,0.12,70.69,28.37,1.11
2023100715,0.55,65.86,29.63,1.26
2023100716,0.77,63.39,30.51,1.45
2023100717,1.3,61.92,30.91,1.76
2023100718,2.86,61.75,30.97,1.9
2023100719,3.49,62.2,30.9,2.0
2023100720,3.88,63.68,30.54,1.92
2023100721,5.81,67.95,29.81,1.54
2023100722,8.92,72.11,28.71,1.23
2023100723,11.34,81.87,27.03,0.66
2023100800,19.11,84.05,26.31,0.68
2023100801,20.86,86.7,25.68,0.7
2023100802,19.64,87.8,25.13,0.72
2023100803,16.48,88.72,24.58,0.75
2023100804,11.2,90.82,24.03,0.75
2023100805,7.73,92.8,23.53,0.83
2023100806,6.13,93.87,23.17,1.01
2023100807,3.63,94.56,22.79,1.51
2023100808,2.37,95.47,22.4,2.32
2023100809,1.41,95.75,21.96,2.73
2023100810,0.83,95.43,21.21,2.91
2023100811,0.39,94.23,20.32,2.91
2023100812,0.13,90.98,20.06,3.17
2023100813,0.06,85.58,20.75,3.01
2023100814,0.03,78.48,22.23,2.74
2023100815,0.03,72.56,23.8,2.49
2023100816,0.03,69.39,25.02,2.22
2023100817,0.06,67.64,25.6,2.34
2023100818,0.21,66.68,25.6,2.74
2023100819,0.12,66.06,25.24,2.9
2023100820,0.04,66.05,24.7,2.73
2023100821,0.0,68.96,23.68,2.33
2023100822,0.0,75.24,22.24,1.78
2023100823,0.0,78.24,21.09,1.52
2023100900,0.0,78.79,20.65,1.57
2023100901,0.04,79.58,20.32,1.6
2023100902,0.05,80.9,20.06,1.57
2023100903,0.02,82.48,19.82,1.62
2023100904,0.0,84.33,19.62,1.76
2023100905,0.05,86.38,19.48,2.08
2023100906,0.25,88.85,19.3,2.6
2023100907,0.33,92.79,18.78,2.76
2023100908,0.31,94.7,18.35,2.8
2023100909,0.26,95.24,17.94,2.71
2023100910,0.21,94.98,17.57,2.73
2023100911,0.22,94.13,17.26,2.8
2023100912,0.01,90.47,17.7,3.07
2023100913,0.02,86.17,18.84,2.77
2023100914,0.02,81.76,20.32,2.62
2023100915,0.05,73.47,22.68,2.89
2023100916,0.11,67.37,24.81,2.36
2023100917,0.15,64.43,25.98,1.74
2023100918,0.12,64.85,26.01,1.67
2023100919,0.09,65.4,25.81,1.62
2023100920,0.05,66.5,25.52,1.5
2023100921,0.02,69.35,25.19,1.47
2023100922,0.01,76.54,24.11,1.02
2023100923,0.0,80.8,22.42,0.88
2023101000,0.01,82.44,21.76,0.96
2023101001,0.01,85.26,21.23,1.04
2023101002,0.01,89.09,20.75,1.15
2023101003,0.02,92.02,20.51,1.3
2023101004,0.03,93.5,20.41,1.54
2023101005,0.03,93.16,20.51,1.86
2023101006,0.05,92.71,20.47,1.99
2023101007,0.06,92.17,20.33,1.98
2023101008,0.06,91.7,20.21,1.98
2023101009,0.04,91.92,20.15,1.94
2023101010,0.03,92.25,20.25,2.0
2023101011,0.04,92.69,20.39,2.02
2023101012,0.02,89.97,21.32,2.61
2023101013,0.03,85.98,22.93,2.55
2023101014,0.09,78.97,25.25,2.42
2023101015,0.09,73.83,26.94,2.18
2023101016,0.37,71.51,27.93,1.78
2023101017,1.06,69.01,28.78,1.39
2023101018,1.1,67.31,29.24,1.3
2023101019,0.54,66.33,29.34,1.37
2023101020,0.41,67.67,29.1,1.54
2023101021,0.06,72.03,28.37,1.69
2023101022,0.02,78.71,27.11,1.87
2023101023,0.01,84.6,25.5,2.04
2023101100,0.0,87.38,24.85,2.5
2023101101,0.0,89.19,24.34,2.47
2023101102,0.0,90.48,23.86,2.06
2023101103,0.0,92.35,23.33,1.59
2023101104,0.0,93.44,23.1,1.37
2023101105,0.0,94.73,23.06,1.29
2023101106,0.02,96.02,23.16,1.27
2023101107,0.08,97.64,23.2,1.24
2023101108,0.12,99.06,23.24,1.18
2023101109,0.2,99.92,23.32,1.11
2023101110,1.04,100.0,23.32,1.07
2023101111,2.05,100.0,23.33,1.06
2023101112,6.07,95.03,25.01,1.79
2023101113,10.52,91.23,26.39,2.34
2023101114,16.68,86.08,27.8,2.49
2023101115,15.55,84.04,28.42,2.29
2023101116,8.71,82.55,28.83,2.14
2023101117,3.94,80.62,29.11,2.03
2023101118,0.59,78.23,29.27,1.93
2023101119,0.86,76.15,29.36,1.93
2023101120,2.67,77.73,29.09,1.82
2023101121,4.78,80.66,28.49,1.82
2023101122,5.69,88.21,27.33,1.32
2023101123,7.88,91.99,26.34,1.34
2023101200,8.58,94.1,26.12,1.74
2023101201,8.46,94.93,26.09,2.28
2023101202,8.83,96.14,26.03,2.7
2023101203,9.79,96.71,26.03,2.94
2023101204,11.86,96.71,26.11,3.12
2023101205,14.74,95.76,26.31,3.88
2023101206,15.91,95.71,26.32,4.11
2023101207,17.13,95.58,26.34,4.26
2023101208,15.3,95.25,26.42,4.36
2023101209,12.05,95.06,26.56,4.24
2023101210,10.29,95.0,26.67,4.52
2023101211,9.14,95.42,26.63,4.35
2023101212,10.56,95.15,26.82,4.27
2023101213,9.91,94.3,27.37,4.36
2023101214,12.46,92.7,28.11,4.55
2023101215,13.28,90.1,28.86,4.85
2023101216,15.72,87.16,29.48,5.13
2023101217,16.93,85.27,29.75,5.26
2023101218,16.13,84.6,29.69,5.22
2023101219,14.32,85.45,29.44,4.99
2023101220,13.99,86.7,29.14,4.64
2023101221,15.0,89.05,28.62,4.11
2023101222,13.08,91.74,27.88,3.59
2023101223,10.57,94.31,27.13,3.0
2023101300,5.51,95.87,26.72,2.44
2023101301,5.33,96.42,26.47,2.33
2023101302,3.18,96.61,26.27,2.25
2023101303,2.82,96.89,26.1,2.23
2023101304,2.95,97.27,25.99,2.18
2023101305,4.26,97.46,25.92,2.04
2023101306,6.24,97.69,25.87,1.9
2023101307,5.61,97.84,25.84,1.81
2023101308,6.4,98.07,25.8,1.7
2023101309,4.88,98.32,25.72,1.52
2023101310,4.95,98.51,25.63,1.35
2023101311,4.52,98.48,25.62,1.25
2023101312,9.71,96.7,26.82,1.87
2023101313,9.05,93.7,27.98,2.22
2023101314,7.0,87.89,28.99,2.45
2023101315,5.92,82.2,29.91,2.78
2023101316,8.51,78.64,30.57,3.02
2023101317,12.56,76.2,31.05,3.23
2023101318,15.39,74.65,31.24,3.32
2023101319,13.9,74.51,31.16,3.29
2023101320,9.96,76.46,30.75,2.96
2023101321,7.23,79.59,30.06,2.42
2023101322,3.81,85.3,28.83,1.79
2023101323,2.53,90.47,27.25,1.41
2023101400,1.33,91.8,26.66,1.57
2023101401,0.64,93.19,26.21,1.69
2023101402,0.78,94.78,25.85,1.73
2023101403,1.22,96.14,25.55,1.78
2023101404,1.36,97.37,25.22,1.71
2023101405,2.27,97.94,24.94,1.62
2023101406,1.97,97.74,24.79,1.64
2023101407,2.5,97.47,24.67,1.71
2023101408,3.19,97.4,24.49,1.76
2023101409,3.67,96.91,24.41,1.8
2023101410,4.06,96.97,24.23,1.75
2023101411,8.56,96.91,24.06,1.74
2023101412,0.16,95.58,24.48,1.98
2023101413,0.11,92.14,25.18,2.51
2023101414,0.05,86.71,25.81,3.08
2023101415,0.06,81.23,26.77,3.34
2023101416,0.02,75.56,27.91,3.48
2023101417,0.0,70.76,28.87,3.41
2023101418,0.0,66.56,29.46,3.45
2023101419,0.0,64.01,29.64,3.54
2023101420,0.0,63.1,29.36,3.39
2023101421,0.0,65.38,28.46,2.95
2023101422,0.0,74.06,26.56,1.93
2023101423,0.0,79.41,24.08,1.49
2023101500,0.0,81.27,23.14,1.63
2023101501,0.0,83.65,22.37,1.71
2023101502,0.0,87.01,21.66,1.7
2023101503,0.0,91.4,21.04,1.75
2023101504,0.08,96.3,20.58,1.82
2023101505,0.11,100.0,20.23,1.77
2023101506,0.11,100.0,20.22,1.64
2023101507,0.09,100.0,20.65,1.59
2023101508,0.08,100.0,20.84,1.54
2023101509,0.07,100.0,20.99,1.42
2023101510,0.08,99.93,21.29,1.48
2023101511,0.15,100.0,21.41,1.5
2023101512,0.45,94.24,22.95,2.42
2023101513,0.25,86.99,24.63,3.16
2023101514,0.02,79.04,25.77,4.11
2023101515,0.02,72.55,26.54,4.6
2023101516,0.01,67.58,26.95,4.86
2023101517,0.0,63.06,27.31,4.97
2023101518,0.0,60.05,27.42,4.9
2023101519,0.0,59.16,27.24,4.74
2023101520,0.0,60.03,26.63,4.48
2023101521,0.0,63.27,25.41,4.03
2023101522,0.0,68.76,23.61,3.29
2023101523,0.0,73.09,21.62,2.66
2023101600,0.0,75.44,20.26,2.5
2023101601,0.0,76.85,19.4,2.4
2023101602,0.0,79.4,18.81,2.29
2023101603,0.0,82.1,18.41,2.22
2023101604,0.01,84.3,18.19,2.31
2023101605,0.04,84.9,18.26,2.55
2023101606,0.05,86.24,18.05,2.42
2023101607,0.05,87.61,17.74,2.33
2023101608,0.03,87.37,17.67,2.53
2023101609,0.01,85.85,17.75,2.64
2023101610,0.01,84.72,17.57,2.65
2023101611,0.02,83.69,17.09,2.71
2023101612,0.01,80.04,17.3,3.3
2023101613,0.0,72.59,18.22,3.84
2023101614,0.01,67.58,19.37,4.12
2023101615,0.04,64.24,20.54,4.44
2023101616,0.04,61.28,21.47,4.69
2023101617,0.03,58.76,22.13,4.81
2023101618,0.03,57.06,22.45,4.8
2023101619,0.01,55.92,22.45,4.7
2023101620,0.0,55.84,21.82,4.42
2023101621,0.0,56.4,21.08,3.99
2023101622,0.0,62.07,19.54,2.8
2023101623,0.0,69.76,16.97,1.95
2023101700,0.0,71.16,16.02,2.0
2023101701,0.0,72.82,15.2,1.99
2023101702,0.0,74.39,14.52,2.02
2023101703,0.0,75.71,13.99,2.15
2023101704,0.0,77.46,13.52,2.24
2023101705,0.0,79.57,13.05,2.22
2023101706,0.0,81.68,12.61,2.15
2023101707,0.0,84.01,12.16,1.99
2023101708,0.0,86.14,11.74,1.85
2023101709,0.0,88.53,11.35,1.8
2023101710,0.0,90.24,11.09,1.9
2023101711,0.0,91.54,10.9,2.07
2023101712,0.0,82.17,12.83,3.26
2023101713,0.0,70.32,15.42,3.51
2023101714,0.0,56.97,17.8,3.63
2023101715,0.0,50.9,19.4,3.54
2023101716,0.0,49.23,20.47,3.45
2023101717,0.0,48.16,21.28,3.37
2023101718,0.0,47.34,21.79,3.24
2023101719,0.0,46.9,22.0,3.05
2023101720,0.0,47.52,21.82,2.76
2023101721,0.0,48.77,21.25,2.33
2023101722,0.0,63.75,19.21,1.17
2023101723,0.0,66.91,16.25,1.07
2023101800,0.0,68.79,15.33,1.11
2023101801,0.0,71.07,14.56,1.16
2023101802,0.0,73.74,13.89,1.2
2023101803,0.0,77.65,13.27,1.23
2023101804,0.0,82.89,12.74,1.28
2023101805,0.0,87.91,12.32,1.35
2023101806,0.0,92.08,12.0,1.44
2023101807,0.0,95.12,11.75,1.52
2023101808,0.0,97.44,11.55,1.63
2023101809,0.0,98.2,11.49,1.83
2023101810,0.0,97.87,11.51,2.05
2023101811,0.0,97.04,11.59,2.27
2023101812,1.07,86.46,13.65,3.45
2023101813,0.02,79.18,16.27,3.27
2023101814,0.0,69.2,20.0,3.27
2023101815,0.0,61.79,22.86,2.9
2023101816,0.01,59.02,24.36,2.5
2023101817,0.03,57.43,25.31,2.36
2023101818,0.05,56.41,25.93,2.36
2023101819,0.2,56.19,26.14,2.39
2023101820,0.39,57.06,25.86,2.4
2023101821,0.13,60.43,24.92,2.05
2023101822,0.11,71.47,23.11,1.41
2023101823,0.03,76.56,20.59,1.4
2023101900,0.01,80.93,19.55,1.66
2023101901,0.01,84.7,18.83,1.77
2023101902,0.01,87.85,18.24,1.72
2023101903,0.0,89.7,17.77,1.61
2023101904,0.0,90.5,17.4,1.52
2023101905,0.0,91.28,17.09,1.49
2023101906,0.01,92.2,16.84,1.5
2023101907,0.0,92.89,16.66,1.56
2023101908,0.01,93.43,16.51,1.63
2023101909,0.03,94.0,16.37,1.7
2023101910,0.03,94.77,16.23,1.76
2023101911,0.03,95.38,16.12,1.8
2023101912,0.01,84.69,18.59,2.64
2023101913,0.0,77.09,21.19,3.22
2023101914,0.0,64.85,24.08,3.11
2023101915,0.0,56.84,25.85,2.92
2023101916,0.0,53.88,26.77,2.76
2023101917,0.0,52.38,27.32,2.6
2023101918,0.0,52.34,27.23,2.31
2023101919,0.0,52.08,26.91,1.99
2023101920,0.0,54.21,26.46,1.72
2023101921,0.0,57.37,25.74,1.47
2023101922,0.0,71.3,23.68,0.99
2023101923,0.0,72.01,21.58,1.04
2023102000,0.0,74.55,20.85,1.17
2023102001,0.0,77.73,20.32,1.22
2023102002,0.0,81.47,19.84,1.22
2023102003,0.0,84.48,19.4,1.17
2023102004,0.0,86.05,19.04,1.13
2023102005,0.0,87.21,18.75,1.11
2023102006,0.0,88.33,18.5,1.08
2023102007,0.0,89.36,18.24,1.07
2023102008,0.0,91.09,17.85,1.09
2023102009,0.0,94.93,17.06,1.09
2023102010,0.0,98.19,16.53,1.06
2023102011,0.0,100.0,16.14,1.01
2023102012,0.0,91.44,18.33,1.47
2023102013,0.0,83.02,20.68,1.68
2023102014,0.0,65.16,24.19,1.01
2023102015,0.0,55.95,26.19,1.6
2023102016,0.0,54.1,27.01,1.78
2023102017,0.0,52.86,27.55,1.95
2023102018,0.0,51.95,27.82,2.2
2023102019,0.0,51.72,27.77,2.36
2023102020,0.0,51.86,27.53,2.36
2023102021,0.0,55.64,26.69,2.04
2023102022,0.0,69.47,24.49,1.26
2023102023,0.0,72.3,21.73,1.19
2023102100,0.0,75.31,20.96,1.38
2023102101,0.0,79.38,20.35,1.63
2023102102,0.0,84.44,19.8,1.86
2023102103,0.0,90.03,19.34,2.09
2023102104,0.0,95.03,18.91,2.2
2023102105,0.01,99.09,18.46,2.06
2023102106,0.03,100.0,18.17,1.86
2023102107,0.03,100.0,18.18,1.81
2023102108,0.04,100.0,18.41,1.83
2023102109,0.03,100.0,18.56,1.81
2023102110,0.03,100.0,18.49,1.65
2023102111,0.02,100.0,18.31,1.47
2023102112,0.02,95.52,20.63,2.06
2023102113,0.01,84.3,23.38,2.56
2023102114,0.0,71.51,25.72,3.04
2023102115,0.0,63.29,27.05,2.83
2023102116,0.0,55.65,28.12,2.59
2023102117,0.0,50.94,28.82,2.52
2023102118,0.0,48.8,29.22,2.46
2023102119,0.0,48.05,29.41,2.34
2023102120,0.0,47.48,29.32,2.17
2023102121,0.0,51.25,28.63,1.75
2023102122,0.0,66.41,26.17,1.13
2023102123,0.0,67.33,23.42,1.14
2023102200,0.0,72.45,22.37,1.26
2023102201,0.0,79.6,21.57,1.44
2023102202,0.0,88.29,20.89,1.58
2023102203,0.0,96.51,20.19,1.57
2023102204,0.0,100.0,19.58,1.51
2023102205,0.0,100.0,19.04,1.41
2023102206,0.0,100.0,18.42,1.35
2023102207,0.0,100.0,17.82,1.3
2023102208,0.0,100.0,17.2,1.28
2023102209,0.0,100.0,16.66,1.33
2023102210,0.0,97.67,16.07,1.32
2023102211,0.01,94.91,15.46,1.19
2023102212,0.0,84.37,16.85,1.69
2023102213,0.0,75.85,18.42,1.91
2023102214,0.0,71.69,20.19,1.36
2023102215,0.0,55.75,23.38,1.42
2023102216,0.0,42.16,25.9,1.43
2023102217,0.0,38.96,26.99,1.22
2023102218,0.0,38.11,27.51,1.0
2023102219,0.0,38.72,27.31,0.78
2023102220,0.0,38.6,27.24,0.65
2023102221,0.0,36.65,27.34,0.79
2023102222,0.0,49.72,25.42,0.65
2023102223,0.0,43.99,24.01,0.63
2023102300,0.0,46.19,23.35,0.53
2023102301,0.0,48.51,22.91,0.38
2023102302,0.0,51.0,22.44,0.16
2023102303,0.0,55.06,21.58,0.34
2023102304,0.0,63.17,20.03,0.67
2023102305,0.0,72.41,18.67,0.95
2023102306,0.0,81.44,17.97,1.0
2023102307,0.0,90.01,17.61,1.03
2023102308,0.08,98.06,17.43,1.09
2023102309,0.11,100.0,17.14,1.11
2023102310,0.09,100.0,16.58,1.11
2023102311,0.08,100.0,16.09,1.1
2023102312,0.06,98.9,18.37,1.43
2023102313,0.01,88.45,20.9,2.0
2023102314,0.0,74.78,23.75,1.95
2023102315,0.0,60.36,26.47,2.28
2023102316,0.0,55.14,27.85,2.31
2023102317,0.0,53.61,28.63,2.27
2023102318,0.0,53.41,29.02,2.32
2023102319,0.0,54.16,29.04,2.45
2023102320,0.0,55.55,28.74,2.64
2023102321,0.0,59.92,27.74,2.63
2023102322,0.0,70.68,25.62,2.01
2023102323,0.0,75.87,23.82,2.22
2023102400,0.0,79.21,23.19,2.62
2023102401,0.0,83.28,22.29,2.6
2023102402,0.0,86.51,21.46,2.36
2023102403,0.01,88.01,20.8,2.17
2023102404,0.01,88.05,20.31,2.01
2023102405,0.02,87.54,20.0,1.98
2023102406,0.01,87.09,19.84,1.99
2023102407,0.02,87.02,19.75,1.97
2023102408,0.01,87.21,19.78,2.02
2023102409,0.01,87.72,20.01,2.03
2023102410,0.0,91.29,19.76,1.93
2023102411,0.01,92.88,19.77,2.01
2023102412,0.03,84.65,21.8,2.93
2023102413,0.03,75.94,24.32,3.54
2023102414,0.04,65.78,26.47,4.43
2023102415,0.02,60.39,27.54,4.85
2023102416,0.01,57.79,28.09,4.96
2023102417,0.02,56.11,28.36,4.99
2023102418,0.03,54.93,28.39,5.0
2023102419,0.07,54.9,28.09,5.0
2023102420,0.07,56.3,27.42,4.93
2023102421,0.03,59.83,26.28,4.58
2023102422,0.01,66.09,24.78,3.74
2023102423,0.01,72.16,23.44,3.29
2023102500,0.03,75.86,22.8,3.4
2023102501,0.01,77.61,22.38,3.42
2023102502,0.02,78.3,22.06,3.48
2023102503,0.03,78.65,21.77,3.42
2023102504,0.02,79.24,21.4,3.15
2023102505,0.03,81.13,20.91,2.76
2023102506,0.02,82.7,20.57,2.54
2023102507,0.03,84.11,20.33,2.38
2023102508,0.02,83.87,20.41,2.38
2023102509,0.01,83.61,20.63,2.31
2023102510,0.01,85.62,20.5,2.16
2023102511,0.01,87.9,20.33,2.08
2023102512,0.03,82.61,21.97,2.89
2023102513,0.03,75.16,24.37,3.66
2023102514,0.05,65.55,26.46,4.42
2023102515,0.57,61.08,27.31,4.87
2023102516,0.57,57.83,28.09,5.13
2023102517,0.82,55.62,28.52,5.23
2023102518,1.35,55.84,28.44,5.16
2023102519,0.52,57.08,28.22,5.01
2023102520,0.53,59.07,27.73,4.88
2023102521,0.42,62.56,26.8,4.47
2023102522,0.04,68.32,25.39,3.69
2023102523,0.02,75.16,23.79,3.08
2023102600,0.07,80.46,22.91,2.84
2023102601,0.02,83.56,22.34,2.79
2023102602,0.01,84.99,21.98,2.74
2023102603,0.02,85.86,21.68,2.62
2023102604,0.03,86.56,21.4,2.45
2023102605,0.05,87.45,21.12,2.26
2023102606,0.06,88.28,20.94,2.16
2023102607,0.07,88.64,20.99,2.14
2023102608,0.08,90.39,20.81,2.04
2023102609,0.04,92.73,20.5,1.89
2023102610,0.01,93.85,20.32,1.85
2023102611,0.01,93.77,20.29,1.93
2023102612,0.0,85.73,22.01,2.87
2023102613,0.01,75.68,24.45,3.73
2023102614,0.01,64.37,26.44,4.63
2023102615,0.01,58.72,27.48,4.76
2023102616,0.01,54.96,28.25,4.69
2023102617,0.0,52.95,28.8,4.71
2023102618,0.0,52.26,29.0,4.75
2023102619,0.0,52.74,28.78,4.76
2023102620,0.0,54.25,28.17,4.63
2023102621,0.0,57.8,27.1,4.19
2023102622,0.0,64.61,25.52,3.17
2023102623,0.0,70.24,24.23,2.74
2023102700,0.0,74.0,23.72,2.87
2023102701,0.0,77.25,23.22,2.75
2023102702,0.0,79.52,22.78,2.49
2023102703,0.0,81.1,22.3,2.21
2023102704,0.0,82.35,21.79,2.05
2023102705,0.0,83.4,21.36,1.94
2023102706,0.0,84.23,21.02,1.86
2023102707,0.0,85.61,20.64,1.74
2023102708,0.0,87.71,20.17,1.57
2023102709,0.0,89.79,19.73,1.43
2023102710,0.0,91.9,19.36,1.34
2023102711,0.0,93.58,19.1,1.27
2023102712,0.0,86.14,21.21,1.59
2023102713,0.0,72.7,24.39,2.65
2023102714,0.0,60.06,26.72,3.12
2023102715,0.0,55.11,28.11,3.55
2023102716,0.0,53.34,28.94,3.82
2023102717,0.0,52.43,29.46,4.04
2023102718,0.0,51.84,29.64,4.21
2023102719,0.0,52.13,29.39,4.34
2023102720,0.01,54.07,28.65,4.41
2023102721,0.03,58.17,27.46,4.23
2023102722,0.03,66.46,25.71,3.51
2023102723,0.09,75.21,23.97,2.89
2023102800,0.0,80.45,23.12,2.8
2023102801,0.0,84.08,22.49,2.59
2023102802,0.01,86.43,22.04,2.44
2023102803,0.0,87.77,21.74,2.25
2023102804,0.0,88.54,21.57,2.09
2023102805,0.0,89.36,21.46,1.94
2023102806,0.01,91.24,21.22,1.81
2023102807,0.01,93.74,20.9,1.67
2023102808,0.01,95.68,20.62,1.54
2023102809,0.01,95.28,20.7,1.5
2023102810,0.01,94.06,20.89,1.5
2023102811,0.0,94.17,20.81,1.55
2023102812,0.0,87.23,22.43,2.38
2023102813,0.0,76.5,25.02,3.45
2023102814,0.0,65.67,27.06,4.21
2023102815,0.0,60.07,28.18,4.54
2023102816,0.0,57.3,28.95,4.74
2023102817,0.0,55.78,29.4,4.87
2023102818,0.0,55.31,29.52,4.93
2023102819,0.0,55.77,29.29,4.91
2023102820,0.0,57.56,28.64,4.8
2023102821,0.0,60.88,27.53,4.5
2023102822,0.0,67.23,25.84,3.62
2023102823,0.0,76.64,23.84,2.59
2023102900,0.0,81.77,23.03,2.63
2023102901,0.0,86.05,22.32,2.45
2023102902,0.0,89.6,21.68,2.21
2023102903,0.0,91.42,21.27,2.07
2023102904,0.0,91.34,21.13,2.07
2023102905,0.0,91.4,21.0,1.97
2023102906,0.0,90.83,21.12,1.96
2023102907,0.0,91.43,21.09,1.86
2023102908,0.0,92.1,21.06,1.79
2023102909,0.0,92.39,21.11,1.75
2023102910,0.0,93.2,21.06,1.74
2023102911,0.0,93.44,21.09,1.8
2023102912,0.0,86.85,22.56,2.58
2023102913,0.0,75.74,24.93,3.45
