date,precipitation__mm__day,temp_avg_C,temp_max_C,temp_min_C,humidity_percent,wind_speed_mps,solar_radiation_kwh_m2_day,surface_pressure_kPa,skin_temp_C,specific_humidity_gkg,soil_moisture_top_percent,soil_moisture_root_percent
2021-05-09,0.4,27.22,34.93,19.4,58.96,2.79,7.517,101.6,28.67,12.35,0.22,0.29
2021-05-10,1.53,29.02,36.36,22.11,60.4,1.77,7.0884,101.46,30.55,13.67,0.25,0.29
2021-05-11,0.77,29.21,36.27,22.57,53.87,1.23,6.8791,101.47,30.89,12.47,0.24,0.29
2021-05-12,1.55,29.28,35.32,24.56,64.46,2.0,5.5884,101.43,30.45,15.44,0.25,0.29
2021-05-13,1.33,25.89,30.69,21.39,69.61,2.88,4.2569,101.49,27.02,14.06,0.27,0.29
2021-05-14,0.29,24.63,31.9,18.66,65.23,3.55,7.0231,101.58,26.17,11.95,0.26,0.29
2021-05-15,0.03,25.19,31.93,19.96,58.34,3.72,7.2326,101.68,26.68,10.88,0.23,0.28
2021-05-16,0.0,24.89,31.5,19.28,53.1,3.34,7.2487,101.78,26.27,9.82,0.22,0.28
2021-05-17,0.02,25.15,32.27,18.59,54.31,2.9,7.1678,101.69,26.66,10.14,0.21,0.28
2021-05-18,0.14,25.9,32.65,20.47,59.18,3.74,7.1366,101.69,27.14,11.64,0.2,0.27
2021-05-19,0.1,26.09,32.21,21.06,61.05,4.49,6.229,101.7,27.24,12.22,0.2,0.27
2021-05-20,0.16,26.07,31.3,21.46,57.26,4.99,6.8786,101.92,27.31,11.42,0.2,0.27
2021-05-21,0.01,26.09,32.1,21.75,52.6,4.85,7.1213,102.08,27.41,10.58,0.2,0.27
2021-05-22,0.03,25.86,32.25,20.99,55.0,3.89,6.9547,102.08,27.33,10.72,0.19,0.27
2021-05-23,0.0,25.76,33.44,18.8,55.98,2.73,7.4095,101.93,27.62,10.42,0.19,0.26
2021-05-24,0.0,26.27,34.85,18.98,55.52,2.35,8.1281,101.85,28.33,10.39,0.18,0.26
2021-05-25,0.0,27.07,35.34,19.92,59.74,2.67,7.9584,101.93,28.95,11.92,0.17,0.26
2021-05-26,0.0,27.56,35.16,21.13,58.2,2.44,7.5259,101.9,29.56,12.08,0.17,0.26
2021-05-27,0.05,28.42,35.96,20.98,54.44,1.91,7.4335,101.63,30.89,11.99,0.17,0.26
2021-05-28,0.52,29.26,36.44,22.15,54.18,1.65,7.2302,101.32,31.69,12.58,0.17,0.25
2021-05-29,0.36,29.66,36.98,22.55,52.52,2.01,7.4878,101.04,32.02,12.44,0.18,0.25
2021-05-30,4.66,27.51,31.92,23.4,64.45,1.07,5.0093,101.39,28.65,14.04,0.23,0.25
2021-05-31,3.85,26.93,31.48,22.8,71.01,3.04,7.1921,101.79,28.12,15.0,0.35,0.26
2021-06-01,8.38,26.83,32.92,21.96,66.95,2.83,5.507,101.69,28.19,13.95,0.34,0.27
2021-06-02,4.63,26.99,33.02,21.56,72.63,2.29,5.879,101.42,28.38,15.35,0.36,0.28
2021-06-03,12.59,26.94,32.14,23.1,79.42,2.49,4.7916,101.42,27.81,17.03,0.4,0.28
2021-06-04,10.77,27.09,31.69,23.4,80.28,1.96,4.5914,101.47,27.72,17.43,0.45,0.3
2021-06-05,2.84,27.83,32.39,23.83,74.81,2.2,5.5572,101.47,28.65,16.86,0.4,0.31
2021-06-06,0.75,28.81,34.77,23.21,70.01,2.87,6.4366,101.54,30.03,16.43,0.3,0.3
2021-06-07,0.19,29.13,35.46,24.37,65.82,3.24,6.0828,101.66,30.48,15.56,0.26,0.3
2021-06-08,0.36,28.8,34.97,23.81,64.23,2.79,6.9019,101.76,30.09,14.82,0.24,0.29
2021-06-09,0.05,29.25,36.38,22.92,60.57,2.48,7.3138,101.68,31.31,13.99,0.22,0.29
2021-06-10,0.31,30.11,37.08,22.74,59.26,1.64,7.229,101.43,32.49,14.39,0.2,0.28
2021-06-11,4.33,30.14,36.11,24.43,61.95,1.85,6.7147,101.22,31.97,15.69,0.26,0.28
2021-06-12,2.68,28.82,32.78,24.73,64.86,1.91,5.3851,101.01,29.65,15.58,0.31,0.29
2021-06-13,0.74,29.42,36.44,22.97,59.32,2.57,6.4646,100.91,30.64,14.14,0.29,0.29
2021-06-14,9.6,26.06,29.25,23.47,78.51,2.8,5.2805,101.14,26.2,16.31,0.37,0.29
2021-06-15,7.22,26.69,30.71,22.86,75.85,2.68,4.5619,101.3,26.85,16.16,0.42,0.31
2021-06-16,11.0,25.65,29.02,23.02,83.43,2.17,2.8462,101.37,25.81,16.87,0.42,0.31
2021-06-17,7.38,25.72,30.1,22.6,80.11,1.72,4.3733,101.39,26.08,16.16,0.47,0.33
2021-06-18,0.36,28.49,34.76,22.38,64.71,1.9,3.9725,101.53,29.24,14.92,0.34,0.33
2021-06-19,0.51,28.99,34.09,24.19,69.95,2.13,6.115,101.5,29.51,16.73,0.31,0.32
2021-06-20,1.78,29.27,34.75,24.42,68.37,2.03,5.6381,101.45,29.86,16.59,0.31,0.32
2021-06-21,8.42,29.0,34.03,25.27,70.69,1.37,4.4902,101.51,29.29,17.2,0.37,0.32
2021-06-22,13.78,27.65,32.8,24.32,81.25,1.97,5.3906,101.49,27.79,18.26,0.49,0.34
2021-06-23,12.09,28.06,33.99,23.18,73.29,0.86,4.7556,101.6,28.89,16.46,0.49,0.35
2021-06-24,4.28,26.96,31.42,23.08,76.17,1.32,5.8054,101.61,27.39,16.35,0.46,0.36
2021-06-25,6.54,25.69,28.49,23.23,84.92,2.13,2.9916,101.59,25.69,17.2,0.46,0.36
2021-06-26,3.14,26.45,29.94,22.98,83.79,2.24,5.543,101.44,26.48,17.7,0.44,0.36
2021-06-27,1.37,27.7,32.27,23.79,75.17,2.91,6.6266,101.45,28.28,16.83,0.39,0.36
2021-06-28,2.45,27.41,31.84,23.73,74.29,2.34,5.6237,101.57,27.93,16.4,0.38,0.35
2021-06-29,11.59,26.41,29.67,24.1,85.54,1.74,4.4227,101.77,26.5,18.01,0.49,0.36
2021-06-30,10.75,25.56,28.41,23.51,88.96,1.77,2.9666,101.59,25.59,17.92,0.54,0.38
2021-07-01,12.08,26.54,31.27,22.73,82.09,1.04,4.709,101.36,27.0,17.3,0.54,0.39
2021-07-02,3.11,26.87,31.32,22.65,80.33,2.08,5.4487,101.25,27.28,17.34,0.49,0.39
2021-07-03,8.39,26.89,31.21,23.99,83.05,2.79,3.605,101.22,27.1,18.06,0.49,0.39
2021-07-04,3.56,27.8,33.25,22.7,75.79,1.29,6.6374,101.24,28.35,17.08,0.48,0.39
2021-07-05,17.57,27.42,32.21,23.81,82.88,2.13,5.8966,101.39,27.79,18.54,0.53,0.39
2021-07-06,10.14,26.47,29.46,24.13,86.47,3.32,2.5018,101.43,26.32,18.41,0.57,0.42
2021-07-07,10.29,26.74,29.09,24.71,89.79,3.21,4.7899,101.33,26.45,19.55,0.57,0.43
2021-07-08,6.97,27.73,31.91,23.67,78.11,1.31,6.3643,101.55,27.76,17.64,0.55,0.43
2021-07-09,6.27,28.18,32.97,22.96,74.72,0.8,6.6458,101.77,28.4,17.24,0.52,0.42
2021-07-10,3.43,27.76,32.48,23.65,76.98,0.99,6.5203,101.69,28.12,17.33,0.53,0.42
2021-07-11,3.22,27.41,31.54,23.67,76.5,1.46,4.7582,101.68,27.71,16.9,0.49,0.42
2021-07-12,5.1,26.55,30.26,23.75,84.27,1.88,5.2774,101.88,26.51,17.85,0.52,0.42
2021-07-13,5.93,26.74,30.77,23.53,83.52,2.43,5.3518,101.97,26.79,17.83,0.52,0.42
2021-07-14,5.18,26.29,29.37,23.7,87.16,1.76,4.9438,101.93,26.38,18.24,0.54,0.42
2021-07-15,0.77,27.04,31.34,23.36,81.17,2.41,6.8381,101.76,27.35,17.61,0.48,0.42
2021-07-16,0.92,27.72,32.66,23.27,76.7,2.11,6.4114,101.65,28.13,17.17,0.45,0.41
2021-07-17,2.57,27.71,32.32,23.41,76.27,1.69,5.7182,101.73,28.2,17.09,0.45,0.4
2021-07-18,2.06,28.08,32.71,23.51,76.28,1.27,6.6506,101.74,28.67,17.51,0.45,0.39
2021-07-19,2.03,28.4,32.41,24.26,76.09,1.34,6.1022,101.61,28.83,17.83,0.44,0.39
2021-07-20,10.32,27.66,31.48,24.57,82.57,1.3,6.3034,101.41,27.89,18.73,0.5,0.39
2021-07-21,3.87,28.24,32.15,23.99,79.95,1.09,6.7538,101.54,28.48,18.7,0.52,0.4
2021-07-22,1.64,29.3,34.07,24.13,73.17,0.96,6.7826,101.73,29.58,17.97,0.46,0.4
2021-07-23,10.84,28.51,32.58,25.2,81.51,1.44,6.0751,101.53,28.56,19.38,0.52,0.4
2021-07-24,9.74,27.55,31.47,24.6,84.12,1.18,6.2858,101.2,27.86,19.03,0.56,0.41
2021-07-25,6.64,27.72,31.68,23.76,82.36,1.42,6.5686,101.07,28.07,18.81,0.51,0.41
2021-07-26,5.35,27.85,31.52,24.51,83.69,1.33,5.2126,101.13,28.07,19.29,0.53,0.41
2021-07-27,6.67,27.59,31.43,24.6,84.46,1.24,4.4758,101.33,27.91,19.13,0.53,0.42
2021-07-28,14.5,26.51,29.87,23.96,88.38,1.4,4.7465,101.4,26.59,18.9,0.59,0.42
2021-07-29,4.74,26.85,30.76,23.14,84.81,1.11,5.0909,101.38,27.13,18.44,0.56,0.43
2021-07-30,1.06,28.67,33.49,24.35,75.94,1.36,6.8191,101.41,28.97,18.13,0.5,0.43
2021-07-31,0.79,28.77,33.72,24.44,74.84,1.54,6.4937,101.48,29.09,17.99,0.46,0.41
2021-08-01,1.29,28.62,33.16,24.16,77.88,1.73,6.8138,101.47,28.92,18.6,0.46,0.41
2021-08-02,9.01,28.31,32.75,24.81,77.6,1.3,5.9626,101.44,28.49,18.18,0.51,0.41
2021-08-03,24.18,26.32,28.89,24.23,89.99,1.89,3.1906,101.35,26.24,19.1,0.64,0.43
2021-08-04,18.98,25.6,27.83,23.81,91.99,2.75,3.4834,101.41,25.52,18.7,0.66,0.46
2021-08-05,2.52,26.55,30.18,22.6,84.98,1.82,4.6442,101.53,26.25,18.16,0.56,0.47
2021-08-06,6.85,28.3,32.1,23.61,78.79,0.85,6.7231,101.61,27.82,18.54,0.56,0.46
2021-08-07,4.78,28.23,32.03,24.17,80.57,0.9,6.3833,101.54,28.11,18.88,0.58,0.46
2021-08-08,4.55,28.32,32.54,24.76,79.63,0.68,5.5231,101.53,28.36,18.71,0.56,0.46
2021-08-09,2.13,27.6,30.91,25.08,84.78,1.3,6.0079,101.65,27.58,19.23,0.55,0.46
2021-08-10,3.31,27.62,31.45,24.21,82.97,1.52,4.8211,101.75,27.62,18.7,0.54,0.45
2021-08-11,6.82,27.22,31.21,23.87,86.06,1.72,5.7636,101.68,27.2,19.04,0.56,0.45
2021-08-12,2.68,27.36,31.42,23.94,84.46,1.94,5.8632,101.59,27.27,18.82,0.55,0.46
2021-08-13,13.62,26.73,29.62,24.66,89.84,2.33,4.1081,101.56,26.5,19.47,0.61,0.46
2021-08-14,9.91,25.94,27.81,24.49,92.43,1.74,3.475,101.57,25.68,19.15,0.63,0.48
2021-08-15,2.14,26.3,29.56,23.76,88.52,1.93,2.9666,101.36,26.1,18.7,0.57,0.48
2021-08-16,2.39,27.05,30.85,23.71,86.14,1.2,5.6717,101.12,26.89,18.98,0.56,0.47
2021-08-17,2.75,27.8,32.0,24.44,85.86,1.58,6.1536,101.35,27.79,19.69,0.56,0.47
2021-08-18,1.35,28.2,32.57,24.8,83.29,1.77,6.6245,101.65,28.15,19.43,0.54,0.47
2021-08-19,0.12,28.41,33.35,24.23,78.95,1.36,6.9636,101.53,28.66,18.52,0.51,0.46
2021-08-20,0.55,28.95,33.85,23.71,77.56,0.76,6.2561,101.14,29.26,18.79,0.5,0.44
2021-08-21,1.62,28.66,32.75,24.98,80.24,1.01,6.3139,101.15,28.69,19.28,0.51,0.44
2021-08-22,2.56,28.96,32.81,25.72,76.62,0.71,5.5747,101.3,28.85,18.72,0.51,0.43
2021-08-23,4.57,28.49,32.52,25.59,81.64,1.11,3.5395,101.31,28.72,19.47,0.53,0.43
2021-08-24,1.38,27.61,31.5,24.17,82.13,1.49,4.7993,101.36,27.52,18.52,0.52,0.43
2021-08-25,7.18,26.81,30.9,23.43,83.48,2.05,6.0307,101.44,26.77,17.96,0.51,0.43
2021-08-26,15.77,26.28,28.87,24.35,92.02,2.2,4.709,101.29,26.07,19.53,0.65,0.45
2021-08-27,4.75,26.73,29.32,24.33,92.73,2.32,4.0565,101.28,26.53,20.19,0.57,0.46
2021-08-28,2.97,27.15,29.79,25.35,89.97,2.32,4.5811,101.45,26.83,20.02,0.56,0.46
2021-08-29,4.1,27.27,31.08,24.56,88.16,1.42,5.3738,101.53,27.06,19.64,0.56,0.46
2021-08-30,1.14,27.88,32.89,23.49,79.66,1.2,6.2496,101.25,28.28,18.1,0.53,0.46
2021-08-31,0.72,27.48,32.17,23.93,81.73,1.66,5.9407,101.01,27.59,18.34,0.51,0.45
2021-09-01,1.15,25.88,28.9,23.26,85.9,2.38,3.5558,101.03,25.76,17.69,0.5,0.44
2021-09-02,3.14,25.66,28.63,23.02,89.12,2.22,4.2065,101.08,25.54,18.19,0.53,0.44
2021-09-03,5.64,26.49,30.26,22.94,86.42,1.23,4.7345,101.12,26.4,18.44,0.55,0.44
2021-09-04,5.09,27.39,31.92,23.13,81.9,0.56,6.191,101.09,27.82,18.26,0.55,0.44
2021-09-05,3.01,27.28,31.48,23.61,81.45,1.09,6.0266,101.12,27.45,18.07,0.53,0.44
2021-09-06,2.89,27.04,31.17,23.1,81.3,1.29,5.1667,101.2,27.16,17.76,0.52,0.43
2021-09-07,2.31,27.14,31.4,23.57,80.39,0.8,5.0741,101.22,27.18,17.64,0.52,0.43
2021-09-08,9.75,27.42,31.62,23.92,82.85,0.78,5.353,101.17,27.6,18.56,0.56,0.43
2021-09-09,4.39,26.57,30.53,23.78,87.39,2.2,4.5365,101.12,26.48,18.71,0.56,0.44
2021-09-10,8.96,26.33,30.48,23.56,86.72,1.42,5.3525,101.29,26.31,18.23,0.57,0.44
2021-09-11,12.63,25.9,29.36,23.03,88.92,1.19,4.6222,101.65,25.8,18.28,0.63,0.46
2021-09-12,2.17,26.66,30.39,23.78,89.21,1.99,5.4175,101.84,26.51,19.14,0.55,0.46
2021-09-13,4.7,26.64,29.92,24.27,88.67,1.82,5.3971,101.67,26.45,19.07,0.57,0.46
2021-09-14,3.86,26.79,30.99,23.86,85.45,1.38,4.794,101.3,26.85,18.45,0.56,0.46
2021-09-15,1.94,27.04,31.39,23.24,81.02,1.03,5.4324,101.08,27.19,17.7,0.54,0.46
2021-09-16,2.84,26.3,30.08,23.09,86.95,1.17,4.297,101.23,26.53,18.35,0.54,0.45
2021-09-17,10.75,26.21,29.35,23.88,87.92,0.72,3.7646,101.54,26.29,18.4,0.6,0.46
2021-09-18,2.75,26.75,31.11,23.2,82.92,0.65,4.8386,101.43,26.79,17.76,0.56,0.46
2021-09-19,3.19,26.76,30.26,23.84,85.77,0.66,4.4609,101.3,26.96,18.53,0.55,0.46
2021-09-20,29.64,26.84,30.25,24.25,85.51,0.64,5.1007,101.33,26.87,18.55,0.69,0.48
2021-09-21,17.6,25.82,29.03,23.76,90.07,0.93,3.6754,101.4,25.88,18.5,0.67,0.51
2021-09-22,5.97,25.53,28.66,23.47,91.11,1.28,5.2318,101.07,25.45,18.49,0.64,0.52
2021-09-23,9.64,26.19,30.35,22.58,86.39,0.91,5.3981,100.94,26.4,18.12,0.63,0.52
2021-09-24,3.57,26.15,30.72,22.75,86.44,1.99,5.599,101.15,26.32,18.08,0.61,0.52
2021-09-25,0.51,26.37,30.97,22.9,83.01,1.63,5.2325,101.3,26.49,17.48,0.57,0.51
2021-09-26,0.1,25.78,30.27,22.33,80.74,1.71,5.6638,101.47,25.91,16.4,0.56,0.5
2021-09-27,0.0,24.47,29.69,20.4,75.01,1.81,6.2455,101.54,24.36,14.01,0.54,0.49
2021-09-28,0.01,23.83,29.27,19.51,74.49,1.7,6.217,101.38,23.51,13.32,0.53,0.48
2021-09-29,0.05,24.5,29.72,19.61,79.14,1.57,5.861,101.31,24.29,14.89,0.53,0.47
2021-09-30,0.11,25.17,30.27,20.69,80.63,2.24,5.9234,101.4,25.12,15.71,0.52,0.46
2021-10-01,1.49,25.79,30.28,22.58,81.9,2.53,4.6327,101.52,25.68,16.63,0.52,0.45
2021-10-02,0.17,25.64,30.46,21.79,78.61,2.55,5.8582,101.57,25.45,15.73,0.5,0.45
2021-10-03,0.01,24.78,30.31,20.34,73.53,2.05,5.5656,101.37,24.63,13.94,0.49,0.44
2021-10-04,0.0,25.02,30.39,20.75,74.03,1.49,5.8666,101.2,24.93,14.24,0.48,0.43
2021-10-05,0.06,26.15,31.05,21.83,79.8,1.46,4.8886,101.25,26.33,16.52,0.47,0.42
2021-10-06,0.57,26.56,31.27,22.98,83.32,1.51,5.3616,101.44,26.55,17.7,0.47,0.42
2021-10-07,2.01,27.32,32.06,23.21,83.9,1.23,4.8521,101.45,27.54,18.61,0.48,0.41
2021-10-08,16.69,26.29,29.27,23.89,87.93,0.91,4.0027,101.34,26.07,18.54,0.55,0.42
2021-10-09,10.34,24.93,29.41,21.31,87.29,1.61,4.3728,101.02,25.05,16.98,0.62,0.45
2021-10-10,1.23,24.11,29.31,19.31,83.39,1.59,5.371,100.93,24.11,15.29,0.53,0.45
2021-10-11,0.74,24.95,30.23,20.34,81.48,1.13,5.1874,100.98,25.27,15.67,0.51,0.44
2021-10-12,0.75,25.31,30.44,21.18,84.07,1.65,4.9999,101.14,25.51,16.59,0.49,0.43
2021-10-13,1.13,25.55,30.49,21.41,84.39,1.57,5.0002,101.14,25.74,16.89,0.48,0.42
2021-10-14,0.34,25.82,31.04,21.47,83.37,1.59,5.1758,101.08,25.93,16.94,0.47,0.42
2021-10-15,0.15,25.88,30.73,21.88,80.79,1.49,5.131,101.08,26.09,16.4,0.46,0.41
2021-10-16,0.02,26.27,30.78,21.96,72.7,0.94,5.1672,101.1,25.72,15.05,0.44,0.4
2021-10-17,0.2,24.34,29.94,19.54,77.08,2.37,5.1233,101.23,24.74,14.36,0.43,0.4
2021-10-18,0.0,22.01,27.85,16.65,68.85,2.63,5.5366,101.5,22.19,11.08,0.42,0.39
2021-10-19,0.0,22.89,28.39,18.77,67.35,2.4,4.9032,101.7,22.88,11.4,0.41,0.38
2021-10-20,0.0,23.33,28.99,18.43,68.42,2.35,5.1108,101.85,23.31,11.82,0.4,0.38
2021-10-21,0.01,24.29,29.91,19.26,72.96,1.72,4.7074,101.68,24.31,13.4,0.39,0.37
2021-10-22,0.68,25.02,30.46,20.73,79.66,1.12,5.1876,101.36,25.15,15.25,0.39,0.37
2021-10-23,1.03,25.03,28.99,22.4,85.56,1.49,3.6533,101.23,24.83,16.67,0.41,0.37
2021-10-24,3.12,25.24,28.73,22.61,86.3,1.28,2.2294,101.34,25.04,17.05,0.42,0.37
2021-10-25,4.77,25.2,28.6,23.07,91.57,2.21,3.4574,101.13,24.99,18.18,0.48,0.38
2021-10-26,0.47,25.62,31.18,20.49,82.58,2.6,4.9003,100.89,25.66,16.54,0.43,0.38
2021-10-27,0.06,22.86,29.1,16.06,71.44,1.26,4.8588,100.85,22.48,11.9,0.39,0.37
2021-10-28,11.62,24.65,28.76,20.77,88.82,3.0,1.9294,100.62,24.28,17.32,0.46,0.37
2021-10-29,1.03,23.38,27.7,19.69,74.48,3.43,4.4006,100.43,23.15,13.15,0.48,0.39
2021-10-30,1.76,20.4,24.2,17.88,78.64,2.27,4.1837,100.59,20.34,11.62,0.43,0.38
2021-10-31,0.03,20.04,26.06,15.45,76.8,1.79,4.2708,101.18,20.37,10.93,0.41,0.38
2021-11-01,0.01,19.61,26.99,12.52,77.54,1.47,4.979,101.62,20.21,10.63,0.39,0.37
2021-11-02,0.07,23.23,28.65,19.29,76.12,1.6,4.3212,101.59,23.56,13.02,0.38,0.37
2021-11-03,0.04,22.63,28.94,17.74,77.2,2.0,4.903,101.54,22.97,12.56,0.37,0.36
2021-11-04,3.09,21.54,26.15,18.68,87.69,2.25,2.2946,101.4,21.51,13.8,0.39,0.36
2021-11-05,39.52,21.59,24.36,20.13,95.85,2.69,1.08,101.0,21.33,15.38,0.67,0.41
2021-11-06,0.57,17.75,21.64,11.87,81.62,3.89,3.853,101.0,18.03,10.34,0.51,0.43
2021-11-07,0.09,15.58,22.2,10.3,78.04,3.28,4.949,101.4,15.93,8.49,0.47,0.42
2021-11-08,0.09,16.17,23.29,10.59,77.32,2.77,5.0695,101.75,16.25,8.41,0.46,0.41
2021-11-09,0.04,18.73,25.84,12.43,79.5,2.87,4.0104,101.84,18.75,10.32,0.45,0.4
2021-11-10,1.34,21.26,27.17,16.37,87.06,2.15,3.5362,101.67,21.2,13.49,0.45,0.4
2021-11-11,1.34,22.8,27.91,18.19,86.24,1.61,3.2249,101.51,22.66,14.64,0.45,0.39
2021-11-12,3.89,22.25,25.42,20.11,89.89,0.77,2.2474,101.49,21.82,14.88,0.5,0.4
2021-11-13,0.35,21.68,26.57,17.0,84.44,1.67,3.642,101.3,21.28,13.34,0.47,0.4
2021-11-14,0.02,16.11,22.5,11.14,72.92,1.95,4.0752,101.52,16.33,7.97,0.44,0.39
2021-11-15,0.07,14.68,23.11,8.95,72.81,1.98,4.6747,101.87,14.68,7.16,0.43,0.39
2021-11-16,0.07,17.32,26.02,10.15,80.16,2.23,4.7515,101.96,17.15,9.49,0.42,0.39
2021-11-17,0.01,20.86,27.4,14.98,81.51,2.39,3.5597,101.94,20.62,12.12,0.41,0.38
2021-11-18,0.97,21.94,24.79,20.2,88.34,1.91,1.4513,101.81,21.55,14.28,0.42,0.38
2021-11-19,2.36,22.36,26.53,20.22,87.72,3.32,3.6192,101.69,22.19,14.47,0.44,0.38
2021-11-20,3.64,21.96,24.46,20.17,89.07,4.19,2.2718,101.69,21.72,14.47,0.46,0.38
2021-11-21,11.09,22.9,26.97,20.46,89.48,3.13,2.2697,101.51,22.74,15.37,0.52,0.39
2021-11-22,2.31,21.43,26.13,16.99,85.73,2.22,2.4583,101.07,21.4,13.58,0.51,0.4
2021-11-23,0.01,14.67,19.72,9.32,72.06,3.83,4.6874,101.54,14.93,7.33,0.44,0.39
2021-11-24,0.27,16.2,22.61,8.83,73.59,3.0,4.3346,102.03,16.07,8.16,0.42,0.39
2021-11-25,0.12,18.95,25.2,14.5,74.57,1.8,3.623,101.88,18.76,9.78,0.41,0.38
2021-11-26,0.05,19.01,25.62,13.1,76.85,1.6,4.0097,101.45,18.5,10.05,0.41,0.38
2021-11-27,0.07,15.55,21.98,10.44,63.89,1.94,4.5022,101.51,15.71,6.68,0.4,0.38
2021-11-28,0.14,15.23,22.97,9.38,62.65,1.27,3.3749,101.48,15.34,6.24,0.39,0.37
2021-11-29,0.47,15.75,22.47,11.19,64.34,1.88,4.297,101.48,15.86,7.0,0.39,0.37
2021-11-30,0.07,14.61,22.65,8.64,70.76,1.62,4.3063,101.8,14.7,6.88,0.38,0.37
2021-12-01,0.17,18.03,25.87,10.98,76.73,1.09,3.9238,101.88,17.64,9.66,0.38,0.36
2021-12-02,0.02,18.39,24.84,13.3,70.64,1.6,4.2173,101.74,17.49,8.89,0.37,0.36
2021-12-03,0.22,16.78,24.11,9.64,74.63,1.21,4.1714,101.71,15.52,8.47,0.37,0.36
2021-12-04,0.09,18.63,26.05,12.2,79.44,0.87,4.1448,101.75,17.87,10.23,0.37,0.36
2021-12-05,0.18,20.72,27.53,14.89,83.57,1.38,3.3636,101.72,20.63,12.36,0.36,0.35
2021-12-06,0.18,21.89,28.92,17.62,80.13,1.47,3.8076,101.62,21.63,12.82,0.36,0.35
2021-12-07,0.15,20.31,27.82,14.89,76.24,1.08,3.7958,101.58,20.17,10.64,0.35,0.35
2021-12-08,0.15,21.34,29.42,15.36,76.94,1.75,3.8453,101.47,21.14,11.58,0.35,0.35
2021-12-09,0.21,22.62,29.31,17.9,80.5,0.94,3.096,101.61,22.81,13.36,0.34,0.35
2021-12-10,0.09,22.66,29.56,17.69,82.08,1.68,3.6413,101.69,22.87,13.76,0.34,0.34
2021-12-11,0.11,23.17,29.9,17.42,78.64,1.36,3.571,101.6,22.94,13.62,0.34,0.34
2021-12-12,0.09,23.25,30.13,18.12,78.93,1.05,3.5753,101.81,23.61,13.35,0.33,0.34
2021-12-13,0.58,22.85,28.78,18.55,83.12,2.01,3.565,102.12,23.29,13.92,0.33,0.34
2021-12-14,2.69,22.59,27.94,19.29,84.23,2.63,2.8646,102.2,22.82,13.9,0.36,0.34
2021-12-15,1.46,22.6,27.58,19.6,84.1,2.97,3.3886,102.06,22.83,13.92,0.37,0.34
2021-12-16,0.18,23.14,28.64,19.68,82.42,2.62,3.8246,101.88,23.39,14.02,0.35,0.34
2021-12-17,0.0,21.96,28.8,17.15,79.59,2.13,4.0692,101.87,22.1,12.53,0.33,0.33
2021-12-18,1.54,22.89,28.69,18.41,86.73,1.95,3.2338,101.63,22.81,14.9,0.34,0.33
2021-12-19,1.36,23.61,29.49,20.53,84.51,2.0,3.2436,101.32,23.57,14.97,0.37,0.33
2021-12-20,3.45,22.2,26.9,19.47,87.42,2.39,2.753,101.25,22.42,14.36,0.37,0.33
2021-12-21,8.04,21.1,26.52,15.41,88.27,3.68,1.5547,100.57,21.04,13.79,0.47,0.35
2021-12-22,0.2,14.75,20.19,9.88,76.81,2.87,3.96,101.18,15.16,7.82,0.39,0.35
2021-12-23,0.05,13.3,21.65,6.85,70.93,1.88,4.3536,101.76,13.57,6.11,0.35,0.34
2021-12-24,0.25,16.94,25.49,10.26,78.29,1.43,4.1215,101.85,16.83,9.09,0.34,0.34
2021-12-25,0.02,19.18,27.22,13.93,68.63,1.35,4.1858,101.67,18.18,8.92,0.33,0.34
2021-12-26,0.08,18.97,27.26,12.78,76.2,1.46,4.1002,101.67,18.93,9.92,0.33,0.34
2021-12-27,0.05,20.13,27.55,13.64,71.1,0.92,4.1069,101.57,19.17,9.97,0.32,0.33
2021-12-28,0.04,20.75,28.23,14.96,75.76,1.5,3.39,101.44,20.31,11.11,0.32,0.33
2021-12-29,0.07,21.59,29.47,15.7,80.08,1.76,3.9206,101.47,21.55,12.59,0.32,0.33
2021-12-30,0.05,22.28,29.36,16.78,71.59,1.13,3.8165,101.54,21.26,11.5,0.31,0.33
2021-12-31,0.08,22.44,29.92,17.31,71.24,0.86,3.529,101.55,21.56,11.33,0.31,0.32
2022-01-01,0.06,22.6,29.65,17.22,78.94,2.16,3.8369,101.48,22.67,13.17,0.3,0.32
2022-01-02,0.21,23.22,30.43,18.41,80.71,2.61,3.2906,101.39,23.43,13.9,0.3,0.32
2022-01-03,0.47,18.54,22.02,12.03,66.91,3.59,4.1844,101.59,18.81,8.95,0.3,0.32
2022-01-04,0.04,17.32,24.71,10.25,73.06,2.45,3.6408,101.78,17.72,8.55,0.3,0.32
2022-01-05,0.12,19.82,25.99,15.31,75.3,1.55,3.203,101.32,19.78,10.59,0.3,0.32
2022-01-06,0.06,18.14,24.72,12.14,69.29,1.66,3.8635,101.38,18.69,8.37,0.3,0.32
2022-01-07,0.22,20.46,27.99,15.71,76.26,1.96,3.8846,101.69,21.04,10.87,0.3,0.31
2022-01-08,0.04,20.55,27.41,15.02,71.78,3.03,3.9132,102.29,20.84,10.27,0.29,0.31
2022-01-09,0.08,22.22,27.5,18.48,78.07,2.7,3.017,102.26,22.39,12.61,0.29,0.31
2022-01-10,2.89,22.0,27.15,16.18,80.49,1.68,3.5441,101.9,21.82,12.81,0.32,0.31
2022-01-11,0.12,17.7,23.91,13.52,67.44,3.96,4.0042,102.12,18.17,8.12,0.34,0.31
