datetime_utc,ALLSKY_SFC_SW_DWN,GWETROOT,GWETTOP,PRECTOTCORR,PS,QV2M,RH2M,T2M,TS,WS2M
2024111108,0.0,0.38,0.42,0.12,101.14,16.31,100.0,21.48,20.69,0.85
2024111109,0.0,0.38,0.42,0.09,101.12,16.27,100.0,21.47,20.56,0.82
2024111110,0.0,0.38,0.42,0.23,101.12,16.2,100.0,21.39,20.35,0.83
2024111111,0.0,0.38,0.42,0.14,101.12,16.08,100.0,21.11,19.93,0.86
2024111112,96.03,0.38,0.42,0.0,101.16,16.4,98.68,22.19,22.17,0.92
2024111113,281.67,0.38,0.42,0.01,101.19,16.89,86.32,24.9,26.1,1.52
2024111114,462.8,0.38,0.42,0.0,101.21,16.4,73.32,27.17,29.42,1.27
2024111115,548.0,0.38,0.42,0.01,101.2,15.9,65.11,28.68,31.68,1.07
2024111116,591.75,0.38,0.41,0.12,101.14,15.54,59.9,29.72,33.1,0.94
2024111117,614.55,0.38,0.4,0.09,101.03,15.29,56.5,30.44,33.87,0.83
2024111118,551.55,0.38,0.4,0.16,100.92,15.02,54.32,30.8,33.79,0.74
2024111119,433.9,0.37,0.39,0.17,100.84,14.79,53.09,30.92,33.21,0.72
2024111120,310.5,0.37,0.39,0.18,100.81,14.63,53.41,30.62,31.79,0.78
2024111121,144.27,0.37,0.39,0.14,100.81,14.79,56.07,29.96,30.19,0.92
2024111122,12.15,0.37,0.39,0.02,100.85,15.82,67.36,27.95,26.78,0.81
2024111123,0.0,0.37,0.39,0.01,100.92,15.12,72.18,26.02,25.11,1.06
2024111200,0.0,0.37,0.4,0.0,100.98,15.68,79.88,24.93,24.14,1.48
2024111201,0.0,0.37,0.4,0.0,101.01,16.61,88.32,24.21,23.62,1.92
2024111202,0.0,0.37,0.4,0.0,101.04,17.23,95.43,23.53,23.05,1.91
2024111203,0.0,0.37,0.4,0.01,101.03,17.35,99.57,22.94,22.45,1.49
2024111204,0.0,0.37,0.4,0.0,101.02,17.27,100.0,22.51,21.97,1.22
2024111205,0.0,0.37,0.4,0.0,101.0,17.17,100.0,22.14,21.54,1.03
2024111206,0.0,0.37,0.4,0.0,100.98,17.02,100.0,21.85,21.15,0.9
2024111207,0.0,0.37,0.4,0.0,100.98,16.85,100.0,21.65,20.81,0.85
2024111208,0.0,0.37,0.41,0.0,100.99,16.68,100.0,21.52,20.52,0.84
2024111209,0.0,0.37,0.41,0.01,100.99,16.52,100.0,21.46,20.25,0.84
2024111210,0.0,0.37,0.41,0.01,101.02,16.34,100.0,21.41,19.98,0.85
2024111211,0.0,0.37,0.41,0.0,101.07,16.18,100.0,21.22,19.76,0.86
2024111212,97.62,0.37,0.41,0.54,101.13,16.34,98.78,22.11,22.08,0.97
2024111213,293.0,0.37,0.41,0.7,101.2,16.88,87.36,24.69,25.92,1.83
2024111214,476.6,0.37,0.41,0.52,101.23,16.48,73.73,27.16,29.07,1.93
2024111215,611.8,0.37,0.41,0.08,101.23,15.73,63.73,28.87,31.18,2.23
2024111216,685.22,0.37,0.4,0.24,101.16,15.36,58.35,29.98,32.44,2.49
2024111217,679.88,0.37,0.39,0.72,101.07,15.22,55.69,30.62,32.93,2.68
2024111218,547.22,0.37,0.39,1.59,100.99,15.22,55.04,30.81,32.64,2.89
2024111219,497.92,0.37,0.38,1.61,100.96,15.34,56.03,30.63,31.9,3.11
2024111220,337.83,0.37,0.38,2.84,100.95,15.44,58.43,30.01,30.58,3.28
2024111221,151.25,0.37,0.38,3.13,101.0,15.82,65.1,28.56,28.15,3.2
2024111222,11.65,0.37,0.39,2.61,101.06,16.59,77.25,26.45,25.68,2.71
2024111223,0.0,0.37,0.39,1.18,101.15,16.89,86.23,24.91,24.27,2.56
2024111300,0.0,0.37,0.39,0.22,101.22,17.05,90.72,24.23,23.72,2.32
2024111301,0.0,0.37,0.39,0.07,101.28,17.01,93.26,23.74,23.29,2.03
2024111302,0.0,0.37,0.39,0.1,101.3,16.9,95.06,23.32,22.89,1.81
2024111303,0.0,0.37,0.39,0.16,101.32,16.71,96.14,22.95,22.52,1.64
2024111304,0.0,0.37,0.4,0.21,101.32,16.47,96.57,22.64,22.2,1.52
2024111305,0.0,0.37,0.4,0.26,101.29,16.28,96.67,22.43,21.94,1.47
2024111306,0.0,0.37,0.4,0.46,101.28,16.14,96.24,22.36,21.85,1.57
2024111307,0.0,0.37,0.4,0.48,101.27,16.02,94.83,22.48,21.93,1.8
2024111308,0.0,0.37,0.4,0.75,101.28,15.95,93.57,22.63,22.06,2.05
2024111309,0.0,0.37,0.4,0.58,101.3,15.92,93.48,22.62,22.01,2.2
2024111310,0.0,0.37,0.4,0.4,101.34,15.91,93.8,22.56,21.94,2.32
2024111311,0.0,0.37,0.4,0.31,101.4,15.87,93.73,22.54,21.91,2.47
2024111312,97.57,0.37,0.4,0.01,101.45,16.01,91.55,23.08,22.83,2.94
2024111313,285.05,0.37,0.4,0.0,101.5,16.45,85.05,24.76,25.28,3.7
2024111314,464.62,0.37,0.4,0.0,101.51,15.6,71.52,26.8,27.89,4.9
2024111315,568.67,0.37,0.4,0.0,101.51,15.08,64.47,28.0,29.56,5.36
2024111316,557.25,0.37,0.39,0.0,101.49,14.83,61.0,28.66,30.45,5.53
2024111317,544.38,0.37,0.39,0.0,101.42,14.52,58.81,28.92,30.74,5.68
2024111318,507.6,0.37,0.38,0.0,101.36,14.0,57.02,28.82,30.47,5.79
2024111319,478.85,0.37,0.38,0.0,101.34,13.35,56.67,28.11,29.33,5.82
2024111320,326.9,0.37,0.37,0.0,101.34,12.76,57.65,27.05,27.7,5.65
2024111321,148.18,0.37,0.37,0.0,101.35,12.41,60.38,25.8,25.8,5.25
2024111322,11.77,0.37,0.37,0.0,101.39,12.31,65.08,24.41,23.92,4.41
2024111323,0.0,0.37,0.37,0.0,101.45,12.43,69.24,23.55,23.14,3.96
2024111400,0.0,0.37,0.38,0.0,101.51,12.5,71.59,23.1,22.71,3.82
2024111401,0.0,0.37,0.38,0.01,101.54,12.49,73.13,22.74,22.34,3.61
2024111402,0.0,0.37,0.38,0.03,101.54,12.48,73.97,22.54,22.17,3.43
2024111403,0.0,0.37,0.38,0.04,101.52,12.5,74.66,22.41,22.03,3.23
2024111404,0.0,0.37,0.38,0.05,101.49,12.53,75.63,22.23,21.82,2.82
2024111405,0.0,0.37,0.38,0.05,101.44,12.58,77.39,21.91,21.47,2.35
2024111406,0.0,0.37,0.38,0.01,101.4,12.61,78.84,21.64,21.22,2.12
2024111407,0.0,0.37,0.38,0.01,101.36,12.61,79.97,21.4,20.95,2.05
2024111408,0.0,0.37,0.39,0.01,101.32,12.64,80.47,21.33,20.91,2.04
2024111409,0.0,0.37,0.39,0.03,101.29,12.69,81.51,21.18,20.72,1.84
2024111410,0.0,0.37,0.39,0.02,101.29,12.69,83.95,20.7,20.12,1.58
2024111411,0.0,0.37,0.39,0.01,101.3,12.69,85.52,20.4,19.76,1.52
2024111412,74.07,0.37,0.39,0.01,101.32,12.9,83.12,21.13,21.01,1.77
2024111413,221.45,0.37,0.39,0.01,101.33,12.95,71.81,23.6,24.35,2.75
2024111414,379.42,0.37,0.39,0.01,101.34,12.23,59.46,25.81,27.29,3.03
2024111415,519.47,0.36,0.38,0.0,101.32,12.29,55.27,27.13,29.44,2.89
2024111416,661.22,0.36,0.38,0.01,101.24,12.45,53.13,28.01,30.74,2.74
2024111417,679.05,0.36,0.37,0.04,101.12,12.48,51.5,28.57,31.28,2.64
2024111418,616.65,0.36,0.37,0.06,101.0,12.52,50.53,28.93,31.44,2.6
2024111419,514.97,0.36,0.36,0.07,100.91,12.56,50.59,28.95,30.86,2.48
2024111420,345.75,0.36,0.36,0.01,100.87,12.55,51.17,28.73,30.0,2.25
2024111421,150.88,0.36,0.36,0.01,100.88,12.66,54.24,27.88,27.93,1.86
2024111422,10.88,0.36,0.36,0.0,100.92,13.62,67.55,25.39,24.26,0.99
2024111423,0.0,0.36,0.36,0.0,100.96,12.94,71.58,23.58,22.58,0.96
2024111500,0.0,0.36,0.36,0.0,101.01,13.16,75.6,22.96,22.06,1.01
2024111501,0.0,0.36,0.36,0.0,101.04,13.44,79.89,22.4,21.58,1.01
2024111502,0.0,0.36,0.37,0.0,101.05,13.72,84.02,21.91,21.13,1.0
2024111503,0.0,0.36,0.37,0.0,101.04,13.97,87.97,21.45,20.73,1.03
2024111504,0.0,0.36,0.37,0.0,101.02,14.16,91.52,21.02,20.36,1.07
2024111505,0.0,0.36,0.37,0.0,100.99,14.31,94.88,20.6,19.98,1.08
2024111506,0.0,0.36,0.37,0.0,100.97,14.42,97.91,20.21,19.63,1.07
2024111507,0.0,0.36,0.37,0.05,100.94,14.53,100.0,19.86,19.28,1.06
2024111508,0.0,0.36,0.38,0.08,100.92,14.67,100.0,19.54,18.94,1.06
2024111509,0.0,0.36,0.38,0.07,100.9,14.71,100.0,19.29,18.61,1.0
2024111510,0.0,0.36,0.38,0.07,100.88,14.7,100.0,19.11,18.3,0.93
2024111511,0.0,0.36,0.38,0.07,100.91,14.71,100.0,19.07,18.05,0.9
2024111512,83.43,0.36,0.38,0.1,100.94,14.93,100.0,20.33,20.31,0.89
2024111513,227.27,0.36,0.38,0.56,100.98,15.64,86.81,23.5,24.85,1.73
2024111514,345.08,0.36,0.38,1.07,100.99,15.89,77.23,25.72,27.84,2.1
2024111515,458.1,0.36,0.38,0.9,100.99,15.83,70.93,27.1,29.15,2.45
2024111516,647.67,0.36,0.38,0.33,100.93,15.52,63.95,28.53,31.23,2.95
2024111517,661.67,0.36,0.37,0.1,100.86,14.92,58.91,29.26,31.78,3.28
2024111518,639.3,0.36,0.37,0.03,100.79,14.27,55.59,29.49,31.7,3.47
2024111519,528.55,0.36,0.36,0.0,100.76,13.51,53.8,29.11,30.77,3.59
2024111520,361.77,0.36,0.36,0.0,100.77,12.57,53.08,28.11,28.95,3.74
2024111521,165.07,0.36,0.36,0.0,100.83,11.65,55.03,26.22,26.09,3.94
2024111522,12.23,0.36,0.36,0.0,100.93,10.61,59.58,23.35,22.6,3.99
2024111523,0.0,0.36,0.36,0.0,101.03,9.85,64.51,20.85,20.25,3.89
2024111600,0.0,0.36,0.36,0.0,101.13,9.65,69.55,19.32,18.8,3.59
2024111601,0.0,0.36,0.36,0.0,101.19,9.67,74.24,18.32,17.83,3.4
2024111602,0.0,0.36,0.36,0.01,101.22,9.81,79.77,17.41,16.9,3.04
2024111603,0.0,0.36,0.37,0.01,101.23,9.95,85.56,16.53,16.01,2.47
2024111604,0.0,0.36,0.37,0.01,101.21,10.03,89.93,15.87,15.37,2.04
2024111605,0.0,0.36,0.37,0.02,101.19,10.08,92.41,15.52,15.05,1.9
2024111606,0.0,0.36,0.37,0.01,101.18,10.09,93.08,15.42,14.92,1.96
2024111607,0.0,0.36,0.37,0.01,101.15,10.09,93.24,15.39,14.84,2.02
2024111608,0.0,0.36,0.37,0.0,101.14,10.08,93.43,15.34,14.73,2.0
2024111609,0.0,0.36,0.37,0.0,101.14,10.05,93.04,15.36,14.77,2.03
2024111610,0.0,0.36,0.37,0.01,101.16,9.98,93.73,15.14,14.48,1.99
2024111611,0.0,0.36,0.37,0.01,101.21,9.9,94.29,14.93,14.28,1.98
2024111612,100.7,0.36,0.38,0.0,101.26,9.9,88.81,15.87,15.92,2.6
2024111613,303.27,0.36,0.38,0.0,101.29,10.12,76.63,18.55,19.92,3.19
2024111614,488.65,0.36,0.37,0.0,101.31,10.06,60.37,22.32,24.16,3.24
2024111615,626.15,0.36,0.37,0.0,101.31,10.17,53.16,24.61,27.05,3.17
2024111616,706.2,0.36,0.37,0.0,101.3,10.41,50.53,25.85,28.71,3.08
2024111617,689.7,0.36,0.36,0.02,101.24,10.6,48.96,26.68,29.57,3.07
2024111618,645.1,0.36,0.35,0.01,101.2,10.76,48.43,27.11,29.7,3.1
2024111619,450.55,0.35,0.35,0.01,101.18,10.88,48.84,27.15,29.16,3.13
2024111620,320.35,0.35,0.35,0.01,101.2,10.83,49.81,26.74,27.91,3.14
2024111621,149.95,0.35,0.34,0.0,101.24,10.76,53.06,25.57,25.53,3.03
2024111622,11.75,0.35,0.35,0.0,101.29,11.0,62.92,23.1,22.14,2.01
2024111623,0.0,0.35,0.35,0.0,101.34,11.0,71.29,21.06,20.21,1.84
2024111700,0.0,0.35,0.35,0.0,101.4,11.13,76.04,20.21,19.38,1.9
2024111701,0.0,0.35,0.35,0.0,101.45,11.17,80.74,19.31,18.45,1.69
2024111702,0.0,0.35,0.35,0.0,101.47,11.15,84.32,18.59,17.68,1.47
2024111703,0.0,0.35,0.35,0.0,101.47,11.06,86.58,18.04,17.07,1.3
2024111704,0.0,0.35,0.36,0.0,101.46,10.94,87.76,17.65,16.56,1.19
2024111705,0.0,0.35,0.36,0.0,101.46,10.89,87.87,17.56,16.44,1.09
2024111706,0.0,0.35,0.36,0.0,101.47,10.9,86.09,17.9,17.02,1.02
2024111707,0.0,0.35,0.36,0.0,101.47,10.89,85.85,17.93,17.0,1.0
2024111708,0.0,0.35,0.36,0.0,101.46,10.85,87.05,17.65,16.63,1.02
2024111709,0.0,0.35,0.36,0.0,101.45,10.79,88.61,17.28,16.2,1.07
2024111710,0.0,0.35,0.36,0.0,101.45,10.73,90.21,16.91,15.78,1.12
2024111711,0.0,0.35,0.37,0.0,101.47,10.65,91.63,16.55,15.34,1.16
2024111712,90.53,0.35,0.37,0.0,101.51,10.83,86.77,17.68,17.42,1.18
2024111713,271.92,0.35,0.37,0.0,101.56,11.1,69.99,21.54,22.53,2.41
2024111714,437.62,0.35,0.37,0.0,101.62,10.31,53.6,24.75,26.34,2.69
2024111715,562.6,0.35,0.36,0.0,101.64,10.2,48.66,26.2,28.49,2.91
2024111716,646.97,0.35,0.36,0.0,101.62,10.42,47.27,27.05,29.8,3.02
2024111717,581.53,0.35,0.35,0.01,101.54,10.55,46.17,27.65,30.54,3.04
2024111718,476.62,0.35,0.34,0.01,101.47,10.58,45.54,27.92,30.56,3.11
2024111719,393.23,0.35,0.34,0.01,101.43,10.52,45.8,27.72,29.79,3.22
2024111720,269.5,0.35,0.34,0.01,101.42,10.42,47.29,27.01,28.12,3.34
2024111721,127.07,0.35,0.34,0.0,101.44,10.32,50.8,25.64,25.6,3.23
2024111722,10.77,0.35,0.34,0.0,101.5,10.46,59.93,23.11,22.12,2.16
2024111723,0.0,0.35,0.34,0.0,101.55,10.45,67.93,21.05,20.15,1.82
2024111800,0.0,0.35,0.34,0.0,101.61,10.6,73.23,20.07,19.12,1.71
2024111801,0.0,0.35,0.34,0.0,101.65,10.7,77.9,19.23,18.27,1.5
2024111802,0.0,0.35,0.34,0.0,101.67,10.74,81.5,18.57,17.54,1.33
2024111803,0.0,0.35,0.35,0.0,101.65,10.72,84.09,18.04,16.92,1.21
2024111804,0.0,0.35,0.35,0.0,101.61,10.68,85.83,17.65,16.39,1.13
2024111805,0.0,0.35,0.35,0.0,101.57,10.64,86.94,17.38,15.91,1.08
2024111806,0.0,0.35,0.35,0.0,101.52,10.62,86.95,17.34,15.48,1.07
2024111807,0.0,0.35,0.35,0.0,101.49,10.6,85.46,17.58,15.1,1.03
2024111808,0.0,0.35,0.35,0.0,101.46,10.59,84.39,17.76,14.73,0.95
2024111809,0.0,0.35,0.35,0.0,101.44,10.56,85.8,17.45,14.39,0.86
2024111810,0.0,0.35,0.36,0.0,101.42,10.54,87.15,17.17,14.11,0.94
2024111811,0.0,0.35,0.36,0.0,101.43,10.52,89.51,16.72,13.89,1.04
2024111812,84.93,0.35,0.36,0.0,101.45,10.74,89.1,17.12,16.19,0.93
2024111813,268.15,0.35,0.36,0.0,101.48,11.13,74.11,20.64,21.89,1.79
2024111814,424.65,0.35,0.36,0.0,101.49,10.63,57.85,23.96,26.01,2.13
2024111815,587.8,0.35,0.36,0.0,101.49,10.34,49.63,26.07,28.69,2.42
2024111816,647.0,0.35,0.35,0.0,101.44,10.63,48.16,27.04,30.15,2.36
2024111817,563.62,0.35,0.34,0.01,101.37,10.8,47.04,27.7,30.92,2.3
2024111818,341.65,0.35,0.34,0.01,101.29,10.98,46.81,28.05,30.97,2.32
2024111819,283.42,0.35,0.33,0.01,101.22,11.11,47.42,28.02,30.21,2.42
2024111820,174.0,0.35,0.33,0.01,101.2,11.11,48.5,27.63,28.99,2.47
2024111821,68.0,0.35,0.33,0.0,101.21,11.1,51.75,26.51,26.45,2.34
2024111822,4.88,0.35,0.33,0.0,101.23,11.55,64.35,23.52,22.34,1.36
2024111823,0.0,0.35,0.33,0.0,101.28,11.23,70.44,21.58,20.65,1.48
2024111900,0.0,0.35,0.34,0.0,101.32,11.39,74.24,20.96,20.09,1.68
2024111901,0.0,0.35,0.34,0.0,101.36,11.46,78.06,20.25,19.35,1.67
2024111902,0.0,0.35,0.34,0.0,101.38,11.45,81.62,19.52,18.58,1.53
2024111903,0.0,0.35,0.34,0.0,101.39,11.35,84.47,18.83,17.78,1.37
2024111904,0.0,0.35,0.34,0.0,101.37,11.22,85.88,18.38,17.24,1.27
2024111905,0.0,0.35,0.34,0.0,101.33,11.13,87.22,18.0,16.77,1.22
2024111906,0.0,0.35,0.35,0.0,101.29,11.09,88.64,17.68,16.36,1.19
2024111907,0.0,0.35,0.35,0.0,101.24,11.13,90.57,17.39,16.01,1.17
2024111908,0.0,0.35,0.35,0.0,101.21,11.23,92.8,17.14,15.75,1.16
2024111909,0.0,0.35,0.35,0.0,101.2,11.38,94.86,17.0,15.73,1.16
2024111910,0.0,0.35,0.35,0.0,101.21,11.55,96.89,16.9,15.74,1.2
2024111911,0.0,0.35,0.35,0.0,101.25,11.76,98.8,16.88,15.8,1.24
2024111912,82.88,0.35,0.35,0.0,101.29,12.06,94.84,17.93,17.62,1.31
2024111913,273.1,0.35,0.35,0.0,101.33,12.56,79.97,21.33,22.18,2.52
2024111914,445.12,0.35,0.35,0.0,101.34,11.95,61.85,24.76,26.48,3.14
2024111915,589.22,0.35,0.35,0.0,101.32,11.36,51.87,26.88,29.0,3.58
2024111916,664.03,0.35,0.35,0.0,101.25,11.42,48.86,27.98,30.61,3.45
2024111917,640.28,0.35,0.34,0.0,101.14,11.5,47.08,28.72,31.51,3.3
2024111918,517.03,0.35,0.33,0.01,101.02,11.49,46.44,28.92,31.1,3.22
2024111919,368.08,0.34,0.33,0.05,100.92,11.46,47.17,28.59,29.79,3.22
2024111920,234.73,0.34,0.33,0.15,100.85,11.57,49.3,27.98,28.38,3.2
2024111921,102.12,0.34,0.33,0.14,100.85,12.05,54.91,26.83,26.38,2.5
2024111922,8.07,0.34,0.33,0.03,100.92,12.55,65.1,24.65,23.74,1.44
2024111923,0.0,0.34,0.33,0.0,100.98,12.41,69.02,23.5,22.76,1.61
2024112000,0.0,0.34,0.33,0.0,101.02,12.63,72.15,23.06,22.29,2.39
2024112001,0.0,0.34,0.34,0.0,101.03,12.89,74.84,22.79,22.12,3.16
2024112002,0.0,0.34,0.34,0.0,101.04,13.09,78.59,22.24,21.6,3.15
2024112003,0.0,0.34,0.34,0.0,101.07,13.18,82.85,21.49,20.79,2.82
2024112004,0.0,0.34,0.34,0.0,101.08,13.22,85.87,20.96,20.35,2.67
2024112005,0.0,0.34,0.34,0.0,101.07,13.27,87.35,20.74,20.21,2.63
2024112006,0.0,0.34,0.34,0.0,101.02,13.33,88.13,20.66,20.21,2.64
2024112007,0.0,0.34,0.34,0.0,100.96,13.38,86.95,20.93,20.64,2.91
2024112008,0.0,0.34,0.34,0.03,100.88,13.53,87.04,21.08,20.9,3.04
2024112009,0.0,0.34,0.35,0.05,100.82,13.68,88.05,21.06,20.87,2.98
2024112010,0.0,0.34,0.35,0.05,100.79,13.79,89.33,20.95,20.67,2.85
2024112011,0.0,0.34,0.35,0.1,100.81,13.86,89.46,21.01,20.74,3.08
2024112012,23.15,0.34,0.35,0.23,100.85,13.91,87.22,21.49,21.43,3.31
2024112013,69.0,0.35,0.35,0.37,100.89,14.11,82.3,22.68,23.03,3.7
2024112014,103.18,0.34,0.35,0.55,100.93,14.65,77.74,24.25,25.02,4.15
2024112015,89.0,0.34,0.35,1.0,100.93,15.65,76.39,25.64,26.82,4.46
2024112016,113.62,0.34,0.35,1.71,100.88,16.7,75.81,26.85,28.34,4.56
2024112017,210.15,0.34,0.35,2.98,100.79,17.55,74.38,28.0,29.58,4.44
2024112018,263.38,0.34,0.35,3.72,100.69,17.88,72.29,28.79,30.13,4.19
2024112019,305.73,0.34,0.35,3.59,100.61,17.64,68.73,29.42,30.67,3.83
2024112020,196.0,0.34,0.36,3.48,100.56,17.32,68.01,29.28,29.91,3.22
2024112021,86.22,0.34,0.36,2.82,100.57,17.45,72.52,28.3,28.01,2.32
2024112022,6.4,0.34,0.36,2.14,100.62,17.9,83.75,26.28,25.49,1.0
2024112023,0.0,0.34,0.36,1.99,100.67,17.59,89.18,24.94,24.23,0.85
2024112100,0.0,0.34,0.37,2.19,100.74,17.46,91.88,24.33,23.7,0.98
2024112101,0.0,0.34,0.37,1.9,100.8,17.23,93.55,23.82,23.24,1.5
2024112102,0.0,0.35,0.37,1.43,100.85,16.82,94.65,23.24,22.69,2.33
2024112103,0.0,0.35,0.37,0.7,100.87,16.22,96.56,22.32,21.76,2.7
2024112104,0.0,0.35,0.37,0.34,100.86,15.44,97.45,21.37,20.81,2.78
2024112105,0.0,0.35,0.37,0.21,100.85,14.74,98.47,20.45,19.85,2.55
2024112106,0.0,0.35,0.37,0.16,100.84,14.26,98.77,19.87,19.28,2.58
2024112107,0.0,0.35,0.37,0.13,100.87,13.77,98.01,19.44,18.86,2.84
2024112108,0.0,0.35,0.37,0.09,100.91,12.93,95.93,18.79,18.15,3.52
2024112109,0.0,0.35,0.37,0.08,100.95,11.68,93.37,17.62,16.89,3.79
2024112110,0.0,0.35,0.37,0.1,101.0,10.31,90.54,16.16,15.43,3.7
2024112111,0.0,0.35,0.37,0.05,101.06,9.18,88.19,14.78,14.09,3.45
2024112112,75.7,0.35,0.37,0.0,101.12,8.32,83.84,14.06,13.82,3.69
2024112113,283.5,0.35,0.37,0.0,101.18,7.29,68.68,15.12,15.89,4.62
2024112114,481.7,0.35,0.37,0.0,101.22,5.47,45.86,16.97,18.73,5.0
2024112115,635.2,0.35,0.36,0.0,101.22,4.76,35.87,18.67,21.12,4.68
2024112116,719.83,0.34,0.35,0.0,101.17,4.51,31.13,20.07,22.94,4.43
2024112117,735.1,0.34,0.34,0.0,101.07,4.41,28.42,21.17,24.13,4.27
2024112118,682.88,0.34,0.34,0.0,100.98,4.35,26.72,21.94,24.68,4.08
2024112119,561.83,0.34,0.33,0.0,100.91,4.29,25.91,22.21,24.29,3.93
2024112120,386.17,0.34,0.33,0.0,100.9,4.27,26.5,21.76,22.78,3.83
2024112121,175.93,0.34,0.32,0.0,100.93,4.43,29.86,20.42,20.16,3.5
2024112122,12.2,0.34,0.32,0.0,100.99,4.84,40.14,17.11,15.77,2.18
2024112123,0.0,0.34,0.32,0.0,101.07,4.77,45.89,14.8,13.73,2.07
2024112200,0.0,0.34,0.33,0.0,101.14,4.88,50.06,13.82,12.89,2.2
2024112201,0.0,0.34,0.33,0.0,101.19,5.06,55.28,12.86,12.02,2.1
2024112202,0.0,0.34,0.33,0.0,101.22,5.23,60.43,12.01,11.23,1.95
2024112203,0.0,0.34,0.33,0.0,101.22,5.4,65.13,11.36,10.6,1.95
2024112204,0.0,0.34,0.33,0.0,101.22,5.55,69.38,10.82,10.07,1.98
2024112205,0.0,0.34,0.33,0.0,101.22,5.64,73.08,10.28,9.5,1.91
2024112206,0.0,0.34,0.33,0.0,101.21,5.65,75.75,9.77,8.97,1.79
2024112207,0.0,0.34,0.34,0.0,101.2,5.61,76.95,9.43,8.62,1.71
2024112208,0.0,0.34,0.34,0.0,101.18,5.55,76.99,9.26,8.45,1.73
2024112209,0.0,0.34,0.34,0.0,101.15,5.43,74.8,9.36,8.49,1.87
2024112210,0.0,0.34,0.34,0.0,101.16,5.35,75.12,9.08,8.15,1.78
2024112211,0.0,0.34,0.34,0.0,101.22,5.28,76.73,8.58,7.64,1.62
2024112212,90.53,0.34,0.34,0.0,101.29,5.22,71.54,9.46,9.35,1.85
2024112213,301.27,0.34,0.34,0.0,101.35,5.19,56.49,12.94,14.19,2.97
2024112214,492.65,0.34,0.34,0.0,101.37,4.64,41.38,16.03,17.75,4.33
2024112215,636.05,0.34,0.34,0.0,101.36,4.72,37.03,18.05,20.35,4.7
2024112216,718.05,0.34,0.33,0.0,101.3,4.85,34.38,19.66,22.26,4.9
2024112217,731.2,0.34,0.33,0.0,101.22,4.92,32.44,20.82,23.34,5.15
2024112218,675.83,0.34,0.32,0.0,101.13,4.93,31.17,21.49,23.62,5.35
2024112219,554.9,0.34,0.32,0.0,101.07,4.93,30.86,21.64,23.16,5.28
2024112220,380.75,0.34,0.31,0.0,101.04,4.93,31.7,21.2,21.92,4.84
2024112221,172.85,0.34,0.31,0.0,101.05,5.05,34.92,20.02,19.68,3.84
2024112222,11.7,0.34,0.31,0.0,101.09,5.3,45.58,16.55,15.06,1.97
2024112223,0.0,0.34,0.31,0.0,101.17,5.26,52.78,14.16,12.93,1.67
2024112300,0.0,0.34,0.31,0.0,101.25,5.45,58.18,13.22,12.07,1.61
2024112301,0.0,0.34,0.32,0.0,101.31,5.67,64.1,12.35,11.27,1.53
2024112302,0.0,0.34,0.32,0.0,101.37,5.87,69.81,11.59,10.56,1.47
2024112303,0.0,0.34,0.32,0.0,101.4,5.98,74.52,10.89,9.9,1.42
2024112304,0.0,0.34,0.32,0.0,101.43,6.01,77.97,10.29,9.36,1.43
2024112305,0.0,0.34,0.32,0.0,101.43,5.99,80.26,9.81,8.97,1.54
2024112306,0.0,0.34,0.33,0.0,101.43,5.91,81.07,9.46,8.69,1.77
2024112307,0.0,0.34,0.33,0.0,101.43,5.74,80.47,9.14,8.44,2.12
2024112308,0.0,0.34,0.33,0.0,101.43,5.5,79.6,8.67,8.0,2.32
2024112309,0.0,0.34,0.33,0.0,101.44,5.2,79.11,7.94,7.29,2.16
2024112310,0.0,0.34,0.33,0.0,101.47,4.91,78.55,7.21,6.58,2.01
2024112311,0.0,0.34,0.33,0.0,101.54,4.68,78.2,6.59,5.95,1.89
2024112312,86.62,0.34,0.33,0.0,101.62,4.5,72.41,7.15,7.2,2.35
2024112313,298.67,0.34,0.33,0.0,101.68,4.43,59.28,9.88,11.52,2.86
2024112314,492.55,0.34,0.33,0.0,101.73,3.84,40.53,13.48,15.68,3.66
2024112315,638.25,0.34,0.33,0.0,101.74,3.73,33.77,15.86,18.79,3.68
2024112316,721.38,0.34,0.33,0.0,101.69,4.02,32.21,17.77,21.22,3.45
2024112317,734.42,0.34,0.32,0.0,101.59,4.33,31.06,19.52,23.05,3.17
2024112318,679.15,0.34,0.32,0.0,101.5,4.58,30.29,20.82,23.96,2.92
2024112319,557.78,0.34,0.31,0.0,101.44,4.73,29.67,21.67,24.09,2.71
2024112320,382.5,0.34,0.31,0.0,101.43,4.65,28.81,21.87,23.02,2.53
2024112321,172.55,0.34,0.31,0.0,101.45,5.2,34.52,20.74,20.26,1.79
2024112322,11.48,0.34,0.31,0.0,101.52,5.34,44.93,16.96,14.04,1.01
2024112323,0.0,0.34,0.31,0.0,101.59,4.76,43.98,15.51,11.82,1.08
2024112400,0.0,0.34,0.31,0.0,101.66,4.77,45.83,14.91,10.96,0.99
2024112401,0.0,0.34,0.32,0.0,101.72,4.83,48.55,14.22,10.12,0.93
2024112402,0.0,0.34,0.32,0.0,101.75,4.93,52.53,13.33,9.35,0.93
2024112403,0.0,0.34,0.32,0.0,101.77,5.04,57.42,12.31,8.61,0.99
2024112404,0.0,0.34,0.32,0.0,101.78,5.15,62.8,11.28,7.95,1.08
