iter	RMSE
4814	76.63677828
4815	76.62227445
4816	76.60815464
4817	76.60060351
4818	76.57851047
4819	76.55722054
4820	76.54672252
4821	76.52470011
4822	76.50275927
4823	76.49013634
4824	76.47149104
4825	76.45477031
4826	76.43715366
4827	76.41531628
4828	76.39568153
4829	76.37826701
4830	76.36413511
4831	76.33695879
4832	76.3206704
4833	76.30842349
4834	76.29337251
4835	76.28075162
4836	76.25272169
4837	76.23742762
4838	76.22223935
4839	76.20575991
4840	76.18139547
4841	76.16101244
4842	76.13180201
4843	76.10816555
4844	76.09474279
4845	76.07046675
4846	76.05427181
4847	76.03527811
4848	76.01463773
4849	75.98866252
4850	75.96880659
4851	75.95277212
4852	75.93110169
4853	75.920312
4854	75.88667214
4855	75.86604589
4856	75.85176553
4857	75.84107886
4858	75.82962565
4859	75.81325519
4860	75.79408917
4861	75.77788447
4862	75.75286727
4863	75.73082061
4864	75.70188939
4865	75.68287907
4866	75.66903953
4867	75.64132623
4868	75.61778444
4869	75.59507981
4870	75.57698473
4871	75.55558835
4872	75.53799752
4873	75.52124709
4874	75.5125546
4875	75.49433448
4876	75.47062421
4877	75.45007447
4878	75.43010407
4879	75.40972482
4880	75.39016541
4881	75.37950928
4882	75.36499699
4883	75.34458766
4884	75.32986436
4885	75.31222391
4886	75.29842133
4887	75.28215897
4888	75.26354914
4889	75.25163413
4890	75.22499374
4891	75.21189213
4892	75.19737924
4893	75.17945905
4894	75.15669118
4895	75.13973791
4896	75.12210954
4897	75.10857149
4898	75.09505181
4899	75.08184391
4900	75.07026317
4901	75.05307581
4902	75.04569159
4903	75.01970673
4904	74.99556879
4905	74.98327875
4906	74.95920573
4907	74.93597214
4908	74.91712547
4909	74.8974784
4910	74.8792417
4911	74.86038421
4912	74.84896739
4913	74.82659856
4914	74.81255379
4915	74.79672584
4916	74.77416376
4917	74.75809197
4918	74.74157429
4919	74.7294497
4920	74.71882277
4921	74.7007644
4922	74.67385795
4923	74.64960842
4924	74.62828527
4925	74.61239101
4926	74.61156704
4927	74.59549762
4928	74.58134605
4929	74.56988811
4930	74.55452171
4931	74.52928986
4932	74.50858249
4933	74.49544645
4934	74.47906093
4935	74.46365185
4936	74.44781445
4937	74.42378775
4938	74.40020617
4939	74.38333805
4940	74.36004704
4941	74.35308877
4942	74.33354464
4943	74.32160097
4944	74.30888644
4945	74.28371545
4946	74.26942353
4947	74.23752755
4948	74.22541758
4949	74.21569383
4950	74.20266602
4951	74.18002049
4952	74.1717154
4953	74.14526007
4954	74.13187552
4955	74.1103343
4956	74.08613223
4957	74.07539391
4958	74.04524699
4959	74.02702586
4960	74.00867534
4961	73.9843435
4962	73.96619256
4963	73.94643262
4964	73.93497305
4965	73.92492324
4966	73.92417014
4967	73.9039315
4968	73.88274756
4969	73.86896833
4970	73.8568478
4971	73.83214682
4972	73.80878977
4973	73.79870035
4974	73.79179924
4975	73.76985714
4976	73.75970191
4977	73.74929491
4978	73.73738323
4979	73.72013096
4980	73.70192745
4981	73.6848087
4982	73.65856101
4983	73.64422806
4984	73.63299419
4985	73.61799513
4986	73.60923041
4987	73.58838345
4988	73.57444131
4989	73.55232991
4990	73.53143402
4991	73.50619714
4992	73.48763407
4993	73.46659369
4994	73.44362649
4995	73.41827433
4996	73.3907484
4997	73.36671094
4998	73.35610356
4999	73.33046073
